sec,number
15120,0
15180,0
15240,0
15300,0
15360,0
15420,0
15480,0
15540,0
15600,0
15660,0
15720,0
15780,0
15840,0
15900,0
15960,0
16020,0
16080,0
16140,0
16200,0
16260,0
16320,0
16380,0
16440,0
16500,0
16560,0
16620,0
16680,0
16740,0
16800,0
16860,0
16920,0
16980,0
17040,0
17100,0
17160,0
17220,0
17280,0
17340,0
17400,0
17460,0
17520,0
17580,0
17640,0
17700,0
17760,0
17820,0
17880,0
17940,0
18000,0
18060,0
18120,0
18180,0
18240,0
18300,0
18360,0
18420,0
18480,0
18540,0
18600,0
18660,0
18720,0
18780,0
18840,0
18900,0
18960,0
19020,0
19080,0
19140,0
19200,0
19260,0
19320,0
19380,0
19440,0
19500,0
19560,0
19620,0
19680,0
19740,0
19800,0
19860,0
19920,0
19980,0
20040,0
20100,0
20160,0
20220,0
20280,0
20340,0
20400,0
20460,0
20520,0
20580,0
20640,0
20700,0
20760,0
20820,0
20880,0
20940,0
21000,0
21060,0
21120,0
21180,0
21240,0
21300,0
21360,0
21420,0
21480,0
21540,0
21600,0
21660,0
21720,0
21780,0
21840,0
21900,0
21960,0
22020,0
22080,0
22140,0
22200,0
22260,0
22320,0
22380,0
22440,0
22500,0
22560,0
22620,0
22680,0
22740,0
22800,0
22860,0
22920,0
22980,0
23040,0
23100,0
23160,0
23220,0
23280,0
23340,0
23400,0
23460,0
23520,0
23580,0
23640,0
23700,0
23760,0
23820,0
23880,0
23940,0
24000,0
24060,0
24120,0
24180,0
24240,0
24300,0
24360,0
24420,0
24480,0
24540,0
24600,0
24660,0
24720,0
24780,0
24840,0
24900,0
24960,0
25020,0
25080,0
25140,0
25200,0
25260,0
25320,0
25380,0
25440,0
25500,0
25560,0
25620,0
25680,0
25740,0
25800,0
25860,0
25920,0
25980,0
26040,0
26100,0
26160,0
26220,0
26280,0
26340,0
26400,0
26460,0
26520,0
26580,0
26640,0
26700,0
26760,0
26820,0
26880,0
26940,0
27000,0
27060,0
27120,0
27180,0
27240,0
27300,0
27360,0
27420,0
27480,0
27540,0
27600,0
27660,0
27720,0
27780,0
27840,0
27900,0
27960,0
28020,0
28080,0
28140,0
28200,0
28260,0
28320,0
28380,0
28440,0
28500,0
28560,0
28620,0
28680,0
28740,0
28800,0
28860,0
28920,0
28980,0
29040,0
29100,0
29160,0
29220,0
29280,0
29340,0
29400,0
29460,0
29520,0
29580,0
29640,0
29700,0
29760,0
29820,0
29880,0
29940,0
30000,0
30060,0
30120,3
30180,5
30240,5
30300,5
30360,6
30420,6
30480,6
30540,6
30600,6
30660,6
30720,6
30780,6
30840,6
30900,6
30960,6
31020,6
31080,6
31140,6
31200,6
31260,6
31320,6
31380,6
31440,6
31500,6
31560,8
31620,8
31680,9
31740,10
31800,14
31860,15
31920,16
31980,17
32040,19
32100,22
32160,23
32220,27
32280,28
32340,31
32400,33
32460,35
32520,35
32580,36
32640,37
32700,38
32760,38
32820,38
32880,39
32940,40
33000,40
33060,40
33120,40
33180,40
33240,40
33300,40
33360,40
33420,40
33480,41
33540,41
33600,41
33660,41
33720,41
33780,41
33840,42
33900,42
33960,44
34020,44
34080,44
34140,46
34200,48
34260,49
34320,50
34380,50
34440,50
34500,50
34560,50
34620,51
34680,52
34740,53
34800,53
34860,53
34920,54
34980,55
35040,54
35100,54
35160,54
35220,54
35280,54
35340,54
35400,54
35460,54
35520,54
35580,53
35640,53
35700,53
35760,55
35820,55
35880,55
35940,56
36000,57
36060,57
36120,58
36180,58
36240,61
36300,62
36360,61
36420,61
36480,62
36540,63
36600,64
36660,65
36720,64
36780,64
36840,65
36900,64
36960,63
37020,63
37080,63
37140,62
37200,61
37260,61
37320,63
37380,61
37440,62
37500,61
37560,61
37620,62
37680,66
37740,66
37800,66
37860,65
37920,65
37980,64
38040,65
38100,68
38160,69
38220,68
38280,68
38340,69
38400,68
38460,68
38520,67
38580,68
38640,68
38700,70
38760,71
38820,71
38880,71
38940,72
39000,72
39060,71
39120,71
39180,71
39240,72
39300,73
39360,73
39420,72
39480,72
39540,72
39600,72
39660,72
39720,72
39780,72
39840,72
39900,72
39960,72
40020,71
40080,71
40140,71
40200,70
40260,70
40320,70
40380,71
40440,71
40500,71
40560,70
40620,69
40680,69
40740,69
40800,68
40860,69
40920,69
40980,69
41040,69
41100,69
41160,70
41220,71
41280,71
41340,71
41400,72
41460,71
41520,70
41580,70
41640,70
41700,70
41760,70
41820,70
41880,68
41940,68
42000,68
42060,67
42120,67
42180,66
42240,66
42300,66
42360,66
42420,66
42480,66
42540,66
42600,65
42660,65
42720,65
42780,65
42840,66
42900,65
42960,67
43020,66
43080,67
43140,69
43200,69
43260,69
43320,70
43380,70
43440,71
43500,71
43560,71
43620,71
43680,71
43740,69
43800,69
43860,68
43920,68
43980,68
44040,69
44100,69
44160,68
44220,69
44280,69
44340,69
44400,67
44460,65
44520,64
44580,63
44640,63
44700,61
44760,60
44820,61
44880,60
44940,59
45000,59
45060,58
45120,59
45180,58
45240,57
45300,57
45360,57
45420,58
45480,58
45540,58
45600,58
45660,56
45720,56
45780,56
45840,56
45900,58
45960,56
46020,55
46080,58
46140,59
46200,59
46260,58
46320,56
46380,55
46440,55
46500,53
46560,52
46620,49
46680,48
46740,48
46800,46
46860,46
46920,46
46980,46
47040,46
47100,45
47160,43
47220,43
47280,42
47340,42
47400,39
47460,38
47520,38
47580,37
47640,37
47700,35
47760,34
47820,34
47880,34
47940,34
48000,34
48060,31
48120,30
48180,30
48240,29
48300,28
48360,27
48420,26
48480,25
48540,25
48600,24
48660,22
48720,22
48780,21
48840,21
48900,20
48960,21
49020,20
49080,19
49140,19
49200,18
49260,17
49320,15
49380,15
49440,14
49500,14
49560,13
49620,13
49680,13
49740,13
49800,11
49860,11
49920,12
49980,15
50040,14
50100,15
50160,19
50220,20
50280,19
50340,19
50400,19
50460,21
50520,21
50580,24
50640,23
50700,27
50760,27
50820,27
50880,30
50940,33
51000,33
51060,36
51120,35
51180,34
51240,35
51300,36
51360,36
51420,36
51480,36
51540,38
51600,38
51660,38
51720,41
51780,41
51840,41
51900,43
51960,46
52020,48
52080,50
52140,51
52200,52
52260,53
52320,53
52380,53
52440,54
52500,54
52560,54
52620,55
52680,56
52740,57
52800,58
52860,59
52920,59
52980,58
53040,58
53100,59
53160,61
53220,62
53280,62
53340,62
53400,62
53460,63
53520,63
53580,63
53640,62
53700,62
53760,62
53820,61
53880,61
53940,58
54000,57
54060,58
54120,58
54180,60
54240,60
54300,61
54360,61
54420,61
54480,62
54540,61
54600,61
54660,60
54720,59
54780,59
54840,60
54900,60
54960,59
55020,59
55080,59
55140,59
55200,59
55260,59
55320,59
55380,59
55440,57
55500,57
55560,57
55620,58
55680,57
55740,59
55800,59
55860,61
55920,61
55980,62
56040,63
56100,63
56160,63
56220,63
56280,64
56340,64
56400,63
56460,65
56520,66
56580,66
56640,67
56700,67
56760,68
56820,68
56880,69
56940,69
57000,68
57060,68
57120,70
57180,70
57240,70
57300,69
57360,71
57420,71
57480,71
57540,72
57600,73
57660,72
57720,71
57780,71
57840,70
57900,69
57960,69
58020,69
58080,69
58140,69
58200,69
58260,68
58320,68
58380,67
58440,66
58500,66
58560,66
58620,66
58680,66
58740,68
58800,67
58860,66
58920,66
58980,66
59040,67
59100,67
59160,67
59220,67
59280,67
59340,67
59400,67
59460,67
59520,67
59580,67
59640,67
59700,67
59760,67
59820,67
59880,67
59940,67
60000,66
60060,67
60120,67
60180,67
60240,67
60300,67
60360,67
60420,67
60480,68
60540,69
60600,69
60660,69
60720,69
60780,70
60840,68
60900,68
60960,68
61020,68
61080,68
61140,68
61200,68
61260,67
61320,68
61380,68
61440,67
61500,66
61560,65
61620,65
61680,65
61740,64
61800,64
61860,62
61920,62
61980,61
62040,60
62100,59
62160,58
62220,58
62280,57
62340,58
62400,58
62460,58
62520,57
62580,57
62640,57
62700,56
62760,56
62820,56
62880,57
62940,57
63000,58
63060,58
63120,59
63180,60
63240,61
63300,61
63360,60
63420,60
63480,59
63540,60
63600,59
63660,59
63720,59
63780,60
63840,61
63900,61
63960,63
64020,64
64080,63
64140,63
64200,63
64260,63
64320,63
64380,63
64440,63
64500,64
64560,64
64620,63
64680,62
64740,62
64800,63
64860,64
64920,65
64980,65
65040,66
65100,66
65160,65
65220,65
65280,65
65340,63
65400,63
65460,61
65520,60
65580,60
65640,60
65700,59
65760,59
65820,60
65880,59
65940,58
66000,59
66060,59
66120,58
66180,56
66240,52
66300,51
66360,50
66420,50
66480,48
66540,48
66600,46
66660,47
66720,45
66780,45
66840,44
66900,43
66960,40
67020,38
67080,37
67140,38
67200,38
67260,38
67320,38
67380,38
67440,37
67500,37
67560,37
67620,37
67680,36
67740,37
67800,37
67860,36
67920,36
67980,34
68040,34
68100,34
68160,34
68220,33
68280,32
68340,31
68400,30
68460,29
68520,29
68580,30
68640,28
68700,26
68760,24
68820,24
68880,24
68940,22
69000,22
69060,22
69120,21
69180,21
69240,21
69300,20
69360,20
69420,20
69480,20
69540,20
69600,20
69660,20
69720,20
69780,20
69840,20
69900,20
69960,20
70020,20
70080,20
70140,20
70200,20
70260,20
70320,20
70380,18
70440,18
70500,17
70560,15
70620,15
70680,15
70740,14
70800,14
70860,13
70920,13
70980,13
71040,12
71100,12
71160,12
71220,11
71280,11
71340,11
71400,11
71460,11
71520,10
71580,10
71640,10
71700,9
71760,8
71820,8
71880,6
71940,5
72000,5
72060,3
72120,3
72180,3
72240,3
72300,2
72360,2
72420,2
72480,2
72540,2
72600,2
72660,0
72720,0
72780,0
72840,0
72900,0
72960,0
73020,0
73080,0
73140,0
73200,0
73260,0
73320,0
73380,0
73440,0
73500,0
73560,0
73620,0
73680,0
73740,0
73800,0
73860,0
73920,0
73980,0
74040,0
74100,0
74160,0
74220,0
74280,0
74340,0
74400,0
74460,0
74520,0
74580,0
74640,0
74700,0
74760,0
74820,0
74880,0
74940,0
75000,0
75060,0
75120,0
75180,0
75240,0
75300,0
75360,0
75420,0
75480,0
75540,0
75600,0
75660,0
75720,0
75780,0
75840,0
75900,0
75960,0
76020,0
76080,0
76140,0
76200,0
76260,0
76320,0
76380,0
76440,0
76500,0
76560,0
76620,0
76680,0
76740,0
76800,0
76860,0
76920,0
76980,0
77040,0
77100,0
77160,0
77220,0
77280,0
77340,0
77400,0
77460,0
77520,0
77580,0
77640,0
77700,0
77760,0
77820,0
77880,0
77940,0
78000,0
78060,0
78120,0
78180,0
78240,0
78300,0
78360,0
78420,0
78480,0
78540,0
78600,0
78660,0
78720,0
78780,0
78840,0
78900,0
78960,0
79020,0
79080,0
79140,0
79200,0
79260,0
79320,0
79380,0
79440,0
79500,0
79560,0
79620,0
79680,0
79740,0
79800,0
79860,0
79920,0
79980,0
80040,0
80100,0
80160,0
80220,0
80280,0
80340,0
80400,0
80460,0
80520,0
80580,0
80640,0
80700,0
80760,0
80820,0
80880,0
80940,0
81000,0
81060,0
81120,0
81180,0
81240,0
81300,0
81360,0
81420,0
81480,0
81540,0
81600,0
81660,0
81720,0
81780,0
81840,0
81900,0
81960,0
82020,0
82080,0
82140,0
82200,0
82260,0
82320,0
82380,0
82440,0
82500,0
82560,0
82620,0
82680,0
82740,0
82800,0
82860,0
82920,0
82980,0
83040,0
83100,0
83160,0
83220,0
83280,0
83340,0
83400,0
83460,0
83520,0
83580,0
83640,0
83700,0
83760,0
83820,0
83880,0
83940,0
84000,0
84060,0
84120,0
84180,0
84240,0
84300,0
84360,0
84420,0
84480,0
84540,0
84600,0
84660,0
84720,0
84780,0
84840,0
84900,0
84960,0
85020,0
85080,0
85140,0
85200,0
85260,0
85320,0
85380,0
85440,0
85500,0
85560,0
85620,0
85680,0
85740,0
85800,0
85860,0
85920,0
85980,0
86040,0
86100,0
86160,0
86220,0
86280,0
86340,0
86400,0
86460,0
86520,0
86580,0
86640,0
86700,0
86760,0
86820,0
86880,0
86940,0
87000,0
87060,0
87120,0
87180,0
87240,0
87300,0
87360,0
87420,0
87480,0
87540,0
87600,0
87660,0
87720,0
87780,0
87840,0
87900,0
87960,0
88020,0
88080,0
88140,0
88200,0
88260,0
88320,0
88380,0
88440,0
88500,0
88560,0
88620,0
88680,0
88740,0
88800,0
88860,0
88920,0
88980,0
89040,0
89100,0
89160,0
89220,0
89280,0
89340,0
89400,0
89460,0
89520,0
89580,0
89640,0
89700,0
89760,0
89820,0
89880,0
89940,0
90000,0
90060,0
90120,0
90180,0
90240,0
90300,0
90360,0
90420,0
90480,0
90540,0
90600,0
90660,0
90720,0
90780,0
90840,0
90900,0
90960,0
91020,0
91080,0
91140,0
91200,0
91260,0
91320,0
91380,0
91440,0
91500,0
91560,0
91620,0
91680,0
91740,0
91800,0
91860,0
91920,0
91980,0
92040,0
92100,0
92160,0
92220,0
92280,0
92340,0
92400,0
92460,0
92520,0
92580,0
92640,0
92700,0
92760,0
92820,0
92880,0
92940,0
93000,0
93060,0
93120,0
93180,0
93240,0
93300,0
93360,0
93420,0
93480,0
93540,0
93600,0
93660,0
93720,0
93780,0
93840,0
93900,0
93960,0
94020,0
94080,0
94140,0
94200,0
94260,0
94320,0
94380,0
94440,0
94500,0
94560,0
94620,0
94680,0
94740,0
94800,0
94860,0
94920,0
94980,0
95040,0
95100,0
95160,0
95220,0
95280,0
95340,0
95400,0
95460,0
95520,0
95580,0
95640,0
95700,0
95760,0
95820,0
95880,0
95940,0
96000,0
96060,0
96120,0
96180,0
96240,0
96300,0
96360,0
96420,0
96480,0
96540,0
96600,0
96660,0
96720,0
96780,0
96840,0
96900,0
96960,0
97020,0
97080,0
97140,0
97200,0
97260,0
97320,0
97380,0
97440,0
97500,0
97560,0
97620,0
97680,0
97740,0
97800,0
97860,0
97920,0
97980,0
98040,0
98100,0
98160,0
98220,0
98280,0
98340,0
98400,0
98460,0
98520,0
98580,0
98640,0
98700,0
98760,0
98820,0
98880,0
98940,0
99000,0
99060,0
99120,0
99180,0
99240,0
99300,0
99360,0
99420,0
99480,0
99540,0
99600,0
99660,0
99720,0
99780,0
99840,0
99900,0
99960,0
100020,0
100080,0
100140,0
100200,0
100260,0
100320,0
100380,0
100440,0
100500,0
100560,0
100620,0
100680,0
100740,0
100800,0
100860,0
100920,0
100980,0
101040,0
101100,0
101160,0
101220,0
101280,0
101340,0
101400,0
101460,0
101520,0
101580,0
101640,0
101700,0
101760,0
101820,0
101880,0
101940,0
102000,0
102060,0
102120,0
102180,0
102240,0
102300,0
102360,0
102420,0
102480,0
102540,0
102600,0
102660,0
102720,0
102780,0
102840,0
102900,0
102960,0
103020,0
103080,0
103140,0
103200,0
103260,0
103320,0
103380,0
103440,0
103500,0
103560,0
103620,0
103680,0
103740,0
103800,0
103860,0
103920,0
103980,0
104040,0
104100,0
104160,0
104220,0
104280,0
104340,0
104400,0
104460,0
104520,0
104580,0
104640,0
104700,0
104760,0
104820,0
104880,0
104940,0
105000,0
105060,0
105120,0
105180,0
105240,0
105300,0
105360,0
105420,0
105480,0
105540,0
105600,0
105660,0
105720,0
105780,0
105840,0
105900,0
105960,0
106020,0
106080,0
106140,0
106200,0
106260,0
106320,0
106380,0
106440,0
106500,0
106560,0
106620,0
106680,0
106740,0
106800,0
106860,0
106920,0
106980,0
107040,0
107100,0
107160,0
107220,0
107280,0
107340,0
107400,0
107460,0
107520,0
107580,0
107640,0
107700,0
107760,0
107820,0
107880,0
107940,0
108000,0
108060,0
108120,0
108180,0
108240,0
108300,0
108360,0
108420,0
108480,0
108540,0
108600,0
108660,0
108720,0
108780,0
108840,0
108900,0
108960,0
109020,0
109080,0
109140,0
109200,0
109260,0
109320,0
109380,0
109440,0
109500,0
109560,0
109620,0
109680,0
109740,0
109800,0
109860,0
109920,0
109980,0
110040,0
110100,0
110160,0
110220,0
110280,0
110340,0
110400,0
110460,0
110520,0
110580,0
110640,0
110700,0
110760,0
110820,0
110880,0
110940,0
111000,0
111060,0
111120,0
111180,0
111240,0
111300,0
111360,0
111420,0
111480,0
111540,0
111600,0
111660,0
111720,0
111780,0
111840,0
111900,0
111960,0
112020,0
112080,0
112140,0
112200,0
112260,0
112320,0
112380,0
112440,0
112500,0
112560,0
112620,0
112680,0
112740,0
112800,0
112860,0
112920,0
112980,0
113040,0
113100,0
113160,0
113220,0
113280,0
113340,0
113400,0
113460,0
113520,0
113580,0
113640,0
113700,0
113760,0
113820,0
113880,0
113940,0
114000,0
114060,0
114120,0
114180,0
114240,0
114300,0
114360,0
114420,0
114480,0
114540,0
114600,0
114660,0
114720,0
114780,0
114840,0
114900,0
114960,0
115020,0
115080,0
115140,0
115200,0
115260,0
115320,0
115380,0
115440,0
115500,0
115560,0
115620,0
115680,0
115740,0
115800,0
115860,0
115920,0
115980,0
116040,0
116100,0
116160,0
116220,0
116280,0
116340,0
116400,0
116460,0
116520,1
116580,2
116640,2
116700,2
116760,3
116820,3
116880,3
116940,3
117000,3
117060,3
117120,3
117180,3
117240,3
117300,3
117360,3
117420,3
117480,3
117540,3
117600,3
117660,3
117720,3
117780,3
117840,3
117900,3
117960,6
118020,6
118080,7
118140,8
118200,12
118260,12
118320,17
118380,18
118440,20
118500,23
118560,24
118620,30
118680,32
118740,33
118800,37
118860,37
118920,37
118980,38
119040,38
119100,40
119160,40
119220,41
119280,42
119340,42
119400,43
119460,43
119520,43
119580,43
119640,43
119700,43
119760,43
119820,43
119880,43
119940,43
120000,43
120060,43
120120,44
120180,46
120240,47
120300,47
120360,48
120420,48
120480,48
120540,49
120600,50
120660,51
120720,51
120780,52
120840,52
120900,52
120960,53
121020,53
121080,54
121140,54
121200,54
121260,56
121320,56
121380,56
121440,56
121500,56
121560,56
121620,56
121680,56
121740,56
121800,56
121860,56
121920,56
121980,55
122040,55
122100,55
122160,55
122220,55
122280,56
122340,58
122400,58
122460,57
122520,58
122580,58
122640,60
122700,61
122760,61
122820,61
122880,61
122940,60
123000,60
123060,61
123120,60
123180,61
123240,60
123300,59
123360,57
123420,57
123480,56
123540,56
123600,56
123660,56
123720,55
123780,54
123840,54
123900,54
123960,54
124020,54
124080,56
124140,56
124200,59
124260,60
124320,60
124380,60
124440,59
124500,60
124560,61
124620,62
124680,62
124740,63
124800,64
124860,65
124920,64
124980,65
125040,65
125100,66
125160,68
125220,69
125280,69
125340,69
125400,70
125460,69
125520,69
125580,69
125640,68
125700,68
125760,69
125820,69
125880,69
125940,69
126000,69
126060,69
126120,69
126180,69
126240,69
126300,69
126360,70
126420,71
126480,71
126540,71
126600,72
126660,72
126720,73
126780,73
126840,74
126900,73
126960,73
127020,73
127080,72
127140,72
127200,72
127260,72
127320,72
127380,71
127440,71
127500,71
127560,71
127620,71
127680,72
127740,73
127800,74
127860,73
127920,72
127980,71
128040,72
128100,72
128160,72
128220,71
128280,70
128340,70
128400,69
128460,69
128520,69
128580,70
128640,70
128700,70
128760,70
128820,70
128880,70
128940,70
129000,70
129060,70
129120,70
129180,70
129240,70
129300,70
129360,70
129420,70
129480,70
129540,70
129600,70
129660,70
129720,70
129780,71
129840,70
129900,72
129960,72
130020,72
130080,71
130140,71
130200,71
130260,68
130320,68
130380,67
130440,68
130500,68
130560,67
130620,67
130680,66
130740,66
130800,66
130860,63
130920,58
130980,57
131040,57
131100,56
131160,56
131220,55
131280,54
131340,54
131400,54
131460,54
131520,54
131580,53
131640,50
131700,48
131760,47
131820,45
131880,43
131940,42
132000,45
132060,42
132120,42
132180,42
132240,42
132300,42
132360,43
132420,43
132480,42
132540,41
132600,39
132660,40
132720,41
132780,44
132840,44
132900,44
132960,45
133020,44
133080,42
133140,45
133200,46
133260,46
133320,46
133380,45
133440,44
133500,44
133560,43
133620,43
133680,42
133740,43
133800,43
133860,43
133920,43
133980,43
134040,41
134100,41
134160,41
134220,40
134280,39
134340,37
134400,36
134460,35
134520,34
134580,34
134640,31
134700,31
134760,31
134820,29
134880,27
134940,26
135000,26
135060,25
135120,23
135180,23
135240,21
135300,18
135360,18
135420,16
135480,16
135540,16
135600,15
135660,14
135720,13
135780,13
135840,13
135900,12
135960,12
136020,10
136080,10
136140,9
136200,9
136260,10
136320,12
136380,11
136440,11
136500,10
136560,13
136620,13
136680,13
136740,13
136800,13
136860,14
136920,16
136980,18
137040,18
137100,21
137160,22
137220,21
137280,21
137340,21
137400,22
137460,25
137520,24
137580,24
137640,25
137700,26
137760,27
137820,28
137880,28
137940,30
138000,31
138060,33
138120,33
138180,33
138240,34
138300,36
138360,36
138420,35
138480,34
138540,34
138600,35
138660,36
138720,37
138780,38
138840,40
138900,40
138960,40
139020,41
139080,42
139140,44
139200,44
139260,44
139320,44
139380,45
139440,45
139500,44
139560,46
139620,47
139680,47
139740,47
139800,48
139860,49
139920,50
139980,53
140040,54
140100,55
140160,54
140220,54
140280,55
140340,57
140400,56
140460,56
140520,56
140580,55
140640,55
140700,57
140760,57
140820,58
140880,58
140940,58
141000,60
141060,60
141120,60
141180,60
141240,61
141300,61
141360,61
141420,61
141480,62
141540,62
141600,62
141660,63
141720,65
141780,65
141840,62
141900,62
141960,63
142020,65
142080,65
142140,65
142200,65
142260,65
142320,65
142380,65
142440,65
142500,65
142560,64
142620,65
142680,65
142740,65
142800,65
142860,65
142920,65
142980,64
143040,64
143100,65
143160,66
143220,67
143280,69
143340,68
143400,68
143460,68
143520,69
143580,69
143640,70
143700,70
143760,70
143820,70
143880,70
143940,70
144000,69
144060,70
144120,69
144180,69
144240,68
144300,68
144360,68
144420,68
144480,67
144540,67
144600,67
144660,66
144720,66
144780,65
144840,63
144900,63
144960,63
145020,64
145080,64
145140,64
145200,64
145260,63
145320,63
145380,63
145440,63
145500,63
145560,61
145620,61
145680,62
145740,62
145800,62
145860,62
145920,62
145980,62
146040,62
146100,63
146160,63
146220,63
146280,63
146340,63
146400,62
146460,62
146520,61
146580,61
146640,61
146700,61
146760,62
146820,61
146880,61
146940,60
147000,60
147060,61
147120,61
147180,59
147240,59
147300,58
147360,59
147420,58
147480,58
147540,58
147600,58
147660,58
147720,58
147780,57
147840,58
147900,57
147960,57
148020,57
148080,56
148140,56
148200,57
148260,57
148320,57
148380,57
148440,57
148500,57
148560,57
148620,57
148680,57
148740,56
148800,57
148860,58
148920,57
148980,57
149040,57
149100,58
149160,58
149220,58
149280,57
149340,57
149400,58
149460,58
149520,58
149580,58
149640,57
149700,57
149760,58
149820,59
149880,59
149940,62
150000,62
150060,62
150120,63
150180,63
150240,61
150300,62
150360,62
150420,62
150480,62
150540,62
150600,62
150660,62
150720,62
150780,62
150840,62
150900,63
150960,63
151020,63
151080,63
151140,61
151200,61
151260,61
151320,61
151380,61
151440,61
151500,60
151560,60
151620,59
151680,57
151740,57
151800,56
151860,57
151920,58
151980,58
152040,56
152100,56
152160,57
152220,56
152280,56
152340,57
152400,58
152460,56
152520,54
152580,51
152640,50
152700,49
152760,48
152820,49
152880,48
152940,49
153000,48
153060,47
153120,47
153180,46
153240,48
153300,48
153360,44
153420,44
153480,45
153540,45
153600,46
153660,47
153720,47
153780,47
153840,47
153900,47
153960,47
154020,47
154080,47
154140,46
154200,46
154260,46
154320,47
154380,45
154440,43
154500,41
154560,41
154620,40
154680,38
154740,38
154800,37
154860,38
154920,38
154980,37
155040,36
155100,35
155160,33
155220,33
155280,32
155340,30
155400,28
155460,27
155520,27
155580,27
155640,27
155700,27
155760,27
155820,27
155880,27
155940,25
156000,25
156060,25
156120,25
156180,24
156240,24
156300,24
156360,22
156420,22
156480,20
156540,19
156600,18
156660,18
156720,16
156780,16
156840,14
156900,14
156960,12
157020,10
157080,10
157140,9
157200,9
157260,9
157320,9
157380,9
157440,9
157500,9
157560,9
157620,9
157680,9
157740,9
157800,9
157860,9
157920,8
157980,8
158040,6
158100,6
158160,5
158220,5
158280,5
158340,5
158400,5
158460,4
158520,4
158580,3
158640,2
158700,1
158760,1
158820,1
158880,1
158940,1
159000,1
159060,0
159120,0
159180,0
159240,0
159300,0
159360,0
159420,0
159480,0
159540,0
159600,0
159660,0
159720,0
159780,0
159840,0
159900,0
159960,0
160020,0
160080,0
160140,0
160200,0
160260,0
160320,0
160380,0
160440,0
160500,0
160560,0
160620,0
160680,0
160740,0
160800,0
160860,0
160920,0
160980,0
161040,0
161100,0
161160,0
161220,0
161280,0
161340,0
161400,0
161460,0
161520,0
161580,0
161640,0
161700,0
161760,0
161820,0
161880,0
161940,0
162000,0
162060,0
162120,0
162180,0
162240,0
162300,0
162360,0
162420,0
162480,0
162540,0
162600,0
162660,0
162720,0
162780,0
162840,0
162900,0
162960,0
163020,0
163080,0
163140,0
163200,0
163260,0
163320,0
163380,0
163440,0
163500,0
163560,0
163620,0
163680,0
163740,0
163800,0
163860,0
163920,0
163980,0
164040,0
164100,0
164160,0
164220,0
164280,0
164340,0
164400,0
164460,0
164520,0
164580,0
164640,0
164700,0
164760,0
164820,0
164880,0
164940,0
165000,0
165060,0
165120,0
165180,0
165240,0
165300,0
165360,0
165420,0
165480,0
165540,0
165600,0
165660,0
165720,0
165780,0
165840,0
165900,0
165960,0
166020,0
166080,0
166140,0
166200,0
166260,0
166320,0
166380,0
166440,0
166500,0
166560,0
166620,0
166680,0
166740,0
166800,0
166860,0
166920,0
166980,0
167040,0
167100,0
167160,0
167220,0
167280,0
167340,0
167400,0
167460,0
167520,0
167580,0
167640,0
167700,0
167760,0
167820,0
167880,0
167940,0
168000,0
