sec,satisfaction
15120,0
15180,0
15240,0
15300,0
15360,0
15420,0
15480,0
15540,0
15600,0
15660,0
15720,0
15780,0
15840,0
15900,0
15960,0
16020,0
16080,0
16140,0
16200,0
16260,0
16320,0
16380,0
16440,0
16500,0
16560,0
16620,0
16680,0
16740,0
16800,0
16860,0
16920,0
16980,0
17040,0
17100,0
17160,0
17220,0
17280,0
17340,0
17400,0
17460,0
17520,0
17580,0
17640,0
17700,0
17760,0
17820,0
17880,0
17940,0
18000,0
18060,0
18120,0
18180,0
18240,0
18300,0
18360,0
18420,0
18480,0
18540,0
18600,0
18660,0
18720,0
18780,0
18840,0
18900,0
18960,0
19020,0
19080,0
19140,0
19200,0
19260,0
19320,0
19380,0
19440,0
19500,0
19560,0
19620,0
19680,0
19740,0
19800,0
19860,0
19920,0
19980,0
20040,0
20100,0
20160,0
20220,0
20280,0
20340,0
20400,0
20460,0
20520,0
20580,0
20640,0
20700,0
20760,0
20820,0
20880,0
20940,0
21000,0
21060,0
21120,0
21180,0
21240,0
21300,0
21360,0
21420,0
21480,0
21540,0
21600,0
21660,0
21720,0
21780,0
21840,0
21900,0
21960,0
22020,0
22080,0
22140,0
22200,0
22260,0
22320,0
22380,0
22440,0
22500,0
22560,0
22620,0
22680,0
22740,0
22800,0
22860,0
22920,0
22980,0
23040,0
23100,0
23160,0
23220,0
23280,0
23340,0
23400,0
23460,0
23520,0
23580,0
23640,0
23700,0
23760,0
23820,0
23880,0
23940,0
24000,0
24060,0
24120,0
24180,0
24240,0
24300,0
24360,0
24420,0
24480,0
24540,0
24600,0
24660,0
24720,0
24780,0
24840,0
24900,0
24960,0
25020,0
25080,0
25140,0
25200,0
25260,0
25320,0
25380,0
25440,0
25500,0
25560,0
25620,0
25680,0
25740,0
25800,0
25860,0
25920,0
25980,0
26040,0
26100,0
26160,0
26220,0
26280,0
26340,0
26400,0
26460,0
26520,0
26580,0
26640,0
26700,0
26760,0
26820,0
26880,0
26940,0
27000,0
27060,0
27120,0
27180,0
27240,0
27300,0
27360,0
27420,0
27480,0
27540,0
27600,0
27660,0
27720,0
27780,0
27840,0
27900,0
27960,0
28020,0
28080,0
28140,0
28200,0
28260,0
28320,0
28380,0
28440,0
28500,0
28560,0
28620,0
28680,0
28740,0
28800,0
28860,0
28920,0
28980,0
29040,0
29100,0
29160,0
29220,0
29280,0
29340,0
29400,0
29460,0
29520,0
29580,0
29640,0
29700,0
29760,0
29820,0
29880,0
29940,0
30000,0
30060,0
30120,0
30180,0
30240,0
30300,0
30360,0
30420,0
30480,0
30540,0
30600,0
30660,0
30720,0
30780,0
30840,0
30900,0
30960,0
31020,0
31080,0
31140,0
31200,0
31260,0
31320,10.0
31380,10.0
31440,10.0
31500,10.0
31560,10.0
31620,10.0
31680,10.0
31740,10.0
31800,10.0
31860,10.0
31920,10.0
31980,10.0
32040,10.0
32100,10.0
32160,10.0
32220,10.0
32280,10.0
32340,10.0
32400,10.0
32460,10.0
32520,10.0
32580,10.0
32640,10.0
32700,10.0
32760,10.0
32820,10.0
32880,10.0
32940,10.0
33000,9.8
33060,9.545454545454545
33120,9.545454545454545
33180,9.333333333333334
33240,9.0
33300,8.25
33360,8.352941176470589
33420,8.444444444444445
33480,8.1
33540,8.2
33600,7.9523809523809526
33660,8.045454545454545
33720,8.130434782608695
33780,8.125
33840,7.92
33900,7.92
33960,8.0
34020,7.551724137931035
34080,7.551724137931035
34140,7.551724137931035
34200,7.193548387096774
34260,7.25
34320,7.264705882352941
34380,7.3428571428571425
34440,7.405405405405405
34500,7.405405405405405
34560,7.184210526315789
34620,7.230769230769231
34680,7.375
34740,7.375
34800,7.375
34860,7.375
34920,7.375
34980,7.375
35040,7.375
35100,7.375
35160,7.317073170731708
35220,7.095238095238095
35280,7.095238095238095
35340,7.095238095238095
35400,7.095238095238095
35460,7.095238095238095
35520,7.095238095238095
35580,7.095238095238095
35640,7.095238095238095
35700,7.27906976744186
35760,7.27906976744186
35820,7.25
35880,7.25
35940,7.25
36000,7.25
36060,7.25
36120,7.25
36180,7.5813953488372094
36240,7.5813953488372094
36300,7.282608695652174
36360,7.0
36420,7.0
36480,6.702127659574468
36540,6.702127659574468
36600,6.5625
36660,6.918367346938775
36720,6.88
36780,6.88
36840,6.78
36900,6.78
36960,6.846153846153846
37020,6.882352941176471
37080,6.795918367346939
37140,6.729166666666667
37200,6.76595744680851
37260,6.739130434782608
37320,6.777777777777778
37380,7.148936170212766
37440,7.3125
37500,7.3478260869565215
37560,7.288888888888889
37620,7.2727272727272725
37680,7.288888888888889
37740,7.282608695652174
37800,7.266666666666667
37860,7.326086956521739
37920,7.34
37980,7.294117647058823
38040,7.2075471698113205
38100,7.153846153846154
38160,7.277777777777778
38220,6.9818181818181815
38280,7.054545454545455
38340,7.054545454545455
38400,7.054545454545455
38460,7.092592592592593
38520,7.12962962962963
38580,7.0
38640,6.982142857142857
38700,6.982142857142857
38760,6.894736842105263
38820,6.894736842105263
38880,6.948275862068965
38940,6.948275862068965
39000,7.0
39060,7.016393442622951
39120,7.064516129032258
39180,7.09375
39240,7.09375
39300,6.9375
39360,6.96875
39420,6.96875
39480,6.96875
39540,6.9375
39600,6.984615384615385
39660,6.984615384615385
39720,7.074626865671642
39780,7.074626865671642
39840,7.014705882352941
39900,7.014705882352941
39960,7.014705882352941
40020,7.057971014492754
40080,7.057971014492754
40140,6.797101449275362
40200,6.797101449275362
40260,6.797101449275362
40320,6.764705882352941
40380,6.764705882352941
40440,6.641791044776119
40500,6.641791044776119
40560,6.735294117647059
40620,6.636363636363637
40680,6.584615384615384
40740,6.476190476190476
40800,6.516129032258065
40860,6.516129032258065
40920,6.482758620689655
40980,6.413793103448276
41040,6.389830508474576
41100,6.389830508474576
41160,6.3559322033898304
41220,7.033898305084746
41280,7.016949152542373
41340,6.95
41400,6.9491525423728815
41460,6.683333333333334
41520,6.737704918032787
41580,6.728813559322034
41640,6.590163934426229
41700,6.633333333333334
41760,6.633333333333334
41820,6.694915254237288
41880,6.677966101694915
41940,6.709677419354839
42000,6.65
42060,6.622950819672131
42120,6.596774193548387
42180,6.5396825396825395
42240,6.532258064516129
42300,6.548387096774194
42360,6.548387096774194
42420,6.573770491803279
42480,6.573770491803279
42540,6.573770491803279
42600,6.629032258064516
42660,6.555555555555555
42720,6.571428571428571
42780,6.571428571428571
42840,6.564516129032258
42900,6.564516129032258
42960,6.564516129032258
43020,6.540983606557377
43080,6.483870967741935
43140,6.4
43200,6.4
43260,6.344262295081967
43320,6.344262295081967
43380,6.344262295081967
43440,6.344262295081967
43500,6.344262295081967
43560,6.523809523809524
43620,6.523809523809524
43680,6.5625
43740,6.5625
43800,6.5625
43860,6.645161290322581
43920,6.645161290322581
43980,7.032786885245901
44040,6.983606557377049
44100,6.983606557377049
44160,6.983606557377049
44220,6.983606557377049
44280,6.983606557377049
44340,6.983606557377049
44400,6.725806451612903
44460,6.790322580645161
44520,6.864406779661017
44580,6.771929824561403
44640,6.5964912280701755
44700,6.625
44760,6.5964912280701755
44820,6.5636363636363635
44880,6.5
44940,6.537037037037037
45000,6.528301886792453
45060,6.450980392156863
45120,6.450980392156863
45180,6.4
45240,6.411764705882353
45300,6.72
45360,6.52
45420,6.76
45480,6.714285714285714
45540,6.52
45600,6.52
45660,6.52
45720,6.52
45780,6.591836734693878
45840,6.73469387755102
45900,6.66
45960,6.7
46020,6.7
46080,6.6875
46140,6.978260869565218
46200,6.978260869565218
46260,6.891304347826087
46320,6.822222222222222
46380,6.883720930232558
46440,6.804878048780488
46500,7.051282051282051
46560,7.051282051282051
46620,7.051282051282051
46680,6.7317073170731705
46740,6.605263157894737
46800,6.891891891891892
46860,7.0
46920,6.823529411764706
46980,6.885714285714286
47040,6.972222222222222
47100,6.972222222222222
47160,7.0
47220,6.131578947368421
47280,6.5675675675675675
47340,6.5675675675675675
47400,6.5
47460,6.5
47520,6.264705882352941
47580,6.264705882352941
47640,6.514285714285714
47700,6.514285714285714
47760,6.514285714285714
47820,6.088235294117647
47880,6.0
47940,6.09375
48000,5.96875
48060,6.451612903225806
48120,6.451612903225806
48180,6.535714285714286
48240,6.703703703703703
48300,6.703703703703703
48360,6.666666666666667
48420,6.666666666666667
48480,6.538461538461538
48540,6.64
48600,6.541666666666667
48660,6.608695652173913
48720,6.454545454545454
48780,5.809523809523809
48840,5.809523809523809
48900,5.809523809523809
48960,6.0
49020,6.0
49080,6.0
49140,6.0476190476190474
49200,6.0
49260,6.05
49320,5.947368421052632
49380,5.722222222222222
49440,5.529411764705882
49500,6.3125
49560,6.066666666666666
49620,6.133333333333334
49680,5.857142857142857
49740,6.133333333333334
49800,5.857142857142857
49860,5.857142857142857
49920,4.818181818181818
49980,5.909090909090909
50040,5.909090909090909
50100,5.909090909090909
50160,5.5
50220,5.0
50280,5.0
50340,3.4285714285714284
50400,3.4285714285714284
50460,3.4285714285714284
50520,4.5
50580,4.5
50640,4.5
50700,3.4
50760,3.4
50820,3.4
50880,3.4
50940,4.5
51000,8.8
51060,9.0
51120,9.142857142857142
51180,9.142857142857142
51240,9.833333333333334
51300,9.857142857142858
51360,9.857142857142858
51420,10.0
51480,10.0
51540,10.0
51600,7.833333333333333
51660,7.916666666666667
51720,7.538461538461538
51780,7.538461538461538
51840,7.357142857142857
51900,7.4
51960,7.5625
52020,7.947368421052632
52080,8.136363636363637
52140,7.541666666666667
52200,7.541666666666667
52260,7.5
52320,7.678571428571429
52380,7.592592592592593
52440,7.103448275862069
52500,7.2
52560,7.258064516129032
52620,7.2727272727272725
52680,7.257142857142857
52740,7.555555555555555
52800,7.594594594594595
52860,7.594594594594595
52920,7.594594594594595
52980,7.611111111111111
53040,7.657894736842105
53100,7.615384615384615
53160,7.2682926829268295
53220,7.2682926829268295
53280,7.2682926829268295
53340,7.2682926829268295
53400,7.285714285714286
53460,7.318181818181818
53520,7.340909090909091
53580,7.340909090909091
53640,7.340909090909091
53700,7.444444444444445
53760,7.545454545454546
53820,7.6
53880,7.6
53940,7.7727272727272725
54000,7.7727272727272725
54060,7.3023255813953485
54120,7.261904761904762
54180,7.325581395348837
54240,7.325581395348837
54300,7.340909090909091
54360,7.159090909090909
54420,6.468085106382978
54480,7.0212765957446805
54540,7.0625
54600,6.86
54660,6.833333333333333
54720,6.938775510204081
54780,6.9375
54840,6.510204081632653
54900,6.510204081632653
54960,6.510204081632653
55020,6.510204081632653
55080,6.326530612244898
55140,6.14
55200,6.408163265306122
55260,6.42
55320,6.42
55380,6.450980392156863
55440,6.450980392156863
55500,6.450980392156863
55560,6.38
55620,6.38
55680,6.38
55740,6.38
55800,6.326530612244898
55860,6.326530612244898
55920,6.431372549019608
55980,6.431372549019608
56040,6.431372549019608
56100,6.5
56160,6.547169811320755
56220,6.547169811320755
56280,6.547169811320755
56340,6.547169811320755
56400,6.425925925925926
56460,6.709090909090909
56520,6.709090909090909
56580,6.491228070175438
56640,6.4
56700,6.4035087719298245
56760,6.4035087719298245
56820,6.4655172413793105
56880,6.4655172413793105
56940,6.491228070175438
57000,6.491228070175438
57060,6.551724137931035
57120,6.508771929824562
57180,6.508771929824562
57240,6.508771929824562
57300,6.418181818181818
57360,6.407407407407407
57420,6.3584905660377355
57480,5.814814814814815
57540,5.814814814814815
57600,5.722222222222222
57660,5.830188679245283
57720,5.814814814814815
57780,5.75
57840,5.711538461538462
57900,5.7407407407407405
57960,5.462962962962963
58020,5.462962962962963
58080,5.377358490566038
58140,5.480769230769231
58200,5.773584905660377
58260,5.884615384615385
58320,5.884615384615385
58380,5.76
58440,5.84
58500,5.854166666666667
58560,5.8979591836734695
58620,5.918367346938775
58680,5.9375
58740,5.8979591836734695
58800,5.84
58860,5.84
58920,5.895833333333333
58980,5.354166666666667
59040,5.354166666666667
59100,5.354166666666667
59160,5.354166666666667
59220,5.354166666666667
59280,5.448979591836735
59340,5.54
59400,5.627450980392157
59460,5.627450980392157
59520,5.673076923076923
59580,5.673076923076923
59640,5.673076923076923
59700,5.673076923076923
59760,5.716981132075472
59820,5.716981132075472
59880,5.716981132075472
59940,5.703703703703703
60000,5.703703703703703
60060,5.703703703703703
60120,5.6909090909090905
60180,5.851851851851852
60240,5.716981132075472
60300,5.716981132075472
60360,5.716981132075472
60420,5.716981132075472
60480,5.716981132075472
60540,5.716981132075472
60600,5.634615384615385
60660,5.634615384615385
60720,5.634615384615385
60780,5.634615384615385
60840,5.509433962264151
60900,5.555555555555555
60960,5.673076923076923
61020,5.673076923076923
61080,5.673076923076923
61140,5.566037735849057
61200,5.69811320754717
61260,5.69811320754717
61320,5.69811320754717
61380,5.69811320754717
61440,5.592592592592593
61500,5.509433962264151
61560,5.509433962264151
61620,5.826923076923077
61680,5.5576923076923075
61740,5.490196078431373
61800,5.666666666666667
61860,5.6
61920,5.63265306122449
61980,5.75
62040,5.75
62100,5.787234042553192
62160,5.717391304347826
62220,6.2444444444444445
62280,6.177777777777778
62340,6.113636363636363
62400,6.204545454545454
62460,6.288888888888889
62520,5.744186046511628
62580,5.818181818181818
62640,5.883720930232558
62700,5.883720930232558
62760,5.883720930232558
62820,5.883720930232558
62880,5.883720930232558
62940,5.883720930232558
63000,5.883720930232558
63060,5.9523809523809526
63120,5.976744186046512
63180,5.976744186046512
63240,5.976744186046512
63300,5.976744186046512
63360,5.976744186046512
63420,5.976744186046512
63480,5.880952380952381
63540,5.880952380952381
63600,5.780487804878049
63660,5.904761904761905
63720,5.804878048780488
63780,5.804878048780488
63840,5.804878048780488
63900,5.357142857142857
63960,6.142857142857143
64020,6.209302325581396
64080,6.209302325581396
64140,6.209302325581396
64200,6.209302325581396
64260,6.209302325581396
64320,6.209302325581396
64380,6.285714285714286
64440,6.142857142857143
64500,6.142857142857143
64560,6.142857142857143
64620,6.209302325581396
64680,6.113636363636363
64740,5.976190476190476
64800,6.046511627906977
64860,6.046511627906977
64920,5.837209302325581
64980,5.790697674418604
65040,5.790697674418604
65100,5.790697674418604
65160,5.790697674418604
65220,5.068181818181818
65280,5.953488372093023
65340,6.0227272727272725
65400,6.0227272727272725
65460,6.386363636363637
65520,6.386363636363637
65580,6.285714285714286
65640,6.3023255813953485
65700,6.325581395348837
65760,6.441860465116279
65820,6.5227272727272725
65880,6.5227272727272725
65940,6.5227272727272725
66000,6.5227272727272725
66060,6.5227272727272725
66120,6.5227272727272725
66180,6.5227272727272725
66240,6.5227272727272725
66300,6.441860465116279
66360,6.904761904761905
66420,6.902439024390244
66480,6.951219512195122
66540,6.951219512195122
66600,6.743589743589744
66660,7.605263157894737
66720,7.714285714285714
66780,7.694444444444445
66840,7.628571428571429
66900,7.5588235294117645
66960,7.571428571428571
67020,7.588235294117647
67080,7.424242424242424
67140,7.580645161290323
67200,7.166666666666667
67260,6.78125
67320,6.78125
67380,6.78125
67440,6.78125
67500,6.78125
67560,6.741935483870968
67620,6.8125
67680,6.8125
67740,6.8125
67800,6.8125
67860,6.8125
67920,6.8125
67980,6.696969696969697
68040,6.787878787878788
68100,6.787878787878788
68160,6.580645161290323
68220,6.793103448275862
68280,6.793103448275862
68340,6.75
68400,6.666666666666667
68460,6.2592592592592595
68520,6.153846153846154
68580,6.1923076923076925
68640,6.1923076923076925
68700,6.1923076923076925
68760,5.875
68820,5.904761904761905
68880,6.473684210526316
68940,6.5
69000,6.5
69060,6.111111111111111
69120,6.111111111111111
69180,6.111111111111111
69240,5.882352941176471
69300,5.222222222222222
69360,5.222222222222222
69420,5.222222222222222
69480,5.222222222222222
69540,6.055555555555555
69600,6.055555555555555
69660,6.055555555555555
69720,6.055555555555555
69780,6.055555555555555
69840,6.055555555555555
69900,6.055555555555555
69960,6.055555555555555
70020,6.055555555555555
70080,6.055555555555555
70140,6.2631578947368425
70200,5.5
70260,5.5
70320,5.5
70380,5.5
70440,5.5
70500,5.2631578947368425
70560,6.2105263157894735
70620,5.823529411764706
70680,6.533333333333333
70740,6.533333333333333
70800,6.533333333333333
70860,7.428571428571429
70920,7.428571428571429
70980,7.461538461538462
71040,7.461538461538462
71100,7.461538461538462
71160,7.461538461538462
71220,7.461538461538462
71280,7.25
71340,7.0
71400,7.0
71460,7.0
71520,7.0
71580,7.0
71640,7.0
71700,7.0
71760,6.8
71820,6.444444444444445
71880,6.444444444444445
71940,6.444444444444445
72000,7.833333333333333
72060,7.833333333333333
72120,7.833333333333333
72180,6.666666666666667
72240,6.666666666666667
72300,6.666666666666667
72360,6.666666666666667
72420,5.0
72480,5.0
72540,5.0
72600,5.0
72660,5.0
72720,5.0
72780,10.0
72840,10.0
72900,0
72960,0
73020,0
73080,0
73140,0
73200,0
73260,0
73320,0
73380,0
73440,0
73500,0
73560,0
73620,0
73680,0
73740,0
73800,0
73860,0
73920,0
73980,0
74040,0
74100,0
74160,0
74220,0
74280,0
74340,0
74400,0
74460,0
74520,0
74580,0
74640,0
74700,0
74760,0
74820,0
74880,0
74940,0
75000,0
75060,0
75120,0
75180,0
75240,0
75300,0
75360,0
75420,0
75480,0
75540,0
75600,0
75660,0
75720,0
75780,0
75840,0
75900,0
75960,0
76020,0
76080,0
76140,0
76200,0
76260,0
76320,0
76380,0
76440,0
76500,0
76560,0
76620,0
76680,0
76740,0
76800,0
76860,0
76920,0
76980,0
77040,0
77100,0
77160,0
77220,0
77280,0
77340,0
77400,0
77460,0
77520,0
77580,0
77640,0
77700,0
77760,0
77820,0
77880,0
77940,0
78000,0
78060,0
78120,0
78180,0
78240,0
78300,0
78360,0
78420,0
78480,0
78540,0
78600,0
78660,0
78720,0
78780,0
78840,0
78900,0
78960,0
79020,0
79080,0
79140,0
79200,0
79260,0
79320,0
79380,0
79440,0
79500,0
79560,0
79620,0
79680,0
79740,0
79800,0
79860,0
79920,0
79980,0
80040,0
80100,0
80160,0
80220,0
80280,0
80340,0
80400,0
80460,0
80520,0
80580,0
80640,0
80700,0
80760,0
80820,0
80880,0
80940,0
81000,0
81060,0
81120,0
81180,0
81240,0
81300,0
81360,0
81420,0
81480,0
81540,0
81600,0
81660,0
81720,0
81780,0
81840,0
81900,0
81960,0
82020,0
82080,0
82140,0
82200,0
82260,0
82320,0
82380,0
82440,0
82500,0
82560,0
82620,0
82680,0
82740,0
82800,0
82860,0
82920,0
82980,0
83040,0
83100,0
83160,0
83220,0
83280,0
83340,0
83400,0
83460,0
83520,0
83580,0
83640,0
83700,0
83760,0
83820,0
83880,0
83940,0
84000,0
84060,0
84120,0
84180,0
84240,0
84300,0
84360,0
84420,0
84480,0
84540,0
84600,0
84660,0
84720,0
84780,0
84840,0
84900,0
84960,0
85020,0
85080,0
85140,0
85200,0
85260,0
85320,0
85380,0
85440,0
85500,0
85560,0
85620,0
85680,0
85740,0
85800,0
85860,0
85920,0
85980,0
86040,0
86100,0
86160,0
86220,0
86280,0
86340,0
86400,0
86460,0
86520,0
86580,0
86640,0
86700,0
86760,0
86820,0
86880,0
86940,0
87000,0
87060,0
87120,0
87180,0
87240,0
87300,0
87360,0
87420,0
87480,0
87540,0
87600,0
87660,0
87720,0
87780,0
87840,0
87900,0
87960,0
88020,0
88080,0
88140,0
88200,0
88260,0
88320,0
88380,0
88440,0
88500,0
88560,0
88620,0
88680,0
88740,0
88800,0
88860,0
88920,0
88980,0
89040,0
89100,0
89160,0
89220,0
89280,0
89340,0
89400,0
89460,0
89520,0
89580,0
89640,0
89700,0
89760,0
89820,0
89880,0
89940,0
90000,0
90060,0
90120,0
90180,0
90240,0
90300,0
90360,0
90420,0
90480,0
90540,0
90600,0
90660,0
90720,0
90780,0
90840,0
90900,0
90960,0
91020,0
91080,0
91140,0
91200,0
91260,0
91320,0
91380,0
91440,0
91500,0
91560,0
91620,0
91680,0
91740,0
91800,0
91860,0
91920,0
91980,0
92040,0
92100,0
92160,0
92220,0
92280,0
92340,0
92400,0
92460,0
92520,0
92580,0
92640,0
92700,0
92760,0
92820,0
92880,0
92940,0
93000,0
93060,0
93120,0
93180,0
93240,0
93300,0
93360,0
93420,0
93480,0
93540,0
93600,0
93660,0
93720,0
93780,0
93840,0
93900,0
93960,0
94020,0
94080,0
94140,0
94200,0
94260,0
94320,0
94380,0
94440,0
94500,0
94560,0
94620,0
94680,0
94740,0
94800,0
94860,0
94920,0
94980,0
95040,0
95100,0
95160,0
95220,0
95280,0
95340,0
95400,0
95460,0
95520,0
95580,0
95640,0
95700,0
95760,0
95820,0
95880,0
95940,0
96000,0
96060,0
96120,0
96180,0
96240,0
96300,0
96360,0
96420,0
96480,0
96540,0
96600,0
96660,0
96720,0
96780,0
96840,0
96900,0
96960,0
97020,0
97080,0
97140,0
97200,0
97260,0
97320,0
97380,0
97440,0
97500,0
97560,0
97620,0
97680,0
97740,0
97800,0
97860,0
97920,0
97980,0
98040,0
98100,0
98160,0
98220,0
98280,0
98340,0
98400,0
98460,0
98520,0
98580,0
98640,0
98700,0
98760,0
98820,0
98880,0
98940,0
99000,0
99060,0
99120,0
99180,0
99240,0
99300,0
99360,0
99420,0
99480,0
99540,0
99600,0
99660,0
99720,0
99780,0
99840,0
99900,0
99960,0
100020,0
100080,0
100140,0
100200,0
100260,0
100320,0
100380,0
100440,0
100500,0
100560,0
100620,0
100680,0
100740,0
100800,0
100860,0
100920,0
100980,0
101040,0
101100,0
101160,0
101220,0
101280,0
101340,0
101400,0
101460,0
101520,0
101580,0
101640,0
101700,0
101760,0
101820,0
101880,0
101940,0
102000,0
102060,0
102120,0
102180,0
102240,0
102300,0
102360,0
102420,0
102480,0
102540,0
102600,0
102660,0
102720,0
102780,0
102840,0
102900,0
102960,0
103020,0
103080,0
103140,0
103200,0
103260,0
103320,0
103380,0
103440,0
103500,0
103560,0
103620,0
103680,0
103740,0
103800,0
103860,0
103920,0
103980,0
104040,0
104100,0
104160,0
104220,0
104280,0
104340,0
104400,0
104460,0
104520,0
104580,0
104640,0
104700,0
104760,0
104820,0
104880,0
104940,0
105000,0
105060,0
105120,0
105180,0
105240,0
105300,0
105360,0
105420,0
105480,0
105540,0
105600,0
105660,0
105720,0
105780,0
105840,0
105900,0
105960,0
106020,0
106080,0
106140,0
106200,0
106260,0
106320,0
106380,0
106440,0
106500,0
106560,0
106620,0
106680,0
106740,0
106800,0
106860,0
106920,0
106980,0
107040,0
107100,0
107160,0
107220,0
107280,0
107340,0
107400,0
107460,0
107520,0
107580,0
107640,0
107700,0
107760,0
107820,0
107880,0
107940,0
108000,0
108060,0
108120,0
108180,0
108240,0
108300,0
108360,0
108420,0
108480,0
108540,0
108600,0
108660,0
108720,0
108780,0
108840,0
108900,0
108960,0
109020,0
109080,0
109140,0
109200,0
109260,0
109320,0
109380,0
109440,0
109500,0
109560,0
109620,0
109680,0
109740,0
109800,0
109860,0
109920,0
109980,0
110040,0
110100,0
110160,0
110220,0
110280,0
110340,0
110400,0
110460,0
110520,0
110580,0
110640,0
110700,0
110760,0
110820,0
110880,0
110940,0
111000,0
111060,0
111120,0
111180,0
111240,0
111300,0
111360,0
111420,0
111480,0
111540,0
111600,0
111660,0
111720,0
111780,0
111840,0
111900,0
111960,0
112020,0
112080,0
112140,0
112200,0
112260,0
112320,0
112380,0
112440,0
112500,0
112560,0
112620,0
112680,0
112740,0
112800,0
112860,0
112920,0
112980,0
113040,0
113100,0
113160,0
113220,0
113280,0
113340,0
113400,0
113460,0
113520,0
113580,0
113640,0
113700,0
113760,0
113820,0
113880,0
113940,0
114000,0
114060,0
114120,0
114180,0
114240,0
114300,0
114360,0
114420,0
114480,0
114540,0
114600,0
114660,0
114720,0
114780,0
114840,0
114900,0
114960,0
115020,0
115080,0
115140,0
115200,0
115260,0
115320,0
115380,0
115440,0
115500,0
115560,0
115620,0
115680,0
115740,0
115800,0
115860,0
115920,0
115980,0
116040,0
116100,0
116160,0
116220,0
116280,0
116340,0
116400,0
116460,0
116520,0
116580,0
116640,0
116700,0
116760,0
116820,0
116880,0
116940,0
117000,0
117060,0
117120,0
117180,0
117240,0
117300,0
117360,0
117420,0
117480,0
117540,0
117600,0
117660,0
117720,0
117780,0
117840,0
117900,0
117960,0
118020,0
118080,0
118140,0
118200,0
118260,10.0
118320,10.0
118380,10.0
118440,10.0
118500,10.0
118560,10.0
118620,10.0
118680,10.0
118740,10.0
118800,10.0
118860,10.0
118920,10.0
118980,10.0
119040,10.0
119100,10.0
119160,10.0
119220,9.285714285714286
119280,9.285714285714286
119340,9.285714285714286
119400,9.125
119460,9.555555555555555
119520,8.727272727272727
119580,9.25
119640,8.933333333333334
119700,8.157894736842104
119760,8.0
119820,8.095238095238095
119880,7.954545454545454
119940,7.958333333333333
120000,8.04
120060,8.148148148148149
120120,8.148148148148149
120180,8.068965517241379
120240,7.9
120300,7.967741935483871
120360,8.03125
120420,8.088235294117647
120480,8.142857142857142
120540,8.142857142857142
120600,7.666666666666667
120660,7.27027027027027
120720,7.2894736842105265
120780,7.358974358974359
120840,7.4
120900,7.4
120960,7.439024390243903
121020,7.487804878048781
121080,7.5476190476190474
121140,7.5476190476190474
121200,7.5476190476190474
121260,7.511627906976744
121320,7.511627906976744
121380,7.511627906976744
121440,7.511627906976744
121500,7.511627906976744
121560,7.2727272727272725
121620,7.3478260869565215
121680,7.282608695652174
121740,7.23404255319149
121800,7.319148936170213
121860,7.319148936170213
121920,7.319148936170213
121980,7.319148936170213
122040,7.333333333333333
122100,7.354166666666667
122160,7.56
