sec,number
15120,0
15180,0
15240,0
15300,0
15360,0
15420,0
15480,0
15540,0
15600,0
15660,0
15720,0
15780,0
15840,0
15900,0
15960,0
16020,0
16080,0
16140,0
16200,0
16260,0
16320,0
16380,0
16440,0
16500,0
16560,0
16620,0
16680,0
16740,0
16800,0
16860,0
16920,0
16980,0
17040,0
17100,0
17160,0
17220,0
17280,0
17340,0
17400,0
17460,0
17520,0
17580,0
17640,0
17700,0
17760,0
17820,0
17880,0
17940,0
18000,0
18060,0
18120,0
18180,0
18240,0
18300,0
18360,0
18420,0
18480,0
18540,0
18600,0
18660,0
18720,0
18780,0
18840,0
18900,0
18960,0
19020,0
19080,0
19140,0
19200,0
19260,0
19320,0
19380,0
19440,0
19500,0
19560,0
19620,0
19680,0
19740,0
19800,0
19860,0
19920,0
19980,0
20040,0
20100,0
20160,0
20220,0
20280,0
20340,0
20400,0
20460,0
20520,0
20580,0
20640,0
20700,0
20760,0
20820,0
20880,0
20940,0
21000,0
21060,0
21120,0
21180,0
21240,0
21300,0
21360,0
21420,0
21480,0
21540,0
21600,0
21660,0
21720,0
21780,0
21840,0
21900,0
21960,0
22020,0
22080,0
22140,0
22200,0
22260,0
22320,0
22380,0
22440,0
22500,0
22560,0
22620,0
22680,0
22740,0
22800,0
22860,0
22920,0
22980,0
23040,0
23100,0
23160,0
23220,0
23280,0
23340,0
23400,0
23460,0
23520,0
23580,0
23640,0
23700,0
23760,0
23820,0
23880,0
23940,0
24000,0
24060,0
24120,0
24180,0
24240,0
24300,0
24360,0
24420,0
24480,0
24540,0
24600,0
24660,0
24720,0
24780,0
24840,0
24900,0
24960,0
25020,0
25080,0
25140,0
25200,0
25260,0
25320,0
25380,0
25440,0
25500,0
25560,0
25620,0
25680,0
25740,0
25800,0
25860,0
25920,0
25980,0
26040,0
26100,0
26160,0
26220,0
26280,0
26340,0
26400,0
26460,0
26520,0
26580,0
26640,0
26700,0
26760,0
26820,0
26880,0
26940,0
27000,0
27060,0
27120,0
27180,0
27240,0
27300,0
27360,0
27420,0
27480,0
27540,0
27600,0
27660,0
27720,0
27780,0
27840,0
27900,0
27960,0
28020,0
28080,0
28140,0
28200,0
28260,0
28320,0
28380,0
28440,0
28500,0
28560,0
28620,0
28680,0
28740,0
28800,0
28860,0
28920,0
28980,0
29040,0
29100,0
29160,0
29220,0
29280,0
29340,0
29400,0
29460,0
29520,0
29580,0
29640,0
29700,0
29760,0
29820,0
29880,0
29940,0
30000,0
30060,1
30120,1
30180,2
30240,2
30300,2
30360,2
30420,2
30480,2
30540,2
30600,2
30660,2
30720,2
30780,2
30840,2
30900,2
30960,2
31020,2
31080,2
31140,2
31200,2
31260,2
31320,2
31380,2
31440,2
31500,2
31560,2
31620,2
31680,2
31740,2
31800,3
31860,3
31920,4
31980,5
32040,5
32100,5
32160,5
32220,5
32280,5
32340,8
32400,9
32460,11
32520,11
32580,11
32640,11
32700,11
32760,11
32820,11
32880,11
32940,11
33000,11
33060,12
33120,12
33180,12
33240,12
33300,12
33360,12
33420,12
33480,12
33540,14
33600,14
33660,14
33720,14
33780,15
33840,15
33900,15
33960,15
34020,15
34080,16
34140,16
34200,18
34260,18
34320,18
34380,18
34440,18
34500,18
34560,18
34620,18
34680,18
34740,18
34800,17
34860,17
34920,19
34980,19
35040,19
35100,19
35160,19
35220,19
35280,19
35340,19
35400,20
35460,20
35520,20
35580,20
35640,20
35700,20
35760,20
35820,20
35880,20
35940,20
36000,21
36060,21
36120,21
36180,21
36240,23
36300,23
36360,22
36420,22
36480,22
36540,22
36600,23
36660,23
36720,23
36780,23
36840,23
36900,23
36960,21
37020,21
37080,21
37140,20
37200,19
37260,19
37320,19
37380,20
37440,20
37500,20
37560,19
37620,19
37680,18
37740,18
37800,17
37860,17
37920,17
37980,17
38040,17
38100,17
38160,17
38220,17
38280,18
38340,18
38400,18
38460,18
38520,18
38580,18
38640,19
38700,20
38760,19
38820,20
38880,21
38940,21
39000,21
39060,21
39120,23
39180,23
39240,23
39300,23
39360,23
39420,23
39480,24
39540,24
39600,24
39660,24
39720,24
39780,23
39840,23
39900,23
39960,23
40020,23
40080,23
40140,23
40200,23
40260,24
40320,24
40380,24
40440,24
40500,24
40560,24
40620,24
40680,24
40740,24
40800,25
40860,25
40920,24
40980,24
41040,24
41100,24
41160,24
41220,24
41280,24
41340,24
41400,23
41460,23
41520,23
41580,23
41640,23
41700,23
41760,22
41820,23
41880,23
41940,23
42000,23
42060,23
42120,23
42180,23
42240,23
42300,23
42360,23
42420,23
42480,23
42540,23
42600,24
42660,24
42720,24
42780,24
42840,24
42900,24
42960,24
43020,24
43080,24
43140,24
43200,24
43260,24
43320,25
43380,25
43440,24
43500,24
43560,24
43620,24
43680,24
43740,24
43800,24
43860,23
43920,23
43980,23
44040,23
44100,23
44160,23
44220,23
44280,23
44340,23
44400,23
44460,23
44520,23
44580,22
44640,22
44700,20
44760,20
44820,20
44880,21
44940,21
45000,21
45060,20
45120,19
45180,18
45240,18
45300,18
45360,18
45420,18
45480,18
45540,18
45600,18
45660,18
45720,17
45780,17
45840,16
45900,16
45960,16
46020,17
46080,17
46140,17
46200,17
46260,17
46320,17
46380,18
46440,19
46500,20
46560,20
46620,19
46680,17
46740,17
46800,17
46860,17
46920,16
46980,16
47040,17
47100,18
47160,18
47220,18
47280,18
47340,18
47400,16
47460,15
47520,14
47580,14
47640,13
47700,11
47760,9
47820,9
47880,8
47940,8
48000,8
48060,8
48120,7
48180,7
48240,6
48300,6
48360,5
48420,5
48480,5
48540,5
48600,4
48660,4
48720,4
48780,3
48840,3
48900,3
48960,3
49020,3
49080,2
49140,2
49200,2
49260,2
49320,2
49380,2
49440,2
49500,2
49560,2
49620,2
49680,2
49740,2
49800,2
49860,2
49920,2
49980,2
50040,3
50100,3
50160,3
50220,3
50280,2
50340,1
50400,2
50460,2
50520,2
50580,2
50640,2
50700,3
50760,5
50820,5
50880,5
50940,6
51000,6
51060,7
51120,8
51180,8
51240,8
51300,8
51360,8
51420,8
51480,8
51540,9
51600,9
51660,11
51720,11
51780,12
51840,12
51900,12
51960,12
52020,12
52080,12
52140,12
52200,12
52260,13
52320,13
52380,13
52440,13
52500,13
52560,13
52620,13
52680,13
52740,13
52800,13
52860,13
52920,13
52980,13
53040,13
53100,13
53160,14
53220,14
53280,14
53340,15
53400,16
53460,16
53520,16
53580,17
53640,17
53700,17
53760,17
53820,17
53880,17
53940,17
54000,17
54060,17
54120,17
54180,18
54240,18
54300,18
54360,18
54420,18
54480,19
54540,19
54600,20
54660,20
54720,20
54780,20
54840,20
54900,20
54960,20
55020,19
55080,19
55140,19
55200,19
55260,19
55320,19
55380,19
55440,19
55500,20
55560,20
55620,20
55680,20
55740,20
55800,20
55860,20
55920,19
55980,19
56040,19
56100,19
56160,19
56220,19
56280,19
56340,20
56400,19
56460,19
56520,19
56580,19
56640,19
56700,19
56760,19
56820,19
56880,19
56940,19
57000,19
57060,20
57120,20
57180,20
57240,20
57300,20
57360,20
57420,19
57480,19
57540,19
57600,19
57660,19
57720,19
57780,19
57840,19
57900,18
57960,18
58020,17
58080,17
58140,17
58200,18
58260,18
58320,18
58380,18
58440,17
58500,17
58560,17
58620,17
58680,16
58740,16
58800,16
58860,16
58920,16
58980,16
59040,16
59100,16
59160,16
59220,16
59280,16
59340,16
59400,16
59460,16
59520,16
59580,17
59640,17
59700,17
59760,17
59820,17
59880,17
59940,17
60000,17
60060,17
60120,17
60180,17
60240,18
60300,18
60360,18
60420,18
60480,17
60540,17
60600,18
60660,18
60720,17
60780,17
60840,17
60900,17
60960,17
61020,17
61080,17
61140,17
61200,17
61260,16
61320,16
61380,16
61440,16
61500,16
61560,16
61620,16
61680,16
61740,16
61800,16
61860,17
61920,17
61980,17
62040,17
62100,17
62160,17
62220,17
62280,17
62340,17
62400,17
62460,17
62520,19
62580,19
62640,19
62700,19
62760,19
62820,19
62880,19
62940,18
63000,18
63060,19
63120,19
63180,19
63240,19
63300,18
63360,18
63420,18
63480,18
63540,18
63600,18
63660,18
63720,18
63780,18
63840,18
63900,18
63960,18
64020,18
64080,18
64140,18
64200,18
64260,17
64320,17
64380,17
64440,17
64500,17
64560,17
64620,18
64680,18
64740,17
64800,17
64860,17
64920,17
64980,18
65040,18
65100,18
65160,18
65220,18
65280,18
65340,18
65400,17
65460,17
65520,17
65580,17
65640,17
65700,17
65760,17
65820,18
65880,18
65940,18
66000,18
66060,18
66120,17
66180,17
66240,17
66300,17
66360,17
66420,18
66480,16
66540,17
66600,17
66660,16
66720,16
66780,14
66840,13
66900,13
66960,13
67020,12
67080,11
67140,10
67200,9
67260,9
67320,9
67380,9
67440,9
67500,8
67560,8
67620,8
67680,8
67740,8
67800,8
67860,8
67920,8
67980,8
68040,7
68100,7
68160,7
68220,6
68280,5
68340,4
68400,2
68460,3
68520,3
68580,3
68640,3
68700,3
68760,3
68820,3
68880,3
68940,3
69000,3
69060,3
69120,3
69180,3
69240,3
69300,3
69360,3
69420,3
69480,3
69540,3
69600,3
69660,3
69720,3
69780,3
69840,3
69900,3
69960,3
70020,3
70080,3
70140,3
70200,3
70260,3
70320,3
70380,2
70440,2
70500,2
70560,2
70620,2
70680,2
70740,2
70800,2
70860,2
70920,2
70980,2
71040,2
71100,2
71160,2
71220,1
71280,1
71340,1
71400,1
71460,1
71520,1
71580,1
71640,1
71700,1
71760,1
71820,1
71880,1
71940,1
72000,0
72060,0
72120,0
72180,0
72240,0
72300,0
72360,0
72420,0
72480,0
72540,0
72600,0
72660,0
72720,0
72780,0
72840,0
72900,0
72960,0
73020,0
73080,0
73140,0
73200,0
73260,0
73320,0
73380,0
73440,0
73500,0
73560,0
73620,0
73680,0
73740,0
73800,0
73860,0
73920,0
73980,0
74040,0
74100,0
74160,0
74220,0
74280,0
74340,0
74400,0
74460,0
74520,0
74580,0
74640,0
74700,0
74760,0
74820,0
74880,0
74940,0
75000,0
75060,0
75120,0
75180,0
75240,0
75300,0
75360,0
75420,0
75480,0
75540,0
75600,0
75660,0
75720,0
75780,0
75840,0
75900,0
75960,0
76020,0
76080,0
76140,0
76200,0
76260,0
76320,0
76380,0
76440,0
76500,0
76560,0
76620,0
76680,0
76740,0
76800,0
76860,0
76920,0
76980,0
77040,0
77100,0
77160,0
77220,0
77280,0
77340,0
77400,0
77460,0
77520,0
77580,0
77640,0
77700,0
77760,0
77820,0
77880,0
77940,0
78000,0
78060,0
78120,0
78180,0
78240,0
78300,0
78360,0
78420,0
78480,0
78540,0
78600,0
78660,0
78720,0
78780,0
78840,0
78900,0
78960,0
79020,0
79080,0
79140,0
79200,0
79260,0
79320,0
79380,0
79440,0
79500,0
79560,0
79620,0
79680,0
79740,0
79800,0
79860,0
79920,0
79980,0
80040,0
80100,0
80160,0
80220,0
80280,0
80340,0
80400,0
80460,0
80520,0
80580,0
80640,0
80700,0
80760,0
80820,0
80880,0
80940,0
81000,0
81060,0
81120,0
81180,0
81240,0
81300,0
81360,0
81420,0
81480,0
81540,0
81600,0
81660,0
81720,0
81780,0
81840,0
81900,0
81960,0
82020,0
82080,0
82140,0
82200,0
82260,0
82320,0
82380,0
82440,0
82500,0
82560,0
82620,0
82680,0
82740,0
82800,0
82860,0
82920,0
82980,0
83040,0
83100,0
83160,0
83220,0
83280,0
83340,0
83400,0
83460,0
83520,0
83580,0
83640,0
83700,0
83760,0
83820,0
83880,0
83940,0
84000,0
84060,0
84120,0
84180,0
84240,0
84300,0
84360,0
84420,0
84480,0
84540,0
84600,0
84660,0
84720,0
84780,0
84840,0
84900,0
84960,0
85020,0
85080,0
85140,0
85200,0
85260,0
85320,0
85380,0
85440,0
85500,0
85560,0
85620,0
85680,0
85740,0
85800,0
85860,0
85920,0
85980,0
86040,0
86100,0
86160,0
86220,0
86280,0
86340,0
86400,0
86460,0
86520,0
86580,0
86640,0
86700,0
86760,0
86820,0
86880,0
86940,0
87000,0
87060,0
87120,0
87180,0
87240,0
87300,0
87360,0
87420,0
87480,0
87540,0
87600,0
87660,0
87720,0
87780,0
87840,0
87900,0
87960,0
88020,0
88080,0
88140,0
88200,0
88260,0
88320,0
88380,0
88440,0
88500,0
88560,0
88620,0
88680,0
88740,0
88800,0
88860,0
88920,0
88980,0
89040,0
89100,0
89160,0
89220,0
89280,0
89340,0
89400,0
89460,0
89520,0
89580,0
89640,0
89700,0
89760,0
89820,0
89880,0
89940,0
90000,0
90060,0
90120,0
90180,0
90240,0
90300,0
90360,0
90420,0
90480,0
90540,0
90600,0
90660,0
90720,0
90780,0
90840,0
90900,0
90960,0
91020,0
91080,0
91140,0
91200,0
91260,0
91320,0
91380,0
91440,0
91500,0
91560,0
91620,0
91680,0
91740,0
91800,0
91860,0
91920,0
91980,0
92040,0
92100,0
92160,0
92220,0
92280,0
92340,0
92400,0
92460,0
92520,0
92580,0
92640,0
92700,0
92760,0
92820,0
92880,0
92940,0
93000,0
93060,0
93120,0
93180,0
93240,0
93300,0
93360,0
93420,0
93480,0
93540,0
93600,0
93660,0
93720,0
93780,0
93840,0
93900,0
93960,0
94020,0
94080,0
94140,0
94200,0
94260,0
94320,0
94380,0
94440,0
94500,0
94560,0
94620,0
94680,0
94740,0
94800,0
94860,0
94920,0
94980,0
95040,0
95100,0
95160,0
95220,0
95280,0
95340,0
95400,0
95460,0
95520,0
95580,0
95640,0
95700,0
95760,0
95820,0
95880,0
95940,0
96000,0
96060,0
96120,0
96180,0
96240,0
96300,0
96360,0
96420,0
96480,0
96540,0
96600,0
96660,0
96720,0
96780,0
96840,0
96900,0
96960,0
97020,0
97080,0
97140,0
97200,0
97260,0
97320,0
97380,0
97440,0
97500,0
97560,0
97620,0
97680,0
97740,0
97800,0
97860,0
97920,0
97980,0
98040,0
98100,0
98160,0
98220,0
98280,0
98340,0
98400,0
98460,0
98520,0
98580,0
98640,0
98700,0
98760,0
98820,0
98880,0
98940,0
99000,0
99060,0
99120,0
99180,0
99240,0
99300,0
99360,0
99420,0
99480,0
99540,0
99600,0
99660,0
99720,0
99780,0
99840,0
99900,0
99960,0
100020,0
100080,0
100140,0
100200,0
100260,0
100320,0
100380,0
100440,0
100500,0
100560,0
100620,0
100680,0
100740,0
100800,0
100860,0
100920,0
100980,0
101040,0
101100,0
101160,0
101220,0
101280,0
101340,0
101400,0
101460,0
101520,0
101580,0
101640,0
101700,0
101760,0
101820,0
101880,0
101940,0
102000,0
102060,0
102120,0
102180,0
102240,0
102300,0
102360,0
102420,0
102480,0
102540,0
102600,0
102660,0
102720,0
102780,0
102840,0
102900,0
102960,0
103020,0
103080,0
103140,0
103200,0
103260,0
103320,0
103380,0
103440,0
103500,0
103560,0
103620,0
103680,0
103740,0
103800,0
103860,0
103920,0
103980,0
104040,0
104100,0
104160,0
104220,0
104280,0
104340,0
104400,0
104460,0
104520,0
104580,0
104640,0
104700,0
104760,0
104820,0
104880,0
104940,0
105000,0
105060,0
105120,0
105180,0
105240,0
105300,0
105360,0
105420,0
105480,0
105540,0
105600,0
105660,0
105720,0
105780,0
105840,0
105900,0
105960,0
106020,0
106080,0
106140,0
106200,0
106260,0
106320,0
106380,0
106440,0
106500,0
106560,0
106620,0
106680,0
106740,0
106800,0
106860,0
106920,0
106980,0
107040,0
107100,0
107160,0
107220,0
107280,0
107340,0
107400,0
107460,0
107520,0
107580,0
107640,0
107700,0
107760,0
107820,0
107880,0
107940,0
108000,0
108060,0
108120,0
108180,0
108240,0
108300,0
108360,0
108420,0
108480,0
108540,0
108600,0
108660,0
108720,0
108780,0
108840,0
108900,0
108960,0
109020,0
109080,0
109140,0
109200,0
109260,0
109320,0
109380,0
109440,0
109500,0
109560,0
109620,0
109680,0
109740,0
109800,0
109860,0
109920,0
109980,0
110040,0
110100,0
110160,0
110220,0
110280,0
110340,0
110400,0
110460,0
110520,0
110580,0
110640,0
110700,0
110760,0
110820,0
110880,0
110940,0
111000,0
111060,0
111120,0
111180,0
111240,0
111300,0
111360,0
111420,0
111480,0
111540,0
111600,0
111660,0
111720,0
111780,0
111840,0
111900,0
111960,0
112020,0
112080,0
112140,0
112200,0
112260,0
112320,0
112380,0
112440,0
112500,0
112560,0
112620,0
112680,0
112740,0
112800,0
112860,0
112920,0
112980,0
113040,0
113100,0
113160,0
113220,0
113280,0
113340,0
113400,0
113460,0
113520,0
113580,0
113640,0
113700,0
113760,0
113820,0
113880,0
113940,0
114000,0
114060,0
114120,0
114180,0
114240,0
114300,0
114360,0
114420,0
114480,0
114540,0
114600,0
114660,0
114720,0
114780,0
114840,0
114900,0
114960,0
115020,0
115080,0
115140,0
115200,0
115260,0
115320,0
115380,0
115440,0
115500,0
115560,0
115620,0
115680,0
115740,0
115800,0
115860,0
115920,0
115980,0
116040,0
116100,0
116160,0
116220,0
116280,0
116340,0
116400,0
116460,0
116520,0
116580,1
116640,1
116700,1
116760,1
116820,1
116880,1
116940,1
117000,1
117060,1
117120,1
117180,1
117240,1
117300,1
117360,1
117420,1
117480,1
117540,1
117600,1
117660,1
117720,1
117780,1
117840,1
117900,1
117960,1
118020,1
118080,1
118140,1
118200,2
118260,2
118320,3
118380,4
118440,4
118500,4
118560,5
118620,5
118680,6
118740,7
118800,8
118860,9
118920,9
118980,9
119040,9
119100,10
119160,10
119220,10
119280,10
119340,10
119400,10
119460,11
119520,11
119580,11
119640,11
119700,11
119760,11
119820,11
119880,11
119940,13
120000,13
120060,13
120120,13
120180,14
120240,14
120300,15
120360,15
120420,15
120480,16
120540,16
120600,16
120660,16
120720,16
120780,16
120840,16
120900,16
120960,16
121020,16
121080,15
121140,15
121200,15
121260,15
121320,15
121380,15
121440,15
121500,15
121560,15
121620,15
121680,15
121740,15
121800,15
121860,15
121920,15
121980,15
122040,15
122100,15
122160,15
122220,15
122280,15
122340,15
122400,16
122460,16
122520,17
122580,19
122640,20
122700,20
122760,19
122820,19
122880,19
122940,18
123000,18
123060,18
123120,18
123180,18
123240,18
123300,18
123360,17
123420,17
123480,17
123540,16
123600,16
123660,16
123720,17
123780,18
123840,18
123900,18
123960,16
124020,16
124080,17
124140,17
124200,18
124260,18
124320,18
124380,18
124440,18
124500,18
124560,18
124620,19
124680,19
124740,19
124800,19
124860,19
124920,20
124980,19
125040,20
125100,20
125160,21
125220,21
125280,21
125340,21
125400,21
125460,21
125520,21
125580,21
125640,23
125700,23
125760,23
125820,23
125880,24
125940,24
126000,24
126060,24
126120,24
126180,24
126240,24
126300,24
126360,24
126420,24
126480,24
126540,24
126600,24
126660,24
126720,25
126780,25
126840,25
126900,25
126960,25
127020,25
127080,25
127140,25
127200,26
127260,26
127320,25
127380,25
127440,24
127500,24
127560,24
127620,24
127680,23
127740,23
127800,23
127860,23
127920,23
127980,22
128040,22
128100,22
128160,21
128220,21
128280,21
128340,21
128400,21
128460,21
128520,21
128580,21
128640,20
128700,20
128760,20
128820,20
128880,21
128940,21
129000,21
129060,21
129120,21
129180,21
129240,21
129300,22
129360,23
129420,23
129480,23
129540,23
129600,23
129660,23
129720,22
129780,22
129840,24
129900,24
129960,24
130020,23
130080,23
130140,23
130200,23
130260,22
130320,22
130380,22
130440,22
130500,22
130560,22
130620,22
130680,22
130740,21
130800,20
130860,20
130920,20
130980,20
131040,20
131100,19
131160,20
131220,20
131280,20
131340,21
131400,21
131460,21
131520,21
131580,21
131640,22
131700,22
131760,22
131820,22
131880,22
131940,22
132000,21
132060,21
132120,21
132180,21
132240,21
132300,22
132360,22
132420,23
132480,23
132540,22
132600,22
132660,22
132720,22
132780,22
132840,22
132900,22
132960,22
133020,21
133080,20
133140,20
133200,19
133260,19
133320,18
133380,18
133440,18
133500,17
133560,17
133620,17
133680,17
133740,16
133800,16
133860,16
133920,16
133980,15
134040,15
134100,14
134160,14
134220,14
134280,12
134340,12
134400,12
134460,12
134520,11
134580,10
134640,9
134700,9
134760,9
134820,9
134880,9
134940,8
135000,8
135060,8
135120,8
135180,8
135240,8
135300,8
135360,7
135420,7
135480,5
135540,5
135600,6
135660,6
135720,6
135780,6
135840,6
135900,5
135960,5
136020,4
136080,4
136140,4
136200,4
136260,4
136320,4
136380,5
136440,5
136500,5
136560,5
136620,5
136680,4
136740,5
136800,5
136860,5
136920,6
136980,6
137040,6
137100,6
137160,6
137220,7
137280,7
137340,7
137400,8
137460,8
137520,8
137580,8
137640,8
137700,8
137760,8
137820,8
137880,9
137940,9
138000,9
138060,10
138120,12
138180,12
138240,12
138300,12
138360,12
138420,13
138480,13
138540,13
138600,13
138660,13
138720,13
138780,13
138840,15
138900,17
138960,18
139020,19
139080,19
139140,19
139200,19
139260,19
139320,19
139380,19
139440,19
139500,19
139560,19
139620,19
139680,19
139740,19
139800,18
139860,18
139920,18
139980,18
140040,18
140100,18
140160,19
140220,19
140280,19
140340,19
140400,19
140460,19
140520,19
140580,19
140640,19
140700,19
140760,19
140820,19
140880,19
140940,19
141000,19
141060,19
141120,19
141180,19
141240,19
141300,19
141360,19
141420,19
141480,19
141540,19
141600,19
141660,19
141720,19
141780,19
141840,19
141900,19
141960,19
142020,19
142080,19
142140,20
142200,20
142260,20
142320,20
142380,19
142440,19
142500,19
142560,19
142620,18
142680,19
142740,19
142800,19
142860,19
142920,19
142980,18
143040,19
143100,19
143160,18
143220,18
143280,17
143340,17
143400,17
143460,17
143520,17
143580,16
143640,16
143700,17
143760,17
143820,17
143880,17
143940,17
144000,17
144060,17
144120,17
144180,17
144240,18
144300,18
144360,18
144420,19
144480,19
144540,19
144600,19
144660,19
144720,19
144780,19
144840,19
144900,19
144960,19
145020,20
145080,20
145140,21
145200,22
145260,22
145320,22
145380,22
145440,22
145500,22
145560,22
145620,22
145680,22
145740,22
145800,22
145860,22
145920,22
145980,22
146040,22
146100,22
146160,22
146220,23
146280,23
146340,23
146400,23
146460,23
146520,23
146580,23
146640,23
146700,24
146760,24
146820,24
146880,24
146940,23
147000,23
147060,23
147120,23
147180,23
147240,22
147300,21
147360,21
147420,21
147480,21
147540,21
147600,21
147660,21
147720,20
147780,20
147840,20
147900,20
147960,20
148020,20
148080,20
148140,20
148200,20
148260,20
148320,20
148380,20
148440,20
148500,20
148560,20
148620,20
148680,20
148740,20
148800,18
148860,18
148920,18
148980,18
149040,18
149100,19
149160,19
149220,19
149280,19
149340,19
149400,20
149460,20
149520,20
149580,20
149640,20
149700,20
149760,21
149820,21
149880,21
149940,21
150000,22
150060,22
150120,22
150180,22
150240,22
150300,22
150360,21
150420,21
150480,21
150540,21
150600,21
150660,21
150720,22
150780,22
150840,22
150900,22
150960,22
151020,22
151080,22
151140,22
151200,22
151260,22
151320,22
151380,21
151440,21
151500,19
151560,18
151620,18
151680,18
151740,18
151800,18
151860,18
151920,19
151980,19
152040,19
152100,19
152160,19
152220,19
152280,19
152340,19
152400,19
152460,19
152520,19
152580,18
152640,17
152700,17
152760,17
152820,17
152880,17
152940,17
153000,18
153060,19
153120,19
153180,18
153240,18
153300,18
153360,18
153420,18
153480,18
153540,17
153600,16
153660,16
153720,16
153780,16
153840,16
153900,16
153960,16
154020,16
154080,16
154140,16
154200,16
154260,16
154320,16
154380,16
154440,16
154500,16
154560,16
154620,15
154680,13
154740,13
154800,12
154860,11
154920,11
154980,10
155040,10
155100,9
155160,7
155220,7
155280,7
155340,7
155400,7
155460,7
155520,6
155580,6
155640,6
155700,6
155760,6
155820,6
155880,6
155940,6
156000,6
156060,6
156120,6
156180,6
156240,5
156300,5
156360,5
156420,5
156480,5
156540,5
156600,5
156660,5
156720,3
156780,2
156840,2
156900,2
156960,2
157020,2
157080,2
157140,2
157200,1
157260,1
157320,1
157380,1
157440,1
157500,1
157560,1
157620,1
157680,1
157740,1
157800,1
157860,1
157920,1
157980,1
158040,1
158100,1
158160,1
158220,1
158280,1
158340,1
158400,1
158460,1
158520,1
158580,1
158640,1
158700,1
158760,0
158820,0
158880,0
158940,0
159000,0
159060,0
159120,0
159180,0
159240,0
159300,0
159360,0
159420,0
159480,0
159540,0
159600,0
159660,0
159720,0
159780,0
159840,0
159900,0
159960,0
160020,0
160080,0
160140,0
160200,0
160260,0
160320,0
160380,0
160440,0
160500,0
160560,0
160620,0
160680,0
160740,0
160800,0
160860,0
160920,0
160980,0
161040,0
161100,0
161160,0
161220,0
161280,0
161340,0
161400,0
161460,0
161520,0
161580,0
161640,0
161700,0
161760,0
161820,0
161880,0
161940,0
162000,0
162060,0
162120,0
162180,0
162240,0
162300,0
162360,0
162420,0
162480,0
162540,0
162600,0
162660,0
162720,0
162780,0
162840,0
162900,0
162960,0
163020,0
163080,0
163140,0
163200,0
163260,0
163320,0
163380,0
163440,0
163500,0
163560,0
163620,0
163680,0
163740,0
163800,0
163860,0
163920,0
163980,0
164040,0
164100,0
164160,0
164220,0
164280,0
164340,0
164400,0
164460,0
164520,0
164580,0
164640,0
164700,0
164760,0
164820,0
164880,0
164940,0
165000,0
165060,0
165120,0
165180,0
165240,0
165300,0
165360,0
165420,0
165480,0
165540,0
165600,0
165660,0
165720,0
165780,0
165840,0
165900,0
165960,0
166020,0
166080,0
166140,0
166200,0
166260,0
166320,0
166380,0
166440,0
166500,0
166560,0
166620,0
166680,0
166740,0
166800,0
166860,0
166920,0
166980,0
167040,0
167100,0
167160,0
167220,0
167280,0
167340,0
167400,0
167460,0
167520,0
167580,0
167640,0
167700,0
167760,0
167820,0
167880,0
167940,0
168000,0
