sec,comfort
15120,0
15180,0
15240,0
15300,0
15360,0
15420,0
15480,0
15540,0
15600,0
15660,0
15720,0
15780,0
15840,0
15900,0
15960,0
16020,0
16080,0
16140,0
16200,0
16260,0
16320,0
16380,0
16440,0
16500,0
16560,0
16620,0
16680,0
16740,0
16800,0
16860,0
16920,0
16980,0
17040,0
17100,0
17160,0
17220,0
17280,0
17340,0
17400,0
17460,0
17520,0
17580,0
17640,0
17700,0
17760,0
17820,0
17880,0
17940,0
18000,0
18060,0
18120,0
18180,0
18240,0
18300,0
18360,0
18420,0
18480,0
18540,0
18600,0
18660,0
18720,0
18780,0
18840,0
18900,0
18960,0
19020,0
19080,0
19140,0
19200,0
19260,0
19320,0
19380,0
19440,0
19500,0
19560,0
19620,0
19680,0
19740,0
19800,0
19860,0
19920,0
19980,0
20040,0
20100,0
20160,0
20220,0
20280,0
20340,0
20400,0
20460,0
20520,0
20580,0
20640,0
20700,0
20760,0
20820,0
20880,0
20940,0
21000,0
21060,0
21120,0
21180,0
21240,0
21300,0
21360,0
21420,0
21480,0
21540,0
21600,0
21660,0
21720,0
21780,0
21840,0
21900,0
21960,0
22020,0
22080,0
22140,0
22200,0
22260,0
22320,0
22380,0
22440,0
22500,0
22560,0
22620,0
22680,0
22740,0
22800,0
22860,0
22920,0
22980,0
23040,0
23100,0
23160,0
23220,0
23280,0
23340,0
23400,0
23460,0
23520,0
23580,0
23640,0
23700,0
23760,0
23820,0
23880,0
23940,0
24000,0
24060,0
24120,0
24180,0
24240,0
24300,0
24360,0
24420,0
24480,0
24540,0
24600,0
24660,0
24720,0
24780,0
24840,0
24900,0
24960,0
25020,0
25080,0
25140,0
25200,0
25260,0
25320,0
25380,0
25440,0
25500,0
25560,0
25620,0
25680,0
25740,0
25800,0
25860,0
25920,0
25980,0
26040,0
26100,0
26160,0
26220,0
26280,0
26340,0
26400,0
26460,0
26520,0
26580,0
26640,0
26700,0
26760,0
26820,0
26880,0
26940,0
27000,0
27060,0
27120,0
27180,0
27240,0
27300,0
27360,0
27420,0
27480,0
27540,0
27600,0
27660,0
27720,0
27780,0
27840,0
27900,0
27960,0
28020,0
28080,0
28140,0
28200,0
28260,0
28320,0
28380,0
28440,0
28500,0
28560,0
28620,0
28680,0
28740,0
28800,0
28860,0
28920,0
28980,0
29040,0
29100,0
29160,0
29220,0
29280,0
29340,0
29400,0
29460,0
29520,0
29580,0
29640,0
29700,0
29760,0
29820,0
29880,0
29940,0
30000,0
30060,0
30120,0
30180,0
30240,0
30300,0
30360,0
30420,0
30480,0
30540,0
30600,0
30660,0
30720,0
30780,0
30840,0
30900,0
30960,0
31020,0
31080,0
31140,0
31200,0
31260,0
31320,12.0
31380,33.0
31440,33.0
31500,40.0
31560,40.0
31620,49.0
31680,49.0
31740,52.77515595691159
31800,71.99581007180161
31860,79.14618158527365
31920,71.1204145147897
31980,71.99156061230937
32040,70.49827685607795
32100,76.74365057292158
32160,73.53332991053362
32220,74.11137088665917
32280,71.25968401550773
32340,61.649892639660074
32400,63.32896101890319
32460,68.45359945829628
32520,70.84762604704028
32580,71.09532942908749
32640,64.4208696822561
32700,67.16815927841354
32760,66.78081229311513
32820,67.61125705136439
32880,67.12129873043301
32940,68.17653051527321
33000,66.40867787109222
33060,69.71458017379562
33120,68.67252689518047
33180,71.59320531296757
33240,72.80590634281556
33300,73.21948603170998
33360,71.14162194580453
33420,71.71916125544452
33480,65.69006384782256
33540,65.4185699511725
33600,65.52519343411247
33660,66.95185989175339
33720,65.26683417955363
33780,66.92543331213689
33840,66.5612017419499
33900,63.281264267081454
33960,64.26608307869841
34020,63.63104733185956
34080,62.65189109762568
34140,62.62380550629152
34200,62.12433224550827
34260,63.09845118208131
34320,63.79635241646244
34380,62.24162039488375
34440,63.63997763351697
34500,63.281511924323226
34560,63.65048617541508
34620,62.021504977200735
34680,62.84215966735511
34740,62.6409114283966
34800,62.525012653479976
34860,62.37808021714896
34920,62.42987818791776
34980,62.99651131015336
35040,63.241891634588626
35100,62.89118009007906
35160,61.757727936105816
35220,64.19574314605221
35280,64.68280989796986
35340,64.40253449969435
35400,64.14838843561401
35460,64.28496724468613
35520,64.60516980970915
35580,64.25539226043082
35640,64.07927454020934
35700,65.65797943840079
35760,66.53100982082282
35820,66.7821225094503
35880,65.53244604948055
35940,65.5009186942009
36000,66.23151734102656
36060,65.90316769744156
36120,66.17456136585177
36180,65.61771927868465
36240,65.85573947681364
36300,64.95795874165694
36360,65.3514336765248
36420,65.14439233158829
36480,65.1073802386505
36540,65.00882664818312
36600,65.73122236427024
36660,66.07950947937339
36720,64.51212766840592
36780,64.32771802001437
36840,64.68908653758486
36900,64.42373234608986
36960,65.30994235832212
37020,64.65369616592803
37080,64.2747943856596
37140,64.42066053459772
37200,65.5926360646241
37260,64.69414234056948
37320,64.54182765604592
37380,65.64601780480123
37440,65.8699242269627
37500,65.74280391077146
37560,64.48196629516251
37620,64.38556790178242
37680,67.25882559159693
37740,66.11950060525933
37800,67.69586894231597
37860,68.62482520542126
37920,66.6587263002617
37980,67.89996317699155
38040,66.82903215575911
38100,67.05866705140002
38160,68.61301694208395
38220,65.9636733581149
38280,67.40022448585403
38340,67.68839934042616
38400,67.49299304462089
38460,67.60592920247765
38520,65.9052846499272
38580,65.85061001649159
38640,65.85878721728477
38700,65.59508919291532
38760,66.13341361604876
38820,66.03527051285049
38880,65.92970136688163
38940,65.65468482643779
39000,66.03618720432071
39060,64.04414235751979
39120,65.32992144769547
39180,61.75140429321688
39240,62.84400964186305
39300,61.35126819713711
39360,61.1223707057184
39420,60.67431509928787
39480,59.42395852737365
39540,58.873647501050044
39600,59.23052218249057
39660,57.82992984886413
39720,57.88476965388418
39780,57.604704264926426
39840,56.74185823880178
39900,57.90437396318097
39960,57.77894174054365
40020,57.57361852559696
40080,57.53603344196238
40140,56.80596385340624
40200,56.72993080290243
40260,56.5782588455217
40320,57.49664379522796
40380,56.61127072283713
40440,56.68918785117868
40500,56.6462725264345
40560,57.760144692583594
40620,57.38533178541972
40680,57.6531640901484
40740,58.66568097370427
40800,60.845289556176155
40860,61.453271125283855
40920,61.951066649221254
40980,60.9962835251427
41040,61.78735580337528
41100,61.34854943089403
41160,61.606653191149974
41220,60.6756186680009
41280,60.72034256971169
41340,61.6081917806402
41400,61.27509730253813
41460,61.17131174294153
41520,61.42730627780781
41580,60.63172136054419
41640,60.59831628429421
41700,59.572763713266916
41760,60.36860197492239
41820,59.306453831135116
41880,58.397291976865525
41940,59.1710019074113
42000,59.58944248745707
42060,59.927576480508655
42120,58.409295969737926
42180,58.2750642656891
42240,57.808960539682246
42300,57.83515724580568
42360,57.64920737223053
42420,57.673130964431735
42480,57.37411128377297
42540,57.5493325475033
42600,56.46853813797316
42660,56.44973708957783
42720,56.41816438360805
42780,56.432442709433765
42840,56.73807298886082
42900,57.56756726903136
42960,57.14282024171679
43020,57.88077220869582
43080,55.97822886247394
43140,56.21870345738574
43200,55.92163764311148
43260,56.02265221298304
43320,57.994207998969024
43380,56.12777206643454
43440,56.81286601899035
43500,55.9641379869403
43560,56.26119132549769
43620,56.49796473810511
43680,56.54545321583141
43740,56.78684458629735
43800,57.48203477810744
43860,57.165632884493164
43920,58.28846096215312
43980,58.656302545488
44040,58.81324829433588
44100,58.108415349618994
44160,59.064378996666676
44220,61.07134087694074
44280,62.44929442031124
44340,62.4648772502974
44400,61.32829160356991
44460,62.86782849208937
44520,63.07036158198999
44580,61.50065694969754
44640,62.83849779447313
44700,62.67507592114094
44760,62.75309414973629
44820,61.9789602707903
44880,61.35626257148635
44940,61.196033672545454
45000,60.90321730933555
45060,61.24448475941621
45120,61.46046021035039
45180,61.5506307930289
45240,61.745308965658616
45300,61.3804851355697
45360,63.22028307397902
45420,63.18406342140172
45480,63.56996512572683
45540,63.50399937469194
45600,64.8594517758808
45660,64.06257574945346
45720,65.33994917195612
45780,63.40737185670742
45840,64.11479699311974
45900,64.00147944012807
45960,62.46849010517112
46020,63.496130130775555
46080,63.977485280173255
46140,62.40302054158914
46200,62.125547059994744
46260,60.35426737615226
46320,59.46070602191812
46380,59.37518018063898
46440,61.12791625791324
46500,64.24504292012544
46560,63.49239383351714
46620,64.21957011237218
46680,64.20612984132863
46740,62.08468107836839
46800,60.908366565446904
46860,60.67211323982758
46920,61.59966661382056
46980,61.343013468942125
47040,60.95646522776629
47100,60.59894038958789
47160,60.0355260827287
47220,57.69381327343583
47280,57.502518482711075
47340,55.996480537465004
47400,55.751834819073544
47460,55.41666592638061
47520,55.155629995519256
47580,54.810444938521606
47640,56.81462481219768
47700,53.14306002888171
47760,54.290976718692505
47820,53.56382099066822
47880,55.189994278463246
47940,54.894794510460244
48000,54.59955437853273
48060,53.72581445845488
48120,50.08099514879085
48180,52.92779717078834
48240,52.987090280322384
48300,52.80770904939102
48360,54.4515498978628
48420,53.35548563375783
48480,52.95851793540072
48540,52.499712080744075
48600,54.70805711910246
48660,54.632083429768834
48720,54.7029123706182
48780,54.525152083128745
48840,55.83485338039358
48900,57.58063269095396
48960,57.74624316072588
49020,59.243064315499474
49080,59.56631240581021
49140,59.62038834297067
49200,59.85723619782283
49260,62.693985101124625
49320,61.730413389235224
49380,61.986430250484744
49440,62.226918127004865
49500,62.44753162202441
49560,62.76120961687187
49620,63.474717860026004
49680,63.36130754058522
49740,59.32231103668757
49800,59.60553435654774
49860,59.88482402971187
49920,57.55122281540507
49980,58.10406206348304
50040,58.36301244819055
50100,62.14175250352338
50160,62.087549814500655
50220,62.60173126258235
50280,63.31653845277188
50340,61.1937422355799
50400,61.19434676225139
50460,61.19609457505593
50520,61.35911261118682
50580,61.279540198932686
50640,63.61008771738535
50700,63.61387611057633
50760,63.49427650251612
50820,57.61604439806009
50880,57.39485275492132
50940,65.96542264079345
51000,56.672455873890584
51060,63.50692895502592
51120,63.30423072610906
51180,65.65745400134135
51240,64.60365607576743
51300,65.20341362463657
51360,66.55568058247964
51420,72.00568779062223
51480,70.6481994236279
51540,70.83514292713483
51600,63.21461708272365
51660,72.68908587641923
51720,72.41757165787986
51780,72.8032706761368
51840,74.1179308082644
51900,66.07124270800698
51960,64.18514344688137
52020,66.76200332366183
52080,68.70396474138896
52140,68.67850276228502
52200,66.79491076437209
52260,66.88860239244656
52320,69.24287379153255
52380,69.48273025622375
52440,69.55060028112665
52500,69.51534210099884
52560,69.37592017628023
52620,69.32657280985288
52680,69.29770697870937
52740,68.77577961644694
52800,69.86985726590125
52860,69.76917725281542
52920,69.75234738532218
52980,69.94109680129903
53040,66.50158790901088
53100,68.87310371734695
53160,64.74283032479079
53220,68.45295109030975
53280,68.35265334103917
53340,68.24572366294042
53400,70.2988428026936
53460,67.15287541228707
53520,70.0815454818209
53580,70.00907440147651
53640,67.38930391054485
53700,71.18283140615799
53760,69.47656975303146
53820,68.55909769474717
53880,68.03239933888358
53940,70.42702383741515
54000,71.03535343018261
54060,71.72380654828801
54120,69.94497106363278
54180,70.20517173663868
54240,68.26361819013535
54300,68.25044840224423
54360,67.05904905469198
54420,65.90417303723592
54480,67.81041109967403
54540,68.49383104267642
54600,67.23880627188663
54660,65.96170391396691
54720,67.58834528271464
54780,67.50030864535988
54840,66.468683203431
54900,65.98710144466355
54960,66.46718255421816
55020,66.3441558801439
55080,66.57327688497281
55140,66.39576252536781
55200,66.07910482492841
55260,66.50212387206149
55320,64.45659699027891
55380,64.34381027191169
55440,63.93497593156278
55500,63.642218664759675
55560,63.17817331343531
55620,61.705747581343466
55680,60.47050447959903
55740,59.99635494007118
55800,61.58595473546415
55860,60.41105956375199
55920,61.199008871316806
55980,61.204278217108346
56040,60.27741321891145
56100,60.137910553704266
56160,59.87432043661226
56220,59.78391225864252
56280,59.659490075081955
56340,59.53258662995586
56400,59.403778403706006
56460,59.34992690711172
56520,59.24903779496546
56580,58.46678925636124
56640,58.3959582712186
56700,56.97720456918324
56760,57.05361129110213
56820,57.218095711328964
56880,57.205105308854726
56940,56.95546428425328
57000,56.84348104828265
57060,57.477834904696074
57120,58.630474999172144
57180,60.40981948821932
57240,60.64566174228103
57300,56.68223740843602
57360,56.766025610723844
57420,56.537003657769574
57480,57.35857102117816
57540,57.089992285969444
57600,57.1859209994226
57660,57.60537382215937
57720,57.11695017408775
57780,55.98132240114752
57840,54.9906634689625
57900,55.70181398588698
57960,55.35646154724973
58020,55.152239001992065
58080,55.733839249845005
58140,55.50175223077838
58200,56.186144908519225
58260,57.02884258933818
58320,57.53789707212405
58380,59.65610581143343
58440,59.30376483493702
58500,59.12815675459634
58560,59.21896982350747
58620,58.81785661950063
58680,59.83140046734994
58740,61.39853130424623
58800,56.5664041618427
58860,56.425272396543086
58920,53.744846976499716
58980,53.63343351825451
59040,53.63518077560075
59100,54.697241950513096
59160,56.42978882711235
59220,56.7090909472982
59280,57.41831980067562
59340,56.38429523173928
59400,58.43495845592535
59460,57.13107694449864
59520,56.23246750460213
59580,57.961971290070665
59640,57.76205114594792
59700,56.88936017441588
59760,57.95684802816971
59820,59.12060072297549
59880,58.96502423321563
59940,59.20193148977071
60000,59.11819949365139
60060,59.28752471487596
60120,59.2983051553029
60180,59.50684023987439
60240,59.52833648971495
60300,59.61566039082599
60360,59.62999096002258
60420,59.77392116726418
60480,59.72431680218093
60540,61.04842220624973
60600,60.95365755539162
60660,61.0751501068391
60720,61.00763760477927
60780,61.145923747989606
60840,61.77562973116799
60900,61.885367109282676
60960,61.802322490918925
61020,61.93124943177288
61080,61.934759411966105
61140,62.01882485200634
61200,62.05084857335057
61260,62.108922672448024
61320,62.14187799658832
61380,62.23489769536791
61440,62.932692827590905
61500,63.03853932470114
61560,62.9261165220961
61620,63.00676779874178
61680,63.82515012051733
61740,63.90223602052657
61800,64.753687317255
61860,64.81765103803598
61920,64.83973866524327
61980,64.98092133590642
62040,64.96176296110556
62100,65.02299723614445
62160,65.11521395411911
62220,65.18850948824767
62280,65.14857121135206
62340,65.19371485741716
62400,65.06779939521684
62460,65.74152696187053
62520,64.17442511982301
62580,64.4411419660132
62640,63.0419645723957
62700,63.05635822051864
62760,63.90065254808637
62820,64.04546430971797
62880,64.34729076644967
62940,63.77158878447495
63000,63.60226170739792
63060,62.55619832420574
63120,62.43503574495293
63180,63.4094459763887
63240,63.491489699195036
63300,62.48098614601506
63360,60.7438849874706
63420,60.6704826147043
63480,60.71818618903448
63540,60.33547386708522
63600,60.92879737178724
63660,60.177890799499636
63720,61.14704924873204
63780,61.1083625333375
63840,61.0410661733857
63900,60.97361413816076
63960,61.14986295899701
64020,61.09318887507155
64080,61.225125294389876
64140,61.17942919355107
64200,61.395695412145905
64260,61.210923781636964
64320,61.45473485686884
64380,61.293894357514375
64440,61.56187418866315
64500,62.29729133484969
64560,62.74345392618814
64620,62.13593211492921
64680,62.51350198172528
64740,62.924343261523234
64800,62.93485130933375
64860,62.6746491674555
64920,61.26740464807605
64980,61.02247762728132
65040,60.14223839820734
65100,60.040567393684185
65160,60.02269658410593
65220,59.934864165851685
65280,59.936763092050164
65340,60.0319005397256
65400,59.14160609206897
65460,59.01967642066155
65520,59.01817851191765
65580,58.887027812596585
65640,58.950628993373435
65700,57.975318537473434
65760,58.12343581301216
65820,57.89213083227618
65880,58.002495493995994
65940,57.94200207429584
66000,58.08678473533159
66060,56.76088555262178
66120,56.93126053853659
66180,56.86421775508406
66240,57.11026534360308
66300,58.19678803795076
66360,61.00950252029467
66420,61.20114163141027
66480,62.79690795506723
66540,61.29139248807683
66600,60.89375195911906
66660,59.21394879005781
66720,58.2027129438238
66780,56.94209487411613
66840,57.00261213645952
66900,55.64684919354447
66960,57.04537717614005
67020,57.00625951005278
67080,57.08143355423411
67140,56.237140573594004
67200,57.64318125224108
67260,56.960429818925576
67320,59.31905737824202
67380,62.08049400653016
67440,59.16606153006972
67500,58.07381478996124
67560,57.74347681461164
67620,57.94906793197147
67680,57.6334994784553
67740,58.801076906669984
67800,58.479572992373335
67860,58.61104413408611
67920,58.179182124992174
67980,59.544692762145246
68040,59.511819851309355
68100,58.86802919299407
68160,58.36726072105686
68220,58.479173953517716
68280,59.0946238950869
68340,58.549966412727294
68400,57.32377082128218
68460,57.44938494100298
68520,55.816827924899755
68580,56.01634916812353
68640,55.953342087075995
68700,57.36734299282039
68760,55.950954007607784
68820,56.94939224072022
68880,55.65807952797257
68940,55.73218129382287
69000,55.44893755123017
69060,55.33036141148655
69120,57.85526310192137
69180,55.78273881451916
69240,56.69724691729464
69300,56.41957595069138
69360,56.28756654808223
69420,56.08832816624978
69480,56.121459568034794
69540,55.84559066564762
69600,55.89130321021791
69660,55.562261713452024
69720,55.589108086369144
69780,55.31944094339149
69840,55.33779349121156
69900,54.93385971150899
69960,54.96200590572492
70020,54.59276923821299
70080,52.98618479288696
70140,52.53705270225928
70200,53.59413535457972
70260,49.87306192190977
70320,47.99935627100432
70380,48.66861731852113
70440,48.73052465987716
70500,48.48604490662739
70560,48.29900417038469
70620,48.0030259483176
70680,45.796081728230334
70740,45.58824003249176
70800,43.837070632397506
70860,45.5782711612768
70920,43.68424345825473
70980,40.2436188239035
71040,35.670555869771334
71100,26.525389818918235
71160,26.22813780579204
71220,25.955410533064768
71280,26.4143757490149
71340,26.314375749014904
71400,26.06786704227658
71460,17.66558749178398
71520,17.55447638067287
71580,17.33225415845065
71640,17.44336526956176
71700,17.33225415845065
71760,19.37378592825698
71820,8.0
71880,9.75
71940,9.75
72000,8.333333333333334
72060,8.0
72120,8.0
72180,8.0
72240,5.5
72300,6.0
72360,6.0
72420,6.5
72480,6.5
72540,6.5
72600,5.0
72660,0
72720,0
72780,0
72840,0
72900,0
72960,0
73020,0
73080,0
73140,0
73200,0
73260,0
73320,0
73380,0
73440,0
73500,0
73560,0
73620,0
73680,0
73740,0
73800,0
73860,0
73920,0
73980,0
74040,0
74100,0
74160,0
74220,0
74280,0
74340,0
74400,0
74460,0
74520,0
74580,0
74640,0
74700,0
74760,0
74820,0
74880,0
74940,0
75000,0
75060,0
75120,0
75180,0
75240,0
75300,0
75360,0
75420,0
75480,0
75540,0
75600,0
75660,0
75720,0
75780,0
75840,0
75900,0
75960,0
76020,0
76080,0
76140,0
76200,0
76260,0
76320,0
76380,0
76440,0
76500,0
76560,0
76620,0
76680,0
76740,0
76800,0
76860,0
76920,0
76980,0
77040,0
77100,0
77160,0
77220,0
77280,0
77340,0
77400,0
77460,0
77520,0
77580,0
77640,0
77700,0
77760,0
77820,0
77880,0
77940,0
78000,0
78060,0
78120,0
78180,0
78240,0
78300,0
78360,0
78420,0
78480,0
78540,0
78600,0
78660,0
78720,0
78780,0
78840,0
78900,0
78960,0
79020,0
79080,0
79140,0
79200,0
79260,0
79320,0
79380,0
79440,0
79500,0
79560,0
79620,0
79680,0
79740,0
79800,0
79860,0
79920,0
79980,0
80040,0
80100,0
80160,0
80220,0
80280,0
80340,0
80400,0
80460,0
80520,0
80580,0
80640,0
80700,0
80760,0
80820,0
80880,0
80940,0
81000,0
81060,0
81120,0
81180,0
81240,0
81300,0
81360,0
81420,0
81480,0
81540,0
81600,0
81660,0
81720,0
81780,0
81840,0
81900,0
81960,0
82020,0
82080,0
82140,0
82200,0
82260,0
82320,0
82380,0
82440,0
82500,0
82560,0
82620,0
82680,0
82740,0
82800,0
82860,0
82920,0
82980,0
83040,0
83100,0
83160,0
83220,0
83280,0
83340,0
83400,0
83460,0
83520,0
83580,0
83640,0
83700,0
83760,0
83820,0
83880,0
83940,0
84000,0
84060,0
84120,0
84180,0
84240,0
84300,0
84360,0
84420,0
84480,0
84540,0
84600,0
84660,0
84720,0
84780,0
84840,0
84900,0
84960,0
85020,0
85080,0
85140,0
85200,0
85260,0
85320,0
85380,0
85440,0
85500,0
85560,0
85620,0
85680,0
85740,0
85800,0
85860,0
85920,0
85980,0
86040,0
86100,0
86160,0
86220,0
86280,0
86340,0
86400,0
86460,0
86520,0
86580,0
86640,0
86700,0
86760,0
86820,0
86880,0
86940,0
87000,0
87060,0
87120,0
87180,0
87240,0
87300,0
87360,0
87420,0
87480,0
87540,0
87600,0
87660,0
87720,0
87780,0
87840,0
87900,0
87960,0
88020,0
88080,0
88140,0
88200,0
88260,0
88320,0
88380,0
88440,0
88500,0
88560,0
88620,0
88680,0
88740,0
88800,0
88860,0
88920,0
88980,0
89040,0
89100,0
89160,0
89220,0
89280,0
89340,0
89400,0
89460,0
89520,0
89580,0
89640,0
89700,0
89760,0
89820,0
89880,0
89940,0
90000,0
90060,0
90120,0
90180,0
90240,0
90300,0
90360,0
90420,0
90480,0
90540,0
90600,0
90660,0
90720,0
90780,0
90840,0
90900,0
90960,0
91020,0
91080,0
91140,0
91200,0
91260,0
91320,0
91380,0
91440,0
91500,0
91560,0
91620,0
91680,0
91740,0
91800,0
91860,0
91920,0
91980,0
92040,0
92100,0
92160,0
92220,0
92280,0
92340,0
92400,0
92460,0
92520,0
92580,0
92640,0
92700,0
92760,0
92820,0
92880,0
92940,0
93000,0
93060,0
93120,0
93180,0
93240,0
93300,0
93360,0
93420,0
93480,0
93540,0
93600,0
93660,0
93720,0
93780,0
93840,0
93900,0
93960,0
94020,0
94080,0
94140,0
94200,0
94260,0
94320,0
94380,0
94440,0
94500,0
94560,0
94620,0
94680,0
94740,0
94800,0
94860,0
94920,0
94980,0
95040,0
95100,0
95160,0
95220,0
95280,0
95340,0
95400,0
95460,0
95520,0
95580,0
95640,0
95700,0
95760,0
95820,0
95880,0
95940,0
96000,0
96060,0
96120,0
96180,0
96240,0
96300,0
96360,0
96420,0
96480,0
96540,0
96600,0
96660,0
96720,0
96780,0
96840,0
96900,0
96960,0
97020,0
97080,0
97140,0
97200,0
97260,0
97320,0
97380,0
97440,0
97500,0
97560,0
97620,0
97680,0
97740,0
97800,0
97860,0
97920,0
97980,0
98040,0
98100,0
98160,0
98220,0
98280,0
98340,0
98400,0
98460,0
98520,0
98580,0
98640,0
98700,0
98760,0
98820,0
98880,0
98940,0
99000,0
99060,0
99120,0
99180,0
99240,0
99300,0
99360,0
99420,0
99480,0
99540,0
99600,0
99660,0
99720,0
99780,0
99840,0
99900,0
99960,0
100020,0
100080,0
100140,0
100200,0
100260,0
100320,0
100380,0
100440,0
100500,0
100560,0
100620,0
100680,0
100740,0
100800,0
100860,0
100920,0
100980,0
101040,0
101100,0
101160,0
101220,0
101280,0
101340,0
101400,0
101460,0
101520,0
101580,0
101640,0
101700,0
101760,0
101820,0
101880,0
101940,0
102000,0
102060,0
102120,0
102180,0
102240,0
102300,0
102360,0
102420,0
102480,0
102540,0
102600,0
102660,0
102720,0
102780,0
102840,0
102900,0
102960,0
103020,0
103080,0
103140,0
103200,0
103260,0
103320,0
103380,0
103440,0
103500,0
103560,0
103620,0
103680,0
103740,0
103800,0
103860,0
103920,0
103980,0
104040,0
104100,0
104160,0
104220,0
104280,0
104340,0
104400,0
104460,0
104520,0
104580,0
104640,0
104700,0
104760,0
104820,0
104880,0
104940,0
105000,0
105060,0
105120,0
105180,0
105240,0
105300,0
105360,0
105420,0
105480,0
105540,0
105600,0
105660,0
105720,0
105780,0
105840,0
105900,0
105960,0
106020,0
106080,0
106140,0
106200,0
106260,0
106320,0
106380,0
106440,0
106500,0
106560,0
106620,0
106680,0
106740,0
106800,0
106860,0
106920,0
106980,0
107040,0
107100,0
107160,0
107220,0
107280,0
107340,0
107400,0
107460,0
107520,0
107580,0
107640,0
107700,0
107760,0
107820,0
107880,0
107940,0
108000,0
108060,0
108120,0
108180,0
108240,0
108300,0
108360,0
108420,0
108480,0
108540,0
108600,0
108660,0
108720,0
108780,0
108840,0
108900,0
108960,0
109020,0
109080,0
109140,0
109200,0
109260,0
109320,0
109380,0
109440,0
109500,0
109560,0
109620,0
109680,0
109740,0
109800,0
109860,0
109920,0
109980,0
110040,0
110100,0
110160,0
110220,0
110280,0
110340,0
110400,0
110460,0
110520,0
110580,0
110640,0
110700,0
110760,0
110820,0
110880,0
110940,0
111000,0
111060,0
111120,0
111180,0
111240,0
111300,0
111360,0
111420,0
111480,0
111540,0
111600,0
111660,0
111720,0
111780,0
111840,0
111900,0
111960,0
112020,0
112080,0
112140,0
112200,0
112260,0
112320,0
112380,0
112440,0
112500,0
112560,0
112620,0
112680,0
112740,0
112800,0
112860,0
112920,0
112980,0
113040,0
113100,0
113160,0
113220,0
113280,0
113340,0
113400,0
113460,0
113520,0
113580,0
113640,0
113700,0
113760,0
113820,0
113880,0
113940,0
114000,0
114060,0
114120,0
114180,0
114240,0
114300,0
114360,0
114420,0
114480,0
114540,0
114600,0
114660,0
114720,0
114780,0
114840,0
114900,0
114960,0
115020,0
115080,0
115140,0
115200,0
115260,0
115320,0
115380,0
115440,0
115500,0
115560,0
115620,0
115680,0
115740,0
115800,0
115860,0
115920,0
115980,0
116040,0
116100,0
116160,0
116220,0
116280,0
116340,0
116400,0
116460,0
116520,0
116580,0
116640,0
116700,0
116760,0
116820,0
116880,0
116940,0
117000,0
117060,0
117120,0
117180,0
117240,0
117300,0
117360,0
117420,0
117480,0
117540,0
117600,0
117660,0
117720,43.0
117780,43.0
117840,46.0
117900,46.0
117960,51.71672844954031
118020,51.71672844954031
118080,54.528341644179704
118140,54.528341644179704
118200,57.317532067901595
118260,67.39972394329382
118320,68.78319631226421
118380,67.24935199073522
118440,68.62329914754304
118500,74.8725997228277
