sec,comfort
15120,0
15180,0
15240,0
15300,0
15360,0
15420,0
15480,0
15540,0
15600,0
15660,0
15720,0
15780,0
15840,0
15900,0
15960,0
16020,0
16080,0
16140,0
16200,0
16260,0
16320,0
16380,0
16440,0
16500,0
16560,0
16620,0
16680,0
16740,0
16800,0
16860,0
16920,0
16980,0
17040,0
17100,0
17160,0
17220,0
17280,0
17340,0
17400,0
17460,0
17520,0
17580,0
17640,0
17700,0
17760,0
17820,0
17880,0
17940,0
18000,0
18060,0
18120,0
18180,0
18240,0
18300,0
18360,0
18420,0
18480,0
18540,0
18600,0
18660,0
18720,0
18780,0
18840,0
18900,0
18960,0
19020,0
19080,0
19140,0
19200,0
19260,0
19320,0
19380,0
19440,0
19500,0
19560,0
19620,0
19680,0
19740,0
19800,0
19860,0
19920,0
19980,0
20040,0
20100,0
20160,0
20220,0
20280,0
20340,0
20400,0
20460,0
20520,0
20580,0
20640,0
20700,0
20760,0
20820,0
20880,0
20940,0
21000,0
21060,0
21120,0
21180,0
21240,0
21300,0
21360,0
21420,0
21480,0
21540,0
21600,0
21660,0
21720,0
21780,0
21840,0
21900,0
21960,0
22020,0
22080,0
22140,0
22200,0
22260,0
22320,0
22380,0
22440,0
22500,0
22560,0
22620,0
22680,0
22740,0
22800,0
22860,0
22920,0
22980,0
23040,0
23100,0
23160,0
23220,0
23280,0
23340,0
23400,0
23460,0
23520,0
23580,0
23640,0
23700,0
23760,0
23820,0
23880,0
23940,0
24000,0
24060,0
24120,0
24180,0
24240,0
24300,0
24360,0
24420,0
24480,0
24540,0
24600,0
24660,0
24720,0
24780,0
24840,0
24900,0
24960,0
25020,0
25080,0
25140,0
25200,0
25260,0
25320,0
25380,0
25440,0
25500,0
25560,0
25620,0
25680,0
25740,0
25800,0
25860,0
25920,0
25980,0
26040,0
26100,0
26160,0
26220,0
26280,0
26340,0
26400,0
26460,0
26520,0
26580,0
26640,0
26700,0
26760,0
26820,0
26880,0
26940,0
27000,0
27060,0
27120,0
27180,0
27240,0
27300,0
27360,0
27420,0
27480,0
27540,0
27600,0
27660,0
27720,0
27780,0
27840,0
27900,0
27960,0
28020,0
28080,0
28140,0
28200,0
28260,0
28320,0
28380,0
28440,0
28500,0
28560,0
28620,0
28680,0
28740,0
28800,0
28860,0
28920,0
28980,0
29040,0
29100,0
29160,0
29220,0
29280,0
29340,0
29400,0
29460,0
29520,0
29580,0
29640,0
29700,0
29760,0
29820,0
29880,0
29940,0
30000,0
30060,0
30120,0
30180,0
30240,0
30300,0
30360,0
30420,0
30480,0
30540,0
30600,0
30660,0
30720,0
30780,0
30840,0
30900,0
30960,0
31020,0
31080,0
31140,0
31200,0
31260,0
31320,12.0
31380,33.0
31440,33.0
31500,40.0
31560,40.0
31620,49.0
31680,49.0
31740,52.77515595691159
31800,71.99581007180161
31860,79.14618158527365
31920,71.1204145147897
31980,71.84007795407081
32040,71.24681157411449
32100,77.27760147364786
32160,74.7878392132999
32220,75.3564035933545
32280,75.00836590757322
32340,64.8113602756219
32400,68.35493857398166
32460,72.27878617570688
32520,75.9689139294201
32580,76.30165283200225
32640,69.75208319006917
32700,72.6013249434654
32760,72.83147069154094
32820,72.90093884893683
32880,72.94193962090903
32940,73.15065195071936
33000,71.36922622060737
33060,73.54114461635795
33120,72.96999758576898
33180,74.87162445407155
33240,75.1419286684765
33300,74.7337459022817
33360,71.03537406330605
33420,71.27697089048397
33480,68.65338725280807
33540,68.35738327025793
33600,68.99518627382716
33660,70.25288476590507
33720,69.17011222823534
33780,70.65644556512201
33840,71.60531606149664
33900,71.09541485602497
33960,72.99890110141476
34020,71.32872151244074
34080,70.83705385072076
34140,70.5960461594407
34200,69.10626121199965
34260,70.03294260283329
34320,70.84271107599065
34380,69.26615539244331
34440,70.50512141758144
34500,70.41628283217594
34560,70.83062269279378
34620,69.3670255842772
34680,70.23440386326449
34740,70.32180811954885
34800,70.33860719578712
34860,70.42865746251306
34920,70.3947714921167
34980,71.02937155332991
35040,71.35337688868698
35100,71.65620080494678
35160,70.1167067638441
35220,70.94138164448388
35280,70.88391298596005
35340,70.85432526616074
35400,70.46352872814968
35460,70.60883433860475
35520,71.1604709665693
35580,70.93344552522613
35640,70.53006806685906
35700,70.48290426904177
35760,71.23866911835975
35820,71.41305224383127
35880,70.75439647157967
35940,70.68185774632715
36000,71.2279457450843
36060,71.08057561395376
36120,71.14866587177026
36180,70.41788758820084
36240,70.53021194761868
36300,69.18822891778343
36360,69.02613708081282
36420,69.0066863630079
36480,69.19311709217327
36540,69.10016628156325
36600,69.4459009616198
36660,69.63579111952066
36720,69.17427715136472
36780,69.08584595786893
36840,69.35429481591304
36900,69.12934424684622
36960,70.00162858512223
37020,69.24973454922628
37080,69.27399448971703
37140,69.49297649082354
37200,69.80897090517858
37260,68.89070664809555
37320,69.12887371357199
37380,69.25800672089025
37440,69.4477573871901
37500,68.800879318915
37560,67.73044269047227
37620,65.2374058109358
37680,66.3541787949592
37740,66.15704080741091
37800,67.95008658806888
37860,67.23695545614956
37920,65.12773413648542
37980,66.70958680423162
38040,65.95781412559491
38100,66.23784199618844
38160,66.4950987107397
38220,63.51844591647178
38280,64.19187222866046
38340,64.17252675772912
38400,62.85309347578346
38460,62.70834032074754
38520,61.350740712820055
38580,61.42970141765752
38640,61.27467330688487
38700,61.756420323347264
38760,61.93952574719452
38820,62.29189787218468
38880,62.13472975641564
38940,62.020088125587314
39000,62.31013787473047
39060,61.385686415841334
39120,62.64555249171975
39180,60.38105390451253
39240,61.09364506973172
39300,59.875555671532375
39360,59.65682781404193
39420,58.99017842929119
39480,57.760548343314994
39540,57.492694042828305
39600,57.86782768817925
39660,57.435763182110335
39720,57.33567459393882
39780,57.53086013113251
39840,56.44430576669673
39900,57.78201709692787
39960,57.41543994168784
40020,57.30233051664755
40080,57.09220522121701
40140,55.94430398522878
40200,55.54413180094641
40260,55.41079927221992
40320,55.26221398056304
40380,54.51410924778289
40440,54.297679782314894
40500,54.334813361853996
40560,54.56021220957032
40620,55.34396341539478
40680,55.671214771837654
40740,55.74889796169924
40800,56.70630610111576
40860,57.872204678902676
40920,59.595489735275216
40980,59.807244847359506
41040,60.177233238228396
41100,60.86400871749233
41160,58.97283525242465
41220,57.9540034412139
41280,59.090401834902266
41340,59.054703563227996
41400,58.32453194960389
41460,59.100557962691056
41520,58.813626940921836
41580,59.7867282971918
41640,58.017104448557596
41700,58.7789039764227
41760,59.667552148713355
41820,59.72773292485863
41880,61.70434487527
41940,62.390168135952024
42000,62.55246026750636
42060,61.89764825425048
42120,61.180918264819766
42180,62.418095126724836
42240,62.61279774616322
42300,62.72291920597452
42360,62.95661768726092
42420,63.08089617693756
42480,63.28053023591252
42540,63.298655532142185
42600,62.54081951391163
42660,61.914368852365136
42720,62.88233152102687
42780,62.572776017144335
42840,62.6657870324749
42900,62.41513735249388
42960,62.562828043268276
43020,61.41104152391694
43080,61.30389337232467
43140,61.17880030951753
43200,60.98769726106887
43260,60.76203631573973
43320,62.24128636910699
43380,61.77210882756521
43440,62.39663314653552
43500,62.25252628459872
43560,62.32445503181649
43620,60.581302284496275
43680,61.09226454024504
43740,59.525368918712694
43800,59.80753654881088
43860,60.181613318179004
43920,60.31784959105644
43980,59.62930653361373
44040,59.76259622001395
44100,59.77762527529384
44160,60.60668914382119
44220,59.279870757632914
44280,59.664515296819616
44340,59.70522309518595
44400,58.87621720038131
44460,60.00052204688323
44520,61.24477544769009
44580,61.61513357694329
44640,60.44065880435314
44700,59.98537039099729
44760,61.25014225141618
44820,60.39243133039444
44880,62.277368505618846
44940,64.8743792385662
45000,63.93458385118692
45060,64.10178738966346
45120,64.16452997761306
45180,63.78189565518154
45240,64.39893832285493
45300,63.64138917803603
45360,65.42500996600589
45420,62.93229387817089
45480,64.58399261436928
45540,64.50289266956418
45600,63.74491203489442
45660,64.10000218295353
45720,63.96565829947226
45780,64.37999855894324
45840,64.2242480033893
45900,64.34815226207219
45960,62.631921995624865
46020,63.6085404576823
46080,64.5443803522464
46140,64.6583596771239
46200,64.22363203599018
46260,60.45925309494969
46320,61.61167538616621
46380,62.57875793863711
46440,62.63856799927835
46500,62.71335344942263
46560,62.208052498401074
46620,61.74579334248698
46680,61.484019263117474
46740,60.4339716786324
46800,60.121363658761794
46860,58.23945494003701
46920,56.84210622441704
46980,56.13948839460283
47040,54.471662009090124
47100,54.99684380975979
47160,54.96555601839589
47220,56.31629560008624
47280,55.547737930177284
47340,56.27106162511803
47400,54.27120660996362
47460,52.62205536660305
47520,55.07299456553458
47580,54.33832313827453
47640,56.14611659559016
47700,55.86294568244484
47760,54.972524405525235
47820,54.78494780865132
47880,55.0612114808771
47940,56.34645505931101
48000,57.44561678939723
48060,57.104287260479246
48120,56.66402904088475
48180,55.106828504975496
48240,55.958699016352504
48300,55.72637583423433
48360,56.06130474486525
48420,55.774387868140145
48480,56.01940870757865
48540,56.31938099910159
48600,55.15255141601687
48660,52.7239537405623
48720,57.89432722526887
48780,57.46080124261483
48840,55.82481272773288
48900,57.494318246783166
48960,56.88683971887577
49020,56.00763001327455
49080,55.78879762193251
49140,58.38273851528591
49200,57.91980673851881
49260,57.853238428039454
49320,59.12199251565693
49380,55.84491497123029
49440,52.1935721061286
49500,52.57285441552302
49560,54.78098381855796
49620,53.06738289948079
49680,50.80871342383391
49740,54.62739443394706
49800,52.325119542141216
49860,49.20705124119459
49920,46.2074742408495
49980,44.65822306092303
50040,44.04793259161871
50100,43.88794372451033
50160,43.38163293771519
50220,44.74773588949283
50280,44.17027116669901
50340,47.87466437143376
50400,47.34874105673009
50460,48.03083543284832
50520,47.51014208145654
50580,44.60910144533096
50640,35.96320366749408
50700,36.163203667494074
50760,43.72556169419139
50820,43.97556169419139
50880,43.670803739890374
50940,43.920803739890374
51000,43.59855594853137
51060,44.09855594853137
51120,43.75918367290956
51180,44.00918367290956
51240,44.15304624238883
51300,49.55715941396402
51360,58.12828994679931
51420,66.2969479580444
51480,66.22972183040437
51540,68.72321999194445
51600,59.82688436503443
51660,68.5000218562098
51720,64.97624247576793
51780,72.11612194073987
51840,71.0179986678569
51900,77.242166732691
51960,74.23980806152954
52020,74.8071933262918
52080,76.75074352715231
52140,69.48859612392488
52200,74.06479176036896
52260,72.36830316288938
52320,71.93792370119698
52380,72.36292006260072
52440,69.07842596895101
52500,69.82909506832165
52560,71.0446420892194
52620,70.90139423286519
52680,71.07469459233499
52740,71.41293022916066
52800,71.4916536867521
52860,71.56819573352722
52920,70.79155283096975
52980,73.44403656576749
53040,70.86560163530264
53100,71.98195999112396
53160,67.64507477577406
53220,68.67945210057445
53280,68.4350148858435
53340,68.66577830193059
53400,66.50398002899408
53460,68.90815669729791
53520,68.65667759428474
53580,68.88146938816438
53640,69.67681489957022
53700,68.65454322404337
53760,67.13109404521788
53820,67.61464696277352
53880,68.08903716391994
53940,67.208238380773
54000,67.27830572538326
54060,66.53899421122942
54120,66.1280283733804
54180,66.07840898032278
54240,66.77356177272802
54300,68.1031058297602
54360,68.32871734511899
54420,69.24981154672398
54480,67.96612392640725
54540,69.30905592633125
54600,69.00450250170583
54660,66.71992789005087
54720,67.41327277212741
54780,67.5911874561729
54840,67.84721767784399
54900,67.9388162326812
54960,67.61273154476835
55020,67.4168518159679
55080,67.55913000645543
55140,67.68621079333188
55200,65.50876693520696
55260,65.95138070274868
55320,65.33965163168442
55380,66.7715161431313
55440,65.26300699498097
55500,65.91859074154105
55560,65.50646825941354
55620,65.14757372900866
55680,64.96751564983397
55740,64.64040093981471
55800,65.55862553567121
55860,63.79214323744611
55920,64.6659274076789
55980,64.30657979304877
56040,64.17040897979099
56100,63.29638041319749
56160,61.626756340508315
56220,64.63080733429399
56280,65.67459120972502
56340,65.03469806742174
56400,66.53545468550253
56460,64.31665144086331
56520,64.67323562740631
56580,64.8435746087295
56640,65.03684433112181
56700,64.00271255370231
56760,64.1852852659053
56820,64.0676999715434
56880,63.760134590909544
56940,62.903351798808316
57000,62.80702458090673
57060,62.62427208157649
57120,63.07475315862965
57180,62.616069347468446
57240,62.80876519982092
57300,62.34664169833139
57360,62.1582259913699
57420,63.38136028024238
57480,63.34523456759937
57540,63.04264969744344
57600,62.74745510517596
57660,63.322232539364336
57720,63.06584168897709
57780,64.15759367308378
57840,64.24793673726339
57900,64.24080316669033
57960,63.51947868931044
58020,64.1763470496643
58080,62.921472361631324
58140,63.88930771504331
58200,64.30489847078722
58260,62.87198419394291
58320,62.907783235195495
58380,62.19816535664779
58440,62.668894071811245
58500,62.56984020585839
58560,62.2033443163115
58620,62.28768425541126
58680,62.40499609084637
58740,63.30854103473274
58800,63.54126191121057
58860,63.60441575618621
58920,63.1642971333182
58980,62.3042282700444
59040,62.48357333695145
59100,63.29129501508534
59160,64.62889471701064
59220,63.96318901209518
59280,63.52529109846061
59340,63.37556385373982
59400,63.07520257506307
59460,62.93623579718694
59520,63.14786893114745
59580,62.46264112862273
59640,62.6903973265127
59700,62.51636419073375
59760,62.762400447635805
59820,63.610264144921324
59880,63.7812284426222
59940,63.62095036036094
60000,63.9016363222694
60060,63.65984946693514
60120,64.33384104708419
60180,64.44989296465488
60240,65.1258109900194
60300,64.56017010232132
60360,64.65500468001056
60420,64.5012909108948
60480,64.64025168038859
60540,64.90493541578851
60600,64.9506956406152
60660,64.86716038451796
60720,65.09045348968618
60780,64.01608445475338
60840,63.89801523428803
60900,63.753722118483395
60960,63.52336027461889
61020,63.3023560023731
61080,63.06628378500118
61140,63.00530880023053
61200,62.25845364008807
61260,61.53820374395997
61320,60.91774338548791
61380,60.90785708220474
61440,61.62195212189252
61500,61.670447252502555
61560,61.609069167756864
61620,61.585722476144575
61680,61.71308190866804
61740,61.72339243233222
61800,62.61427260181663
61860,62.476690338037706
61920,62.6108874276093
61980,63.281240268191084
62040,61.730086853859696
62100,60.861402446165236
62160,61.06887234806044
62220,61.03143998145922
62280,62.28639426769287
62340,62.67616303884705
62400,62.759219373401386
62460,61.355493731478425
62520,62.84005176208184
62580,62.17510893084742
62640,62.30572883133025
62700,62.353275415970245
62760,62.47242812234822
62820,62.513465632598376
62880,61.95601148053484
62940,63.546348751404814
63000,63.36154558111312
63060,63.46336614145573
63120,63.44705953509139
63180,63.586482294198184
63240,63.84301060189686
63300,63.996320702824015
63360,64.21468859639022
63420,63.84307735851613
63480,64.00741547093546
63540,64.15605449957637
63600,65.35743834713323
63660,63.92031461747787
63720,64.05362505015523
63780,64.14171614365526
63840,64.54436995185529
63900,64.0245260276171
63960,65.31163806778991
64020,65.58049267545454
64080,66.41610129073528
64140,66.45886570619064
64200,66.26709467134029
64260,65.99092162331091
64320,66.34235182802394
64380,66.50090410231083
64440,66.26702815913089
64500,66.76654741189188
64560,66.46772243927082
64620,67.92856067168871
64680,67.57545187181309
64740,67.6603389525331
64800,66.61412697305693
64860,67.88308451369778
64920,65.19309379142541
64980,67.05348346947397
65040,65.61348128845746
65100,65.55446324684736
65160,65.25794040222956
65220,66.87523130794975
65280,67.1732910170814
65340,67.41997510402707
65400,66.45497140463635
65460,66.92520066522933
65520,67.32455780773041
65580,64.6310380987881
65640,65.57134857457642
65700,66.07977482245776
65760,66.41016286855874
65820,66.57367306834195
65880,66.25485780804503
65940,64.32814541723337
66000,65.98204772473517
66060,64.90971684904635
66120,64.75686927460073
66180,64.87238531307268
66240,64.593733698967
66300,64.55481424451567
66360,64.55939717346254
66420,64.14895641171944
66480,63.886746685516954
66540,63.78900515948051
66600,64.02958857678644
66660,64.03138989094512
66720,62.30854610212438
66780,61.04228465161694
66840,58.10555941496929
66900,57.534740727155054
66960,59.24191264392246
67020,58.274813118492226
67080,58.34119545889503
67140,56.84269313633465
67200,57.52880200151969
67260,57.34423070355486
67320,58.278625196903405
67380,59.483130757275845
67440,58.37132808422234
67500,58.353459938220006
67560,58.07113612663505
67620,58.44262771969801
67680,58.27196012815257
67740,57.557968389928824
67800,58.00100724146856
67860,55.80716072721069
67920,55.82879711298495
67980,55.072304717175925
68040,54.869274858784465
68100,56.04311843760256
68160,55.62845019764042
68220,56.69771522145058
68280,58.017075639794406
68340,58.24090287582117
68400,58.28235058479849
68460,57.817647275878194
68520,57.80721335830375
68580,58.14743676075175
68640,58.73712101311678
68700,58.98073895728934
68760,55.90674813824211
68820,55.602147938203764
68880,55.55909838933584
68940,55.617416218144584
69000,54.880021460993156
69060,54.892015528489445
69120,53.35902730975007
69180,54.312097567474076
69240,52.596493448124846
69300,52.780188702550575
69360,52.777540091603825
69420,52.518979767737065
69480,55.56501154959286
69540,55.73618446762428
69600,55.68689439949675
69660,55.89657535104324
69720,55.79068499235956
69780,56.151575973203364
69840,58.306673635450174
69900,58.677670391928636
69960,58.62565606408453
70020,59.03589416811619
70080,62.03506020185234
70140,62.46034018404473
70200,65.8521385063471
70260,65.99383202973219
70320,64.75976793229049
70380,64.11707600162144
70440,64.47299037621308
70500,64.18030300654436
70560,64.51550270248279
70620,64.21876492026644
70680,65.36350436469917
70740,65.04510200393058
70800,64.92619674536613
70860,62.203368095872165
70920,62.51088621844349
70980,59.85928023077104
71040,59.97494307341402
71100,54.02901929098231
71160,54.05088979763401
71220,47.710735258610626
71280,48.92870053038552
71340,48.55370053038552
71400,48.532235134079926
71460,48.157235134079926
71520,48.11067807695417
71580,47.98567807695417
71640,47.914518286634554
71700,47.95004865972288
71760,47.91517690926942
71820,58.939906637627764
71880,83.61903553496015
71940,83.61903553496015
72000,82.78626445325713
72060,82.78626445325713
72120,82.05330538983227
72180,82.05330538983227
72240,81.22713706918381
72300,81.22713706918381
72360,0
72420,0
72480,0
72540,0
72600,0
72660,0
72720,0
72780,0
72840,0
72900,0
72960,0
73020,0
73080,0
73140,0
73200,0
73260,0
73320,0
73380,0
73440,0
73500,0
73560,0
73620,0
73680,0
73740,0
73800,0
73860,0
73920,0
73980,0
74040,0
74100,0
74160,0
74220,0
74280,0
74340,0
74400,0
74460,0
74520,0
74580,0
74640,0
74700,0
74760,0
74820,0
74880,0
74940,0
75000,0
75060,0
75120,0
75180,0
75240,0
75300,0
75360,0
75420,0
75480,0
75540,0
75600,0
75660,0
75720,0
75780,0
75840,0
75900,0
75960,0
76020,0
76080,0
76140,0
76200,0
76260,0
76320,0
76380,0
76440,0
76500,0
76560,0
76620,0
76680,0
76740,0
76800,0
76860,0
76920,0
76980,0
77040,0
77100,0
77160,0
77220,0
77280,0
77340,0
77400,0
77460,0
77520,0
77580,0
77640,0
77700,0
77760,0
77820,0
77880,0
77940,0
78000,0
78060,0
78120,0
78180,0
78240,0
78300,0
78360,0
78420,0
78480,0
78540,0
78600,0
78660,0
78720,0
78780,0
78840,0
78900,0
78960,0
79020,0
79080,0
79140,0
79200,0
79260,0
79320,0
79380,0
79440,0
79500,0
79560,0
79620,0
79680,0
79740,0
79800,0
79860,0
79920,0
79980,0
80040,0
80100,0
80160,0
80220,0
80280,0
80340,0
80400,0
80460,0
80520,0
80580,0
80640,0
80700,0
80760,0
80820,0
80880,0
80940,0
81000,0
81060,0
81120,0
81180,0
81240,0
81300,0
81360,0
81420,0
81480,0
81540,0
81600,0
81660,0
81720,0
81780,0
81840,0
81900,0
81960,0
82020,0
82080,0
82140,0
82200,0
82260,0
82320,0
82380,0
82440,0
82500,0
82560,0
82620,0
82680,0
82740,0
82800,0
82860,0
82920,0
82980,0
83040,0
83100,0
83160,0
83220,0
83280,0
83340,0
83400,0
83460,0
83520,0
83580,0
83640,0
83700,0
83760,0
83820,0
83880,0
83940,0
84000,0
84060,0
84120,0
84180,0
84240,0
84300,0
84360,0
84420,0
84480,0
84540,0
84600,0
84660,0
84720,0
84780,0
84840,0
84900,0
84960,0
85020,0
85080,0
85140,0
85200,0
85260,0
85320,0
85380,0
85440,0
85500,0
85560,0
85620,0
85680,0
85740,0
85800,0
85860,0
85920,0
85980,0
86040,0
86100,0
86160,0
86220,0
86280,0
86340,0
86400,0
86460,0
86520,0
86580,0
86640,0
86700,0
86760,0
86820,0
86880,0
86940,0
87000,0
87060,0
87120,0
87180,0
87240,0
87300,0
87360,0
87420,0
87480,0
87540,0
87600,0
87660,0
87720,0
87780,0
87840,0
87900,0
87960,0
88020,0
88080,0
88140,0
88200,0
88260,0
88320,0
88380,0
88440,0
88500,0
88560,0
88620,0
88680,0
88740,0
88800,0
88860,0
88920,0
88980,0
89040,0
89100,0
89160,0
89220,0
89280,0
89340,0
89400,0
89460,0
89520,0
89580,0
89640,0
89700,0
89760,0
89820,0
89880,0
89940,0
90000,0
90060,0
90120,0
90180,0
90240,0
90300,0
90360,0
90420,0
90480,0
90540,0
90600,0
90660,0
90720,0
90780,0
90840,0
90900,0
90960,0
91020,0
91080,0
91140,0
91200,0
91260,0
91320,0
91380,0
91440,0
91500,0
91560,0
91620,0
91680,0
91740,0
91800,0
91860,0
91920,0
91980,0
92040,0
92100,0
92160,0
92220,0
92280,0
92340,0
92400,0
92460,0
92520,0
92580,0
92640,0
92700,0
92760,0
92820,0
92880,0
92940,0
93000,0
93060,0
93120,0
93180,0
93240,0
93300,0
93360,0
93420,0
93480,0
93540,0
93600,0
93660,0
93720,0
93780,0
93840,0
93900,0
93960,0
94020,0
94080,0
94140,0
94200,0
94260,0
94320,0
94380,0
94440,0
94500,0
94560,0
94620,0
94680,0
94740,0
94800,0
94860,0
94920,0
94980,0
95040,0
95100,0
95160,0
95220,0
95280,0
95340,0
95400,0
95460,0
95520,0
95580,0
95640,0
95700,0
95760,0
95820,0
95880,0
95940,0
96000,0
96060,0
96120,0
96180,0
96240,0
96300,0
96360,0
96420,0
96480,0
96540,0
96600,0
96660,0
96720,0
96780,0
96840,0
96900,0
96960,0
97020,0
97080,0
97140,0
97200,0
97260,0
97320,0
97380,0
97440,0
97500,0
97560,0
97620,0
97680,0
97740,0
97800,0
97860,0
97920,0
97980,0
98040,0
98100,0
98160,0
98220,0
98280,0
98340,0
98400,0
98460,0
98520,0
98580,0
98640,0
98700,0
98760,0
98820,0
98880,0
98940,0
99000,0
99060,0
99120,0
99180,0
99240,0
99300,0
99360,0
99420,0
99480,0
99540,0
99600,0
99660,0
99720,0
99780,0
99840,0
99900,0
99960,0
100020,0
100080,0
100140,0
100200,0
100260,0
100320,0
100380,0
100440,0
100500,0
100560,0
100620,0
100680,0
100740,0
100800,0
100860,0
100920,0
100980,0
101040,0
101100,0
101160,0
101220,0
101280,0
101340,0
101400,0
101460,0
101520,0
101580,0
101640,0
101700,0
101760,0
101820,0
101880,0
101940,0
102000,0
102060,0
102120,0
102180,0
102240,0
102300,0
102360,0
102420,0
102480,0
102540,0
102600,0
102660,0
102720,0
102780,0
102840,0
102900,0
102960,0
103020,0
103080,0
103140,0
103200,0
103260,0
103320,0
103380,0
103440,0
103500,0
103560,0
103620,0
103680,0
103740,0
103800,0
103860,0
103920,0
103980,0
104040,0
104100,0
104160,0
104220,0
104280,0
104340,0
104400,0
104460,0
104520,0
104580,0
104640,0
104700,0
104760,0
104820,0
104880,0
104940,0
105000,0
105060,0
105120,0
105180,0
105240,0
105300,0
105360,0
105420,0
105480,0
105540,0
105600,0
105660,0
105720,0
105780,0
105840,0
105900,0
105960,0
106020,0
106080,0
106140,0
106200,0
106260,0
106320,0
106380,0
106440,0
106500,0
106560,0
106620,0
106680,0
106740,0
106800,0
106860,0
106920,0
106980,0
107040,0
107100,0
107160,0
107220,0
107280,0
107340,0
107400,0
107460,0
107520,0
107580,0
107640,0
107700,0
107760,0
107820,0
107880,0
107940,0
108000,0
108060,0
108120,0
108180,0
108240,0
108300,0
108360,0
108420,0
108480,0
108540,0
108600,0
108660,0
108720,0
108780,0
108840,0
108900,0
108960,0
109020,0
109080,0
109140,0
109200,0
109260,0
109320,0
109380,0
109440,0
109500,0
109560,0
109620,0
109680,0
109740,0
109800,0
109860,0
109920,0
109980,0
110040,0
110100,0
110160,0
110220,0
110280,0
110340,0
110400,0
110460,0
110520,0
110580,0
110640,0
110700,0
110760,0
110820,0
110880,0
110940,0
111000,0
111060,0
111120,0
111180,0
111240,0
111300,0
111360,0
111420,0
111480,0
111540,0
111600,0
111660,0
111720,0
111780,0
111840,0
111900,0
111960,0
112020,0
112080,0
112140,0
112200,0
112260,0
112320,0
112380,0
112440,0
112500,0
112560,0
112620,0
112680,0
112740,0
112800,0
112860,0
112920,0
112980,0
113040,0
113100,0
113160,0
113220,0
113280,0
113340,0
113400,0
113460,0
113520,0
113580,0
113640,0
113700,0
113760,0
113820,0
113880,0
113940,0
114000,0
114060,0
114120,0
114180,0
114240,0
114300,0
114360,0
114420,0
114480,0
114540,0
114600,0
114660,0
114720,0
114780,0
114840,0
114900,0
114960,0
115020,0
115080,0
115140,0
115200,0
115260,0
115320,0
115380,0
115440,0
115500,0
115560,0
115620,0
115680,0
115740,0
115800,0
115860,0
115920,0
115980,0
116040,0
116100,0
116160,0
116220,0
116280,0
116340,0
116400,0
116460,0
116520,0
116580,0
116640,0
116700,0
116760,0
116820,0
116880,0
116940,0
117000,0
117060,0
117120,0
117180,0
117240,0
117300,0
117360,0
117420,0
117480,0
117540,0
117600,0
117660,0
117720,45.5
117780,45.5
117840,49.550377951399696
117900,49.550377951399696
117960,52.84020928429652
118020,52.84020928429652
118080,55.68344676846607
118140,55.68344676846607
118200,58.50894720916142
118260,65.63316262686327
118320,64.12610918864661
