sec,satisfaction
15120,0
15180,0
15240,0
15300,0
15360,0
15420,0
15480,0
15540,0
15600,0
15660,0
15720,0
15780,0
15840,0
15900,0
15960,0
16020,0
16080,0
16140,0
16200,0
16260,0
16320,0
16380,0
16440,0
16500,0
16560,0
16620,0
16680,0
16740,0
16800,0
16860,0
16920,0
16980,0
17040,0
17100,0
17160,0
17220,0
17280,0
17340,0
17400,0
17460,0
17520,0
17580,0
17640,0
17700,0
17760,0
17820,0
17880,0
17940,0
18000,0
18060,0
18120,0
18180,0
18240,0
18300,0
18360,0
18420,0
18480,0
18540,0
18600,0
18660,0
18720,0
18780,0
18840,0
18900,0
18960,0
19020,0
19080,0
19140,0
19200,0
19260,0
19320,0
19380,0
19440,0
19500,0
19560,0
19620,0
19680,0
19740,0
19800,0
19860,0
19920,0
19980,0
20040,0
20100,0
20160,0
20220,0
20280,0
20340,0
20400,0
20460,0
20520,0
20580,0
20640,0
20700,0
20760,0
20820,0
20880,0
20940,0
21000,0
21060,0
21120,0
21180,0
21240,0
21300,0
21360,0
21420,0
21480,0
21540,0
21600,0
21660,0
21720,0
21780,0
21840,0
21900,0
21960,0
22020,0
22080,0
22140,0
22200,0
22260,0
22320,0
22380,0
22440,0
22500,0
22560,0
22620,0
22680,0
22740,0
22800,0
22860,0
22920,0
22980,0
23040,0
23100,0
23160,0
23220,0
23280,0
23340,0
23400,0
23460,0
23520,0
23580,0
23640,0
23700,0
23760,0
23820,0
23880,0
23940,0
24000,0
24060,0
24120,0
24180,0
24240,0
24300,0
24360,0
24420,0
24480,0
24540,0
24600,0
24660,0
24720,0
24780,0
24840,0
24900,0
24960,0
25020,0
25080,0
25140,0
25200,0
25260,0
25320,0
25380,0
25440,0
25500,0
25560,0
25620,0
25680,0
25740,0
25800,0
25860,0
25920,0
25980,0
26040,0
26100,0
26160,0
26220,0
26280,0
26340,0
26400,0
26460,0
26520,0
26580,0
26640,0
26700,0
26760,0
26820,0
26880,0
26940,0
27000,0
27060,0
27120,0
27180,0
27240,0
27300,0
27360,0
27420,0
27480,0
27540,0
27600,0
27660,0
27720,0
27780,0
27840,0
27900,0
27960,0
28020,0
28080,0
28140,0
28200,0
28260,0
28320,0
28380,0
28440,0
28500,0
28560,0
28620,0
28680,0
28740,0
28800,0
28860,0
28920,0
28980,0
29040,0
29100,0
29160,0
29220,0
29280,0
29340,0
29400,0
29460,0
29520,0
29580,0
29640,0
29700,0
29760,0
29820,0
29880,0
29940,0
30000,0
30060,0
30120,0
30180,0
30240,0
30300,0
30360,0
30420,0
30480,0
30540,0
30600,0
30660,0
30720,0
30780,0
30840,0
30900,0
30960,0
31020,0
31080,0
31140,0
31200,0
31260,0
31320,10.0
31380,10.0
31440,10.0
31500,10.0
31560,10.0
31620,10.0
31680,10.0
31740,10.0
31800,10.0
31860,10.0
31920,10.0
31980,10.0
32040,10.0
32100,10.0
32160,10.0
32220,10.0
32280,10.0
32340,10.0
32400,10.0
32460,10.0
32520,10.0
32580,10.0
32640,10.0
32700,10.0
32760,10.0
32820,10.0
32880,10.0
32940,10.0
33000,9.8
33060,9.545454545454545
33120,9.545454545454545
33180,9.333333333333334
33240,9.0
33300,8.0625
33360,8.176470588235293
33420,8.277777777777779
33480,8.2
33540,7.25
33600,7.0476190476190474
33660,7.181818181818182
33720,7.304347826086956
33780,7.333333333333333
33840,7.16
33900,7.16
33960,7.222222222222222
34020,6.833333333333333
34080,6.833333333333333
34140,6.833333333333333
34200,6.53125
34260,6.53125
34320,6.382352941176471
34380,6.485714285714286
34440,6.594594594594595
34500,6.594594594594595
34560,6.342105263157895
34620,6.410256410256411
34680,6.425
34740,6.425
34800,6.425
34860,6.425
34920,6.425
34980,6.463414634146342
35040,6.380952380952381
35100,6.380952380952381
35160,6.372093023255814
35220,6.2
35280,5.888888888888889
35340,5.888888888888889
35400,6.2444444444444445
35460,6.326086956521739
35520,6.326086956521739
35580,6.326086956521739
35640,6.4
35700,6.6521739130434785
35760,6.478260869565218
35820,6.468085106382978
35880,6.468085106382978
35940,6.413043478260869
36000,6.48936170212766
36060,6.48936170212766
36120,6.48936170212766
36180,6.826086956521739
36240,6.826086956521739
36300,6.212765957446808
36360,6.212765957446808
36420,6.212765957446808
36480,6.195652173913044
36540,6.195652173913044
36600,5.787234042553192
36660,5.612244897959184
36720,5.285714285714286
36780,5.285714285714286
36840,5.38
36900,5.285714285714286
36960,5.44
37020,5.346938775510204
37080,5.354166666666667
37140,5.369565217391305
37200,5.622222222222222
37260,5.75
37320,5.1521739130434785
37380,5.51063829787234
37440,5.617021276595745
37500,5.340909090909091
37560,5.238095238095238
37620,5.288888888888889
37680,5.209302325581396
37740,5.209302325581396
37800,5.133333333333334
37860,4.911111111111111
37920,4.808510638297872
37980,4.469387755102041
38040,4.612244897959184
38100,4.62
38160,4.529411764705882
38220,3.8846153846153846
38280,3.8846153846153846
38340,3.8679245283018866
38400,3.7777777777777777
38460,3.962962962962963
38520,3.759259259259259
38580,3.8727272727272726
38640,3.9642857142857144
38700,4.0701754385964914
38760,4.105263157894737
38820,4.105263157894737
38880,4.105263157894737
38940,4.105263157894737
39000,4.206896551724138
39060,4.271186440677966
39120,4.306451612903226
39180,4.126984126984127
39240,4.0
39300,3.9344262295081966
39360,4.147540983606557
39420,4.316666666666666
39480,4.032786885245901
39540,4.032786885245901
39600,4.048387096774194
39660,4.048387096774194
39720,4.203125
39780,4.203125
39840,4.292307692307692
39900,4.292307692307692
39960,4.292307692307692
40020,4.292307692307692
40080,4.318181818181818
40140,3.8823529411764706
40200,3.9565217391304346
40260,3.9565217391304346
40320,4.432835820895522
40380,4.553846153846154
40440,4.415384615384616
40500,4.415384615384616
40560,4.090909090909091
40620,4.107692307692307
40680,4.212121212121212
40740,4.123076923076923
40800,4.109375
40860,4.25
40920,4.079365079365079
40980,4.131147540983607
41040,4.433333333333334
41100,4.45
41160,4.372881355932203
41220,5.101694915254237
41280,5.183333333333334
41340,5.15
41400,4.807017543859649
41460,4.614035087719298
41520,4.649122807017544
41580,4.454545454545454
41640,4.566037735849057
41700,4.537037037037037
41760,4.678571428571429
41820,4.785714285714286
41880,4.754716981132075
41940,5.055555555555555
42000,5.055555555555555
42060,4.962264150943396
42120,5.1454545454545455
42180,5.175438596491228
42240,5.175438596491228
42300,5.175438596491228
42360,5.175438596491228
42420,5.175438596491228
42480,5.175438596491228
42540,5.160714285714286
42600,4.537037037037037
42660,4.163636363636364
42720,4.927272727272728
42780,4.927272727272728
42840,4.927272727272728
42900,4.927272727272728
42960,4.982142857142857
43020,5.277777777777778
43080,5.277777777777778
43140,5.188679245283019
43200,5.188679245283019
43260,5.188679245283019
43320,5.283018867924528
43380,5.314814814814815
43440,5.314814814814815
43500,5.314814814814815
43560,5.2592592592592595
43620,5.2592592592592595
43680,5.218181818181818
43740,5.218181818181818
43800,5.214285714285714
43860,5.214285714285714
43920,5.214285714285714
43980,5.722222222222222
44040,5.722222222222222
44100,5.722222222222222
44160,5.618181818181818
44220,5.696428571428571
44280,5.9818181818181815
44340,5.9818181818181815
44400,6.0
44460,5.947368421052632
44520,5.892857142857143
44580,5.7407407407407405
44640,6.254901960784314
44700,6.204081632653061
44760,6.541666666666667
44820,6.530612244897959
44880,6.54
44940,6.244897959183674
45000,6.4375
45060,6.4375
45120,6.361702127659575
45180,6.391304347826087
45240,6.666666666666667
45300,6.651162790697675
45360,6.585365853658536
45420,6.428571428571429
45480,6.428571428571429
45540,6.585365853658536
45600,6.461538461538462
45660,6.5
45720,6.25
45780,6.25
45840,6.25
45900,6.25
45960,6.35
46020,6.256410256410256
46080,6.805555555555555
46140,6.805555555555555
46200,6.742857142857143
46260,6.9411764705882355
46320,7.171428571428572
46380,7.171428571428572
46440,7.171428571428572
46500,7.0588235294117645
46560,7.085714285714285
46620,7.0285714285714285
46680,7.277777777777778
46740,6.828571428571428
46800,6.388888888888889
46860,6.285714285714286
46920,6.176470588235294
46980,6.121212121212121
47040,6.0
47100,5.852941176470588
47160,5.59375
47220,5.46875
47280,5.46875
47340,5.121212121212121
47400,5.176470588235294
47460,5.171428571428572
47520,4.771428571428571
47580,5.676470588235294
47640,5.7272727272727275
47700,5.7272727272727275
47760,5.6875
47820,5.967741935483871
47880,5.967741935483871
47940,6.366666666666666
48000,6.32258064516129
48060,6.32258064516129
48120,6.2
48180,5.928571428571429
48240,6.230769230769231
48300,6.269230769230769
48360,7.72
48420,7.72
48480,7.6
48540,7.076923076923077
48600,7.076923076923077
48660,6.555555555555555
48720,6.5
48780,6.4
48840,6.25
48900,6.304347826086956
48960,6.136363636363637
49020,5.8
49080,5.8
49140,5.578947368421052
49200,6.2105263157894735
49260,6.388888888888889
49320,6.578947368421052
49380,6.176470588235294
49440,7.0
49500,7.0
49560,7.0
49620,7.571428571428571
49680,7.923076923076923
49740,8.0
49800,7.833333333333333
49860,7.636363636363637
49920,9.0
49980,9.444444444444445
50040,9.444444444444445
50100,9.444444444444445
50160,9.444444444444445
50220,9.375
50280,9.375
50340,9.285714285714286
50400,9.285714285714286
50460,9.285714285714286
50520,9.285714285714286
50580,9.5
50640,9.4
50700,9.4
50760,10.0
50820,10.0
50880,10.0
50940,10.0
51000,10.0
51060,10.0
51120,10.0
51180,10.0
51240,10.0
51300,9.75
51360,9.8
51420,9.6
51480,9.6
51540,9.666666666666666
51600,9.222222222222221
51660,9.222222222222221
51720,8.6
51780,8.6
51840,8.272727272727273
51900,8.416666666666666
51960,8.416666666666666
52020,8.153846153846153
52080,8.529411764705882
52140,7.684210526315789
52200,7.555555555555555
52260,7.8
52320,7.428571428571429
52380,7.428571428571429
52440,7.545454545454546
52500,7.545454545454546
52560,7.608695652173913
52620,7.52
52680,7.52
52740,7.615384615384615
52800,7.615384615384615
52860,7.615384615384615
52920,7.785714285714286
52980,7.785714285714286
53040,7.655172413793103
53100,7.655172413793103
53160,7.741935483870968
53220,7.71875
53280,7.71875
53340,7.71875
53400,7.235294117647059
53460,7.235294117647059
53520,7.235294117647059
53580,7.235294117647059
53640,7.147058823529412
53700,7.277777777777778
53760,7.277777777777778
53820,7.27027027027027
53880,7.2894736842105265
53940,7.2894736842105265
54000,7.230769230769231
54060,7.184210526315789
54120,7.184210526315789
54180,7.256410256410256
54240,7.2
54300,6.128205128205129
54360,6.394736842105263
54420,6.375
54480,6.1
54540,6.195121951219512
54600,6.195121951219512
54660,6.4523809523809526
54720,6.4523809523809526
54780,6.414634146341464
54840,5.9523809523809526
54900,5.604651162790698
54960,5.604651162790698
55020,5.604651162790698
55080,5.409090909090909
55140,5.355555555555555
55200,5.681818181818182
55260,5.666666666666667
55320,5.217391304347826
55380,5.155555555555556
55440,5.688888888888889
55500,5.48936170212766
55560,5.361702127659575
55620,5.361702127659575
55680,5.361702127659575
55740,5.361702127659575
55800,5.3061224489795915
55860,5.3061224489795915
55920,5.645833333333333
55980,5.645833333333333
56040,5.645833333333333
56100,5.957446808510638
56160,5.795918367346939
56220,5.795918367346939
56280,5.745098039215686
56340,5.730769230769231
56400,5.884615384615385
56460,6.018518518518518
56520,5.962962962962963
56580,5.981481481481482
56640,5.981481481481482
56700,5.872727272727273
56760,5.872727272727273
56820,5.872727272727273
56880,5.796296296296297
56940,5.716981132075472
57000,5.7924528301886795
57060,5.7924528301886795
57120,5.735849056603773
57180,5.470588235294118
57240,5.490196078431373
57300,5.5
57360,5.653846153846154
57420,5.69811320754717
57480,5.363636363636363
57540,5.296296296296297
57600,5.377358490566038
57660,4.754716981132075
57720,4.76
57780,4.5625
57840,4.446808510638298
57900,4.446808510638298
57960,4.541666666666667
58020,4.48936170212766
58080,4.468085106382978
58140,4.520833333333333
58200,4.56
58260,4.666666666666667
58320,4.666666666666667
58380,4.666666666666667
58440,4.530612244897959
58500,4.571428571428571
58560,4.571428571428571
58620,4.571428571428571
58680,4.571428571428571
58740,5.34
58800,5.3
58860,5.3
58920,5.333333333333333
58980,5.346153846153846
59040,5.415094339622642
59100,5.584905660377358
59160,5.363636363636363
59220,5.363636363636363
59280,5.107142857142857
59340,5.107142857142857
59400,5.4363636363636365
59460,5.4363636363636365
59520,5.4363636363636365
59580,5.648148148148148
59640,5.648148148148148
59700,5.648148148148148
59760,5.648148148148148
59820,5.339285714285714
59880,5.339285714285714
59940,5.339285714285714
60000,5.339285714285714
60060,5.339285714285714
60120,5.345454545454546
60180,5.375
60240,5.553571428571429
60300,5.553571428571429
60360,5.490909090909091
60420,5.490909090909091
60480,5.490909090909091
60540,5.981481481481482
60600,5.981481481481482
60660,5.981481481481482
60720,5.943396226415095
60780,5.962962962962963
60840,5.962962962962963
60900,5.962962962962963
60960,5.962962962962963
61020,5.886792452830188
61080,5.886792452830188
61140,5.886792452830188
61200,5.826923076923077
61260,5.745098039215686
61320,5.66
61380,5.66
61440,5.549019607843137
61500,5.549019607843137
61560,5.479166666666667
61620,5.479166666666667
61680,5.479166666666667
61740,5.479166666666667
61800,5.1020408163265305
61860,5.5625
61920,5.5625
61980,5.75
62040,5.75
62100,5.571428571428571
62160,5.571428571428571
62220,5.571428571428571
62280,5.808510638297872
62340,5.5625
62400,5.5625
62460,5.63265306122449
62520,5.63265306122449
62580,5.541666666666667
62640,5.541666666666667
62700,5.541666666666667
62760,5.541666666666667
62820,5.541666666666667
62880,5.204081632653061
62940,5.204081632653061
63000,5.702127659574468
63060,5.702127659574468
63120,5.702127659574468
63180,5.702127659574468
63240,5.702127659574468
63300,5.702127659574468
63360,5.702127659574468
63420,5.717391304347826
63480,5.717391304347826
63540,5.717391304347826
63600,5.851063829787234
63660,5.851063829787234
63720,5.851063829787234
63780,5.851063829787234
63840,5.829787234042553
63900,5.739130434782608
63960,5.913043478260869
64020,5.888888888888889
64080,5.840909090909091
64140,5.840909090909091
64200,5.840909090909091
64260,5.840909090909091
64320,5.822222222222222
64380,5.822222222222222
64440,5.822222222222222
64500,5.913043478260869
64560,5.913043478260869
64620,5.888888888888889
64680,5.888888888888889
64740,5.888888888888889
64800,5.978260869565218
64860,5.978260869565218
64920,5.977777777777778
64980,5.977777777777778
65040,5.906976744186046
65100,5.090909090909091
65160,5.090909090909091
65220,5.1395348837209305
65280,4.636363636363637
65340,4.636363636363637
65400,4.953488372093023
65460,4.833333333333333
65520,4.930232558139535
65580,4.809523809523809
65640,4.833333333333333
65700,4.833333333333333
65760,4.953488372093023
65820,4.953488372093023
65880,4.953488372093023
65940,4.325581395348837
66000,4.325581395348837
66060,4.2272727272727275
66120,4.2272727272727275
66180,4.333333333333333
66240,4.333333333333333
66300,4.333333333333333
66360,4.311111111111111
66420,4.186046511627907
66480,4.232558139534884
66540,4.8
66600,4.675675675675675
66660,4.918918918918919
66720,4.527777777777778
66780,4.388888888888889
66840,4.138888888888889
66900,4.3428571428571425
66960,4.1891891891891895
67020,3.9743589743589745
67080,4.075
67140,5.128205128205129
67200,5.0256410256410255
67260,5.378378378378378
67320,5.378378378378378
67380,5.513513513513513
67440,5.388888888888889
67500,5.257142857142857
67560,5.176470588235294
67620,5.176470588235294
67680,5.314285714285714
67740,5.416666666666667
67800,5.105263157894737
67860,4.473684210526316
67920,4.473684210526316
67980,4.4
68040,4.4
68100,4.536585365853658
68160,4.65
68220,4.512820512820513
68280,4.243243243243243
68340,4.243243243243243
68400,4.243243243243243
68460,4.138888888888889
68520,4.138888888888889
68580,4.138888888888889
68640,3.8823529411764706
68700,3.8823529411764706
68760,4.413793103448276
68820,4.214285714285714
68880,4.344827586206897
68940,4.344827586206897
69000,4.185185185185185
69060,4.185185185185185
69120,4.653846153846154
69180,4.48
69240,5.375
69300,6.521739130434782
69360,6.521739130434782
69420,6.782608695652174
69480,6.782608695652174
69540,6.782608695652174
69600,6.782608695652174
69660,6.782608695652174
69720,6.782608695652174
69780,6.782608695652174
69840,6.636363636363637
69900,7.454545454545454
69960,7.454545454545454
70020,7.454545454545454
70080,7.476190476190476
70140,7.476190476190476
70200,7.4
70260,7.4
70320,7.2631578947368425
70380,7.111111111111111
70440,7.111111111111111
70500,7.111111111111111
70560,7.111111111111111
70620,7.111111111111111
70680,7.0
70740,7.0
70800,6.933333333333334
70860,6.714285714285714
70920,6.714285714285714
70980,6.538461538461538
71040,6.538461538461538
71100,6.090909090909091
71160,6.090909090909091
71220,7.333333333333333
71280,7.0
71340,7.0
71400,7.0
71460,7.0
71520,7.0
71580,7.0
71640,7.0
71700,6.8
71760,6.8
71820,10.0
71880,10.0
71940,10.0
72000,10.0
72060,10.0
72120,10.0
72180,10.0
72240,10.0
72300,10.0
72360,0
72420,0
72480,0
72540,0
72600,0
72660,0
72720,0
72780,0
72840,0
72900,0
72960,0
73020,0
73080,0
73140,0
73200,0
73260,0
73320,0
73380,0
73440,0
73500,0
73560,0
73620,0
73680,0
73740,0
73800,0
73860,0
73920,0
73980,0
74040,0
74100,0
74160,0
74220,0
74280,0
74340,0
74400,0
74460,0
74520,0
74580,0
74640,0
74700,0
74760,0
74820,0
74880,0
74940,0
75000,0
75060,0
75120,0
75180,0
75240,0
75300,0
75360,0
75420,0
75480,0
75540,0
75600,0
75660,0
75720,0
75780,0
75840,0
75900,0
75960,0
76020,0
76080,0
76140,0
76200,0
76260,0
76320,0
76380,0
76440,0
76500,0
76560,0
76620,0
76680,0
76740,0
76800,0
76860,0
76920,0
76980,0
77040,0
77100,0
77160,0
77220,0
77280,0
77340,0
77400,0
77460,0
77520,0
77580,0
77640,0
77700,0
77760,0
77820,0
77880,0
77940,0
78000,0
78060,0
78120,0
78180,0
78240,0
78300,0
78360,0
78420,0
78480,0
78540,0
78600,0
78660,0
78720,0
78780,0
78840,0
78900,0
78960,0
79020,0
79080,0
79140,0
79200,0
79260,0
79320,0
79380,0
79440,0
79500,0
79560,0
79620,0
79680,0
79740,0
79800,0
79860,0
79920,0
79980,0
80040,0
80100,0
80160,0
80220,0
80280,0
80340,0
80400,0
80460,0
80520,0
80580,0
80640,0
80700,0
80760,0
80820,0
80880,0
80940,0
81000,0
81060,0
81120,0
81180,0
81240,0
81300,0
81360,0
81420,0
81480,0
81540,0
81600,0
81660,0
81720,0
81780,0
81840,0
81900,0
81960,0
82020,0
82080,0
82140,0
82200,0
82260,0
82320,0
82380,0
82440,0
82500,0
82560,0
82620,0
82680,0
82740,0
82800,0
82860,0
82920,0
82980,0
83040,0
83100,0
83160,0
83220,0
83280,0
83340,0
83400,0
83460,0
83520,0
83580,0
83640,0
83700,0
83760,0
83820,0
83880,0
83940,0
84000,0
84060,0
84120,0
84180,0
84240,0
84300,0
84360,0
84420,0
84480,0
84540,0
84600,0
84660,0
84720,0
84780,0
84840,0
84900,0
84960,0
85020,0
85080,0
85140,0
85200,0
85260,0
85320,0
85380,0
85440,0
85500,0
85560,0
85620,0
85680,0
85740,0
85800,0
85860,0
85920,0
85980,0
86040,0
86100,0
86160,0
86220,0
86280,0
86340,0
86400,0
86460,0
86520,0
86580,0
86640,0
86700,0
86760,0
86820,0
86880,0
86940,0
87000,0
87060,0
87120,0
87180,0
87240,0
87300,0
87360,0
87420,0
87480,0
87540,0
87600,0
87660,0
87720,0
87780,0
87840,0
87900,0
87960,0
88020,0
88080,0
88140,0
88200,0
88260,0
88320,0
88380,0
88440,0
88500,0
88560,0
88620,0
88680,0
88740,0
88800,0
88860,0
88920,0
88980,0
89040,0
89100,0
89160,0
89220,0
89280,0
89340,0
89400,0
89460,0
89520,0
89580,0
89640,0
89700,0
89760,0
89820,0
89880,0
89940,0
90000,0
90060,0
90120,0
90180,0
90240,0
90300,0
90360,0
90420,0
90480,0
90540,0
90600,0
90660,0
90720,0
90780,0
90840,0
90900,0
90960,0
91020,0
91080,0
91140,0
91200,0
91260,0
91320,0
91380,0
91440,0
91500,0
91560,0
91620,0
91680,0
91740,0
91800,0
91860,0
91920,0
91980,0
92040,0
92100,0
92160,0
92220,0
92280,0
92340,0
92400,0
92460,0
92520,0
92580,0
92640,0
92700,0
92760,0
92820,0
92880,0
92940,0
93000,0
93060,0
93120,0
93180,0
93240,0
93300,0
93360,0
93420,0
93480,0
93540,0
93600,0
93660,0
93720,0
93780,0
93840,0
93900,0
93960,0
94020,0
94080,0
94140,0
94200,0
94260,0
94320,0
94380,0
94440,0
94500,0
94560,0
94620,0
94680,0
94740,0
94800,0
94860,0
94920,0
94980,0
95040,0
95100,0
95160,0
95220,0
95280,0
95340,0
95400,0
95460,0
95520,0
95580,0
95640,0
95700,0
95760,0
95820,0
95880,0
95940,0
96000,0
96060,0
96120,0
96180,0
96240,0
96300,0
96360,0
96420,0
96480,0
96540,0
96600,0
96660,0
96720,0
96780,0
96840,0
96900,0
96960,0
97020,0
97080,0
97140,0
97200,0
97260,0
97320,0
97380,0
97440,0
97500,0
97560,0
97620,0
97680,0
97740,0
97800,0
97860,0
97920,0
97980,0
98040,0
98100,0
98160,0
98220,0
98280,0
98340,0
98400,0
98460,0
98520,0
98580,0
98640,0
98700,0
98760,0
98820,0
98880,0
98940,0
99000,0
99060,0
99120,0
99180,0
99240,0
99300,0
99360,0
99420,0
99480,0
99540,0
99600,0
99660,0
99720,0
99780,0
99840,0
99900,0
99960,0
100020,0
100080,0
100140,0
100200,0
100260,0
100320,0
100380,0
100440,0
100500,0
100560,0
100620,0
100680,0
100740,0
100800,0
100860,0
100920,0
100980,0
101040,0
101100,0
101160,0
101220,0
101280,0
101340,0
101400,0
101460,0
101520,0
101580,0
101640,0
101700,0
101760,0
101820,0
101880,0
101940,0
102000,0
102060,0
102120,0
102180,0
102240,0
102300,0
102360,0
102420,0
102480,0
102540,0
102600,0
102660,0
102720,0
102780,0
102840,0
102900,0
102960,0
103020,0
103080,0
103140,0
103200,0
103260,0
103320,0
103380,0
103440,0
103500,0
103560,0
103620,0
103680,0
103740,0
103800,0
103860,0
103920,0
103980,0
104040,0
104100,0
104160,0
104220,0
104280,0
104340,0
104400,0
104460,0
104520,0
104580,0
104640,0
104700,0
104760,0
104820,0
104880,0
104940,0
105000,0
105060,0
105120,0
105180,0
105240,0
105300,0
105360,0
105420,0
105480,0
105540,0
105600,0
105660,0
105720,0
105780,0
105840,0
105900,0
105960,0
106020,0
106080,0
106140,0
106200,0
106260,0
106320,0
106380,0
106440,0
106500,0
106560,0
106620,0
106680,0
106740,0
106800,0
106860,0
106920,0
106980,0
107040,0
107100,0
107160,0
107220,0
107280,0
107340,0
107400,0
107460,0
107520,0
107580,0
107640,0
107700,0
107760,0
107820,0
107880,0
107940,0
108000,0
108060,0
108120,0
108180,0
108240,0
108300,0
108360,0
108420,0
108480,0
108540,0
108600,0
108660,0
108720,0
108780,0
108840,0
108900,0
108960,0
109020,0
109080,0
109140,0
109200,0
109260,0
109320,0
109380,0
109440,0
109500,0
109560,0
109620,0
109680,0
109740,0
109800,0
109860,0
109920,0
109980,0
110040,0
110100,0
110160,0
110220,0
110280,0
110340,0
110400,0
110460,0
110520,0
110580,0
110640,0
110700,0
110760,0
110820,0
110880,0
110940,0
111000,0
111060,0
111120,0
111180,0
111240,0
111300,0
111360,0
111420,0
111480,0
111540,0
111600,0
111660,0
111720,0
111780,0
111840,0
111900,0
111960,0
112020,0
112080,0
112140,0
112200,0
112260,0
112320,0
112380,0
112440,0
112500,0
112560,0
112620,0
112680,0
112740,0
112800,0
112860,0
112920,0
112980,0
113040,0
113100,0
113160,0
113220,0
113280,0
113340,0
113400,0
113460,0
113520,0
113580,0
113640,0
113700,0
113760,0
113820,0
113880,0
113940,0
114000,0
114060,0
114120,0
114180,0
114240,0
114300,0
114360,0
114420,0
114480,0
114540,0
114600,0
114660,0
114720,0
114780,0
114840,0
114900,0
114960,0
115020,0
115080,0
115140,0
115200,0
115260,0
115320,0
115380,0
115440,0
115500,0
115560,0
115620,0
115680,0
115740,0
115800,0
115860,0
115920,0
115980,0
116040,0
116100,0
116160,0
116220,0
116280,0
116340,0
116400,0
116460,0
116520,0
116580,0
116640,0
116700,0
116760,0
116820,0
116880,0
116940,0
117000,0
117060,0
117120,0
117180,0
117240,0
117300,0
117360,0
117420,0
117480,0
117540,0
117600,0
117660,0
117720,10.0
117780,10.0
117840,10.0
117900,10.0
117960,10.0
118020,10.0
118080,10.0
118140,10.0
118200,10.0
118260,10.0
118320,10.0
118380,10.0
118440,10.0
118500,10.0
118560,10.0
118620,10.0
118680,10.0
118740,10.0
118800,10.0
118860,10.0
118920,10.0
118980,10.0
119040,9.875
119100,9.875
119160,9.875
119220,9.88888888888889
119280,9.88888888888889
119340,9.8
119400,9.8
119460,9.8
119520,8.916666666666666
119580,9.384615384615385
119640,8.928571428571429
119700,8.058823529411764
119760,7.611111111111111
119820,7.611111111111111
119880,7.611111111111111
119940,7.684210526315789
120000,7.619047619047619
120060,7.6521739130434785
120120,7.75
120180,7.84
120240,7.923076923076923
120300,7.962962962962963
120360,7.758620689655173
120420,8.133333333333333
120480,8.133333333333333
120540,8.133333333333333
120600,8.193548387096774
120660,8.193548387096774
120720,8.0
120780,7.970588235294118
120840,7.756756756756757
120900,7.756756756756757
120960,7.473684210526316
121020,7.473684210526316
121080,7.538461538461538
121140,7.55
121200,6.804878048780488
121260,6.804878048780488
121320,6.906976744186046
121380,6.906976744186046
121440,6.906976744186046
121500,6.906976744186046
121560,7.0
121620,6.954545454545454
121680,6.954545454545454
121740,6.954545454545454
121800,6.911111111111111
121860,6.488888888888889
