sec,number
15120,0
15180,0
15240,0
15300,0
15360,0
15420,0
15480,0
15540,0
15600,0
15660,0
15720,0
15780,0
15840,0
15900,0
15960,0
16020,0
16080,0
16140,0
16200,0
16260,0
16320,0
16380,0
16440,0
16500,0
16560,0
16620,0
16680,0
16740,0
16800,0
16860,0
16920,0
16980,0
17040,0
17100,0
17160,0
17220,0
17280,0
17340,0
17400,0
17460,0
17520,0
17580,0
17640,0
17700,0
17760,0
17820,0
17880,0
17940,0
18000,0
18060,0
18120,0
18180,0
18240,0
18300,0
18360,0
18420,0
18480,0
18540,0
18600,0
18660,0
18720,0
18780,0
18840,0
18900,0
18960,0
19020,0
19080,0
19140,0
19200,0
19260,0
19320,0
19380,0
19440,0
19500,0
19560,0
19620,0
19680,0
19740,0
19800,0
19860,0
19920,0
19980,0
20040,0
20100,0
20160,0
20220,0
20280,0
20340,0
20400,0
20460,0
20520,0
20580,0
20640,0
20700,0
20760,0
20820,0
20880,0
20940,0
21000,0
21060,0
21120,0
21180,0
21240,0
21300,0
21360,0
21420,0
21480,0
21540,0
21600,0
21660,0
21720,0
21780,0
21840,0
21900,0
21960,0
22020,0
22080,0
22140,0
22200,0
22260,0
22320,0
22380,0
22440,0
22500,0
22560,0
22620,0
22680,0
22740,0
22800,0
22860,0
22920,0
22980,0
23040,0
23100,0
23160,0
23220,0
23280,0
23340,0
23400,0
23460,0
23520,0
23580,0
23640,0
23700,0
23760,0
23820,0
23880,0
23940,0
24000,0
24060,0
24120,0
24180,0
24240,0
24300,0
24360,0
24420,0
24480,0
24540,0
24600,0
24660,0
24720,0
24780,0
24840,0
24900,0
24960,0
25020,0
25080,0
25140,0
25200,0
25260,0
25320,0
25380,0
25440,0
25500,0
25560,0
25620,0
25680,0
25740,0
25800,0
25860,0
25920,0
25980,0
26040,0
26100,0
26160,0
26220,0
26280,0
26340,0
26400,0
26460,0
26520,0
26580,0
26640,0
26700,0
26760,0
26820,0
26880,0
26940,0
27000,0
27060,0
27120,0
27180,0
27240,0
27300,0
27360,0
27420,0
27480,0
27540,0
27600,0
27660,0
27720,0
27780,0
27840,0
27900,0
27960,0
28020,0
28080,0
28140,0
28200,0
28260,0
28320,0
28380,0
28440,0
28500,0
28560,0
28620,0
28680,0
28740,0
28800,0
28860,0
28920,0
28980,0
29040,0
29100,0
29160,0
29220,0
29280,0
29340,0
29400,0
29460,0
29520,0
29580,0
29640,0
29700,0
29760,0
29820,0
29880,0
29940,0
30000,0
30060,0
30120,3
30180,5
30240,5
30300,5
30360,6
30420,6
30480,6
30540,6
30600,6
30660,6
30720,6
30780,6
30840,6
30900,6
30960,6
31020,6
31080,6
31140,6
31200,6
31260,6
31320,6
31380,6
31440,6
31500,6
31560,8
31620,8
31680,9
31740,10
31800,14
31860,15
31920,16
31980,17
32040,19
32100,22
32160,23
32220,27
32280,28
32340,31
32400,33
32460,35
32520,35
32580,36
32640,37
32700,38
32760,38
32820,38
32880,39
32940,41
33000,42
33060,42
33120,42
33180,42
33240,42
33300,42
33360,42
33420,42
33480,42
33540,42
33600,42
33660,42
33720,42
33780,42
33840,44
33900,44
33960,45
34020,46
34080,46
34140,47
34200,50
34260,50
34320,52
34380,52
34440,52
34500,52
34560,53
34620,54
34680,54
34740,55
34800,55
34860,56
34920,56
34980,56
35040,56
35100,56
35160,56
35220,56
35280,56
35340,56
35400,56
35460,56
35520,55
35580,54
35640,54
35700,54
35760,55
35820,54
35880,54
35940,54
36000,55
36060,55
36120,55
36180,54
36240,56
36300,56
36360,55
36420,55
36480,55
36540,55
36600,56
36660,57
36720,57
36780,56
36840,57
36900,56
36960,56
37020,55
37080,56
37140,57
37200,59
37260,59
37320,62
37380,63
37440,63
37500,64
37560,63
37620,64
37680,64
37740,63
37800,64
37860,64
37920,64
37980,65
38040,64
38100,66
38160,67
38220,68
38280,69
38340,70
38400,69
38460,70
38520,69
38580,70
38640,70
38700,71
38760,72
38820,73
38880,73
38940,73
39000,73
39060,73
39120,73
39180,71
39240,72
39300,72
39360,71
39420,71
39480,72
39540,72
39600,73
39660,73
39720,73
39780,73
39840,73
39900,73
39960,72
40020,71
40080,71
40140,69
40200,69
40260,70
40320,71
40380,71
40440,71
40500,70
40560,70
40620,70
40680,68
40740,68
40800,68
40860,68
40920,68
40980,68
41040,68
41100,67
41160,68
41220,68
41280,67
41340,66
41400,65
41460,65
41520,62
41580,62
41640,62
41700,61
41760,61
41820,61
41880,61
41940,59
42000,58
42060,58
42120,57
42180,57
42240,58
42300,58
42360,60
42420,59
42480,59
42540,59
42600,60
42660,60
42720,59
42780,59
42840,58
42900,57
42960,57
43020,59
43080,59
43140,60
43200,60
43260,61
43320,62
43380,63
43440,65
43500,65
43560,65
43620,65
43680,64
43740,64
43800,65
43860,64
43920,65
43980,65
44040,64
44100,64
44160,64
44220,64
44280,64
44340,65
44400,64
44460,65
44520,64
44580,64
44640,62
44700,60
44760,60
44820,61
44880,61
44940,61
45000,62
45060,61
45120,60
45180,57
45240,54
45300,53
45360,54
45420,54
45480,52
45540,51
45600,51
45660,51
45720,51
45780,51
45840,51
45900,50
45960,49
46020,52
46080,52
46140,49
46200,48
46260,50
46320,54
46380,54
46440,53
46500,54
46560,54
46620,54
46680,52
46740,51
46800,50
46860,49
46920,48
46980,48
47040,48
47100,47
47160,46
47220,46
47280,46
47340,44
47400,44
47460,43
47520,40
47580,40
47640,39
47700,39
47760,38
47820,38
47880,38
47940,36
48000,36
48060,34
48120,32
48180,31
48240,30
48300,30
48360,30
48420,30
48480,28
48540,28
48600,27
48660,23
48720,23
48780,22
48840,21
48900,19
48960,20
49020,19
49080,18
49140,18
49200,18
49260,18
49320,18
49380,18
49440,18
49500,18
49560,18
49620,18
49680,17
49740,17
49800,18
49860,15
49920,13
49980,13
50040,13
50100,16
50160,14
50220,15
50280,15
50340,15
50400,14
50460,15
50520,16
50580,19
50640,19
50700,21
50760,22
50820,24
50880,26
50940,26
51000,25
51060,27
51120,27
51180,28
51240,30
51300,32
51360,32
51420,32
51480,31
51540,31
51600,31
51660,31
51720,33
51780,33
51840,33
51900,35
51960,36
52020,38
52080,38
52140,38
52200,39
52260,40
52320,40
52380,40
52440,41
52500,42
52560,42
52620,42
52680,44
52740,44
52800,44
52860,47
52920,47
52980,47
53040,48
53100,48
53160,48
53220,48
53280,48
53340,49
53400,50
53460,50
53520,51
53580,52
53640,52
53700,53
53760,54
53820,54
53880,53
53940,53
54000,50
54060,49
54120,49
54180,51
54240,52
54300,52
54360,52
54420,53
54480,53
54540,53
54600,54
54660,55
54720,55
54780,55
54840,53
54900,54
54960,53
55020,54
55080,54
55140,54
55200,55
55260,56
55320,56
55380,56
55440,54
55500,54
55560,54
55620,55
55680,56
55740,57
55800,57
55860,56
55920,55
55980,54
56040,54
56100,54
56160,53
56220,53
56280,53
56340,53
56400,53
56460,52
56520,52
56580,52
56640,53
56700,53
56760,55
56820,55
56880,55
56940,55
57000,55
57060,57
57120,59
57180,61
57240,61
57300,60
57360,59
57420,59
57480,60
57540,58
57600,59
57660,59
57720,59
57780,58
57840,57
57900,57
57960,57
58020,58
58080,58
58140,58
58200,58
58260,58
58320,58
58380,59
58440,58
58500,58
58560,59
58620,59
58680,59
58740,59
58800,59
58860,58
58920,58
58980,58
59040,58
59100,58
59160,57
59220,58
59280,58
59340,57
59400,57
59460,58
59520,57
59580,56
59640,55
59700,55
59760,55
59820,55
59880,56
59940,56
60000,56
60060,56
60120,56
60180,59
60240,58
60300,59
60360,60
60420,60
60480,60
60540,60
60600,60
60660,60
60720,60
60780,60
60840,59
60900,59
60960,58
61020,58
61080,59
61140,59
61200,60
61260,60
61320,60
61380,60
61440,60
61500,59
61560,60
61620,60
61680,59
61740,59
61800,59
61860,59
61920,60
61980,59
62040,59
62100,59
62160,59
62220,59
62280,59
62340,57
62400,57
62460,56
62520,56
62580,57
62640,57
62700,56
62760,57
62820,56
62880,56
62940,56
63000,56
63060,56
63120,56
63180,56
63240,56
63300,56
63360,55
63420,53
63480,53
63540,52
63600,51
63660,51
63720,52
63780,52
63840,52
63900,52
63960,51
64020,51
64080,50
64140,49
64200,49
64260,49
64320,48
64380,49
64440,49
64500,49
64560,49
64620,50
64680,49
64740,49
64800,50
64860,50
64920,51
64980,53
65040,53
65100,52
65160,51
65220,51
65280,50
65340,50
65400,51
65460,52
65520,53
65580,52
65640,50
65700,51
65760,51
65820,51
65880,50
65940,50
66000,50
66060,50
66120,50
66180,51
66240,50
66300,51
66360,51
66420,52
66480,50
66540,50
66600,48
66660,48
66720,46
66780,47
66840,47
66900,47
66960,45
67020,46
67080,43
67140,42
67200,42
67260,43
67320,43
67380,43
67440,43
67500,43
67560,43
67620,43
67680,43
67740,43
67800,43
67860,42
67920,43
67980,43
68040,42
68100,42
68160,40
68220,38
68280,38
68340,35
68400,35
68460,35
68520,35
68580,34
68640,32
68700,31
68760,31
68820,30
68880,28
68940,27
69000,26
69060,25
69120,25
69180,25
69240,25
69300,25
69360,25
69420,25
69480,25
69540,25
69600,25
69660,25
69720,25
69780,25
69840,25
69900,24
69960,23
70020,23
70080,23
70140,23
70200,19
70260,18
70320,18
70380,18
70440,18
70500,17
70560,15
70620,13
70680,13
70740,13
70800,13
70860,12
70920,12
70980,12
71040,12
71100,12
71160,12
71220,11
71280,11
71340,11
71400,11
71460,10
71520,10
71580,9
71640,8
71700,8
71760,7
71820,7
71880,6
71940,5
72000,4
72060,4
72120,4
72180,3
72240,3
72300,3
72360,3
72420,3
72480,2
72540,2
72600,2
72660,0
72720,0
72780,0
72840,0
72900,0
72960,0
73020,0
73080,0
73140,0
73200,0
73260,0
73320,0
73380,0
73440,0
73500,0
73560,0
73620,0
73680,0
73740,0
73800,0
73860,0
73920,0
73980,0
74040,0
74100,0
74160,0
74220,0
74280,0
74340,0
74400,0
74460,0
74520,0
74580,0
74640,0
74700,0
74760,0
74820,0
74880,0
74940,0
75000,0
75060,0
75120,0
75180,0
75240,0
75300,0
75360,0
75420,0
75480,0
75540,0
75600,0
75660,0
75720,0
75780,0
75840,0
75900,0
75960,0
76020,0
76080,0
76140,0
76200,0
76260,0
76320,0
76380,0
76440,0
76500,0
76560,0
76620,0
76680,0
76740,0
76800,0
76860,0
76920,0
76980,0
77040,0
77100,0
77160,0
77220,0
77280,0
77340,0
77400,0
77460,0
77520,0
77580,0
77640,0
77700,0
77760,0
77820,0
77880,0
77940,0
78000,0
78060,0
78120,0
78180,0
78240,0
78300,0
78360,0
78420,0
78480,0
78540,0
78600,0
78660,0
78720,0
78780,0
78840,0
78900,0
78960,0
79020,0
79080,0
79140,0
79200,0
79260,0
79320,0
79380,0
79440,0
79500,0
79560,0
79620,0
79680,0
79740,0
79800,0
79860,0
79920,0
79980,0
80040,0
80100,0
80160,0
80220,0
80280,0
80340,0
80400,0
80460,0
80520,0
80580,0
80640,0
80700,0
80760,0
80820,0
80880,0
80940,0
81000,0
81060,0
81120,0
81180,0
81240,0
81300,0
81360,0
81420,0
81480,0
81540,0
81600,0
81660,0
81720,0
81780,0
81840,0
81900,0
81960,0
82020,0
82080,0
82140,0
82200,0
82260,0
82320,0
82380,0
82440,0
82500,0
82560,0
82620,0
82680,0
82740,0
82800,0
82860,0
82920,0
82980,0
83040,0
83100,0
83160,0
83220,0
83280,0
83340,0
83400,0
83460,0
83520,0
83580,0
83640,0
83700,0
83760,0
83820,0
83880,0
83940,0
84000,0
84060,0
84120,0
84180,0
84240,0
84300,0
84360,0
84420,0
84480,0
84540,0
84600,0
84660,0
84720,0
84780,0
84840,0
84900,0
84960,0
85020,0
85080,0
85140,0
85200,0
85260,0
85320,0
85380,0
85440,0
85500,0
85560,0
85620,0
85680,0
85740,0
85800,0
85860,0
85920,0
85980,0
86040,0
86100,0
86160,0
86220,0
86280,0
86340,0
86400,0
86460,0
86520,0
86580,0
86640,0
86700,0
86760,0
86820,0
86880,0
86940,0
87000,0
87060,0
87120,0
87180,0
87240,0
87300,0
87360,0
87420,0
87480,0
87540,0
87600,0
87660,0
87720,0
87780,0
87840,0
87900,0
87960,0
88020,0
88080,0
88140,0
88200,0
88260,0
88320,0
88380,0
88440,0
88500,0
88560,0
88620,0
88680,0
88740,0
88800,0
88860,0
88920,0
88980,0
89040,0
89100,0
89160,0
89220,0
89280,0
89340,0
89400,0
89460,0
89520,0
89580,0
89640,0
89700,0
89760,0
89820,0
89880,0
89940,0
90000,0
90060,0
90120,0
90180,0
90240,0
90300,0
90360,0
90420,0
90480,0
90540,0
90600,0
90660,0
90720,0
90780,0
90840,0
90900,0
90960,0
91020,0
91080,0
91140,0
91200,0
91260,0
91320,0
91380,0
91440,0
91500,0
91560,0
91620,0
91680,0
91740,0
91800,0
91860,0
91920,0
91980,0
92040,0
92100,0
92160,0
92220,0
92280,0
92340,0
92400,0
92460,0
92520,0
92580,0
92640,0
92700,0
92760,0
92820,0
92880,0
92940,0
93000,0
93060,0
93120,0
93180,0
93240,0
93300,0
93360,0
93420,0
93480,0
93540,0
93600,0
93660,0
93720,0
93780,0
93840,0
93900,0
93960,0
94020,0
94080,0
94140,0
94200,0
94260,0
94320,0
94380,0
94440,0
94500,0
94560,0
94620,0
94680,0
94740,0
94800,0
94860,0
94920,0
94980,0
95040,0
95100,0
95160,0
95220,0
95280,0
95340,0
95400,0
95460,0
95520,0
95580,0
95640,0
95700,0
95760,0
95820,0
95880,0
95940,0
96000,0
96060,0
96120,0
96180,0
96240,0
96300,0
96360,0
96420,0
96480,0
96540,0
96600,0
96660,0
96720,0
96780,0
96840,0
96900,0
96960,0
97020,0
97080,0
97140,0
97200,0
97260,0
97320,0
97380,0
97440,0
97500,0
97560,0
97620,0
97680,0
97740,0
97800,0
97860,0
97920,0
97980,0
98040,0
98100,0
98160,0
98220,0
98280,0
98340,0
98400,0
98460,0
98520,0
98580,0
98640,0
98700,0
98760,0
98820,0
98880,0
98940,0
99000,0
99060,0
99120,0
99180,0
99240,0
99300,0
99360,0
99420,0
99480,0
99540,0
99600,0
99660,0
99720,0
99780,0
99840,0
99900,0
99960,0
100020,0
100080,0
100140,0
100200,0
100260,0
100320,0
100380,0
100440,0
100500,0
100560,0
100620,0
100680,0
100740,0
100800,0
100860,0
100920,0
100980,0
101040,0
101100,0
101160,0
101220,0
101280,0
101340,0
101400,0
101460,0
101520,0
101580,0
101640,0
101700,0
101760,0
101820,0
101880,0
101940,0
102000,0
102060,0
102120,0
102180,0
102240,0
102300,0
102360,0
102420,0
102480,0
102540,0
102600,0
102660,0
102720,0
102780,0
102840,0
102900,0
102960,0
103020,0
103080,0
103140,0
103200,0
103260,0
103320,0
103380,0
103440,0
103500,0
103560,0
103620,0
103680,0
103740,0
103800,0
103860,0
103920,0
103980,0
104040,0
104100,0
104160,0
104220,0
104280,0
104340,0
104400,0
104460,0
104520,0
104580,0
104640,0
104700,0
104760,0
104820,0
104880,0
104940,0
105000,0
105060,0
105120,0
105180,0
105240,0
105300,0
105360,0
105420,0
105480,0
105540,0
105600,0
105660,0
105720,0
105780,0
105840,0
105900,0
105960,0
106020,0
106080,0
106140,0
106200,0
106260,0
106320,0
106380,0
106440,0
106500,0
106560,0
106620,0
106680,0
106740,0
106800,0
106860,0
106920,0
106980,0
107040,0
107100,0
107160,0
107220,0
107280,0
107340,0
107400,0
107460,0
107520,0
107580,0
107640,0
107700,0
107760,0
107820,0
107880,0
107940,0
108000,0
108060,0
108120,0
108180,0
108240,0
108300,0
108360,0
108420,0
108480,0
108540,0
108600,0
108660,0
108720,0
108780,0
108840,0
108900,0
108960,0
109020,0
109080,0
109140,0
109200,0
109260,0
109320,0
109380,0
109440,0
109500,0
109560,0
109620,0
109680,0
109740,0
109800,0
109860,0
109920,0
109980,0
110040,0
110100,0
110160,0
110220,0
110280,0
110340,0
110400,0
110460,0
110520,0
110580,0
110640,0
110700,0
110760,0
110820,0
110880,0
110940,0
111000,0
111060,0
111120,0
111180,0
111240,0
111300,0
111360,0
111420,0
111480,0
111540,0
111600,0
111660,0
111720,0
111780,0
111840,0
111900,0
111960,0
112020,0
112080,0
112140,0
112200,0
112260,0
112320,0
112380,0
112440,0
112500,0
112560,0
112620,0
112680,0
112740,0
112800,0
112860,0
112920,0
112980,0
113040,0
113100,0
113160,0
113220,0
113280,0
113340,0
113400,0
113460,0
113520,0
113580,0
113640,0
113700,0
113760,0
113820,0
113880,0
113940,0
114000,0
114060,0
114120,0
114180,0
114240,0
114300,0
114360,0
114420,0
114480,0
114540,0
114600,0
114660,0
114720,0
114780,0
114840,0
114900,0
114960,0
115020,0
115080,0
115140,0
115200,0
115260,0
115320,0
115380,0
115440,0
115500,0
115560,0
115620,0
115680,0
115740,0
115800,0
115860,0
115920,0
115980,0
116040,0
116100,0
116160,0
116220,0
116280,0
116340,0
116400,0
116460,0
116520,2
116580,4
116640,4
116700,5
116760,7
116820,7
116880,7
116940,7
117000,7
117060,7
117120,7
117180,7
117240,7
117300,7
117360,7
117420,7
117480,7
117540,7
117600,7
117660,7
117720,7
117780,7
117840,7
117900,7
117960,8
118020,8
118080,8
118140,9
118200,11
118260,11
118320,13
118380,14
118440,16
118500,17
118560,17
118620,21
118680,22
118740,25
118800,28
118860,31
118920,31
118980,31
119040,32
119100,33
119160,34
119220,34
119280,34
119340,36
119400,37
119460,38
119520,38
119580,38
119640,38
119700,38
119760,38
119820,38
119880,38
119940,38
120000,38
120060,38
120120,39
120180,40
120240,43
120300,43
120360,44
120420,46
120480,47
120540,47
120600,47
120660,47
120720,49
120780,49
120840,49
120900,49
120960,49
121020,50
121080,50
121140,51
121200,51
121260,51
121320,53
121380,53
121440,53
121500,53
121560,53
121620,53
121680,53
121740,53
121800,54
121860,54
121920,54
121980,52
122040,54
122100,54
122160,55
122220,54
122280,55
122340,56
122400,56
122460,57
122520,59
122580,60
122640,61
122700,61
122760,61
122820,61
122880,61
122940,62
123000,62
123060,61
123120,60
123180,61
123240,61
123300,60
123360,61
123420,60
123480,61
123540,60
123600,60
123660,60
123720,62
123780,62
123840,62
123900,61
123960,61
124020,61
124080,61
124140,62
124200,62
124260,62
124320,61
124380,62
124440,63
124500,63
124560,63
124620,62
124680,61
124740,63
124800,64
124860,64
124920,65
124980,67
125040,67
125100,68
125160,68
125220,69
125280,69
125340,69
125400,70
125460,71
125520,71
125580,71
125640,71
125700,71
125760,71
125820,71
125880,71
125940,71
126000,71
126060,71
126120,71
126180,71
126240,71
126300,71
126360,71
126420,71
126480,73
126540,73
126600,72
126660,72
126720,72
126780,72
126840,72
126900,72
126960,72
127020,73
127080,72
127140,72
127200,72
127260,73
127320,73
127380,72
127440,72
127500,72
127560,72
127620,73
127680,75
127740,75
127800,73
127860,73
127920,72
127980,71
128040,71
128100,70
128160,70
128220,70
128280,68
128340,66
128400,66
128460,66
128520,64
128580,64
128640,64
128700,63
128760,62
128820,62
128880,63
128940,62
129000,62
129060,62
129120,62
129180,61
129240,61
129300,60
129360,60
129420,60
129480,60
129540,60
129600,60
129660,60
129720,60
129780,61
129840,59
129900,60
129960,60
130020,59
130080,60
130140,59
130200,57
130260,57
130320,57
130380,58
130440,59
130500,59
130560,58
130620,57
130680,56
130740,55
130800,56
130860,55
130920,55
130980,56
131040,56
131100,56
131160,56
131220,54
131280,53
131340,51
131400,51
131460,53
131520,55
131580,54
131640,53
131700,53
131760,53
131820,51
131880,51
131940,53
132000,53
132060,50
132120,51
132180,52
132240,52
132300,52
132360,54
132420,52
132480,52
132540,52
132600,51
132660,50
132720,50
132780,51
132840,49
132900,52
132960,52
133020,52
133080,49
133140,49
133200,48
133260,49
133320,49
133380,49
133440,47
133500,46
133560,46
133620,46
133680,46
133740,45
133800,43
133860,41
133920,41
133980,40
134040,40
134100,40
134160,39
134220,40
134280,40
134340,40
134400,39
134460,37
134520,36
134580,35
134640,35
134700,35
134760,32
134820,30
134880,27
134940,27
135000,24
135060,23
135120,22
135180,22
135240,21
135300,20
135360,20
135420,20
135480,18
135540,17
135600,16
135660,16
135720,13
135780,13
135840,12
135900,10
135960,10
136020,10
136080,10
136140,10
136200,10
136260,9
136320,7
136380,9
136440,9
136500,14
136560,17
136620,15
136680,15
136740,15
136800,14
136860,15
136920,17
136980,20
137040,19
137100,20
137160,20
137220,19
137280,21
137340,23
137400,23
137460,24
137520,24
137580,26
137640,27
137700,29
137760,29
137820,28
137880,27
137940,28
138000,29
138060,29
138120,31
138180,33
138240,33
138300,34
138360,34
138420,34
138480,36
138540,38
138600,39
138660,41
138720,43
138780,44
138840,44
138900,44
138960,44
139020,44
139080,45
139140,47
139200,48
139260,51
139320,52
139380,52
139440,53
139500,53
139560,54
139620,54
139680,54
139740,54
139800,55
139860,56
139920,55
139980,55
140040,57
140100,58
140160,58
140220,58
140280,58
140340,58
140400,57
140460,58
140520,58
140580,59
140640,60
140700,60
140760,60
140820,60
140880,60
140940,59
141000,59
141060,59
141120,59
141180,59
141240,59
141300,59
141360,59
141420,58
141480,59
141540,59
141600,60
141660,60
141720,61
141780,62
141840,62
141900,62
141960,62
142020,61
142080,61
142140,60
142200,60
142260,60
142320,59
142380,59
142440,59
142500,60
142560,60
142620,60
142680,60
142740,60
142800,60
142860,59
142920,59
142980,59
143040,59
143100,59
143160,60
143220,60
143280,59
143340,58
143400,57
143460,58
143520,60
143580,63
143640,63
143700,63
143760,61
143820,60
143880,60
143940,62
144000,62
144060,63
144120,64
144180,64
144240,65
144300,65
144360,66
144420,65
144480,66
144540,66
144600,66
144660,67
144720,66
144780,66
144840,65
144900,64
144960,64
145020,63
145080,63
145140,63
145200,63
145260,63
145320,63
145380,62
145440,63
145500,63
145560,63
145620,63
145680,63
145740,63
145800,63
145860,63
145920,63
145980,63
146040,63
146100,63
146160,63
146220,63
146280,63
146340,63
146400,63
146460,63
146520,63
146580,63
146640,62
146700,62
146760,63
146820,63
146880,63
146940,63
147000,63
147060,63
147120,63
147180,63
147240,63
147300,62
147360,62
147420,63
147480,63
147540,64
147600,64
147660,64
147720,64
147780,65
147840,65
147900,65
147960,64
148020,64
148080,64
148140,63
148200,63
148260,61
148320,61
148380,60
148440,60
148500,60
148560,60
148620,60
148680,60
148740,60
148800,60
148860,58
148920,58
148980,58
149040,58
149100,58
149160,57
149220,56
149280,55
149340,55
149400,55
149460,54
149520,55
149580,55
149640,55
149700,56
149760,57
149820,58
149880,58
149940,58
150000,57
150060,58
150120,58
150180,58
150240,59
150300,57
150360,57
150420,58
150480,58
150540,59
150600,59
150660,59
150720,60
150780,61
150840,61
150900,62
150960,62
151020,63
151080,64
151140,64
151200,64
151260,65
151320,65
151380,65
151440,66
151500,67
151560,66
151620,65
151680,65
151740,66
151800,67
151860,66
151920,65
151980,65
152040,65
152100,63
152160,63
152220,63
152280,63
152340,62
152400,62
152460,61
152520,60
152580,59
152640,59
152700,56
152760,55
152820,55
152880,54
152940,54
153000,53
153060,52
153120,51
153180,50
153240,49
153300,47
153360,44
153420,46
153480,48
153540,48
153600,48
153660,47
153720,47
153780,47
153840,47
153900,47
153960,47
154020,47
154080,46
154140,46
154200,46
154260,45
154320,45
154380,43
154440,42
154500,41
154560,39
154620,38
154680,39
154740,38
154800,37
154860,37
154920,35
154980,35
155040,33
155100,31
155160,32
155220,32
155280,32
155340,32
155400,31
155460,26
155520,25
155580,24
155640,24
155700,24
155760,24
155820,24
155880,24
155940,24
156000,23
156060,23
156120,23
156180,22
156240,22
156300,22
156360,22
156420,22
156480,21
156540,19
156600,19
156660,19
156720,18
156780,18
156840,18
156900,18
156960,17
157020,17
157080,16
157140,15
157200,14
157260,13
157320,13
157380,13
157440,13
157500,13
157560,13
157620,13
157680,12
157740,12
157800,12
157860,11
157920,9
157980,9
158040,8
158100,6
158160,5
158220,4
158280,3
158340,2
158400,1
158460,1
158520,1
158580,1
158640,0
158700,0
158760,0
158820,0
158880,0
158940,0
159000,0
159060,0
159120,0
159180,0
159240,0
159300,0
159360,0
159420,0
159480,0
159540,0
159600,0
159660,0
159720,0
159780,0
159840,0
159900,0
159960,0
160020,0
160080,0
160140,0
160200,0
160260,0
160320,0
160380,0
160440,0
160500,0
160560,0
160620,0
160680,0
160740,0
160800,0
160860,0
160920,0
160980,0
161040,0
161100,0
161160,0
161220,0
161280,0
161340,0
161400,0
161460,0
161520,0
161580,0
161640,0
161700,0
161760,0
161820,0
161880,0
161940,0
162000,0
162060,0
162120,0
162180,0
162240,0
162300,0
162360,0
162420,0
162480,0
162540,0
162600,0
162660,0
162720,0
162780,0
162840,0
162900,0
162960,0
163020,0
163080,0
163140,0
163200,0
163260,0
163320,0
163380,0
163440,0
163500,0
163560,0
163620,0
163680,0
163740,0
163800,0
163860,0
163920,0
163980,0
164040,0
164100,0
164160,0
164220,0
164280,0
164340,0
164400,0
164460,0
164520,0
164580,0
164640,0
164700,0
164760,0
164820,0
164880,0
164940,0
165000,0
165060,0
165120,0
165180,0
165240,0
165300,0
165360,0
165420,0
165480,0
165540,0
165600,0
165660,0
165720,0
165780,0
165840,0
165900,0
165960,0
166020,0
166080,0
166140,0
166200,0
166260,0
166320,0
166380,0
166440,0
166500,0
166560,0
166620,0
166680,0
166740,0
166800,0
166860,0
166920,0
166980,0
167040,0
167100,0
167160,0
167220,0
167280,0
167340,0
167400,0
167460,0
167520,0
167580,0
167640,0
167700,0
167760,0
167820,0
167880,0
167940,0
168000,0
