sec,satisfaction
15120,0
15180,0
15240,0
15300,0
15360,0
15420,0
15480,0
15540,0
15600,0
15660,0
15720,0
15780,0
15840,0
15900,0
15960,0
16020,0
16080,0
16140,0
16200,0
16260,0
16320,0
16380,0
16440,0
16500,0
16560,0
16620,0
16680,0
16740,0
16800,0
16860,0
16920,0
16980,0
17040,0
17100,0
17160,0
17220,0
17280,0
17340,0
17400,0
17460,0
17520,0
17580,0
17640,0
17700,0
17760,0
17820,0
17880,0
17940,0
18000,0
18060,0
18120,0
18180,0
18240,0
18300,0
18360,0
18420,0
18480,0
18540,0
18600,0
18660,0
18720,0
18780,0
18840,0
18900,0
18960,0
19020,0
19080,0
19140,0
19200,0
19260,0
19320,0
19380,0
19440,0
19500,0
19560,0
19620,0
19680,0
19740,0
19800,0
19860,0
19920,0
19980,0
20040,0
20100,0
20160,0
20220,0
20280,0
20340,0
20400,0
20460,0
20520,0
20580,0
20640,0
20700,0
20760,0
20820,0
20880,0
20940,0
21000,0
21060,0
21120,0
21180,0
21240,0
21300,0
21360,0
21420,0
21480,0
21540,0
21600,0
21660,0
21720,0
21780,0
21840,0
21900,0
21960,0
22020,0
22080,0
22140,0
22200,0
22260,0
22320,0
22380,0
22440,0
22500,0
22560,0
22620,0
22680,0
22740,0
22800,0
22860,0
22920,0
22980,0
23040,0
23100,0
23160,0
23220,0
23280,0
23340,0
23400,0
23460,0
23520,0
23580,0
23640,0
23700,0
23760,0
23820,0
23880,0
23940,0
24000,0
24060,0
24120,0
24180,0
24240,0
24300,0
24360,0
24420,0
24480,0
24540,0
24600,0
24660,0
24720,0
24780,0
24840,0
24900,0
24960,0
25020,0
25080,0
25140,0
25200,0
25260,0
25320,0
25380,0
25440,0
25500,0
25560,0
25620,0
25680,0
25740,0
25800,0
25860,0
25920,0
25980,0
26040,0
26100,0
26160,0
26220,0
26280,0
26340,0
26400,0
26460,0
26520,0
26580,0
26640,0
26700,0
26760,0
26820,0
26880,0
26940,0
27000,0
27060,0
27120,0
27180,0
27240,0
27300,0
27360,0
27420,0
27480,0
27540,0
27600,0
27660,0
27720,0
27780,0
27840,0
27900,0
27960,0
28020,0
28080,0
28140,0
28200,0
28260,0
28320,0
28380,0
28440,0
28500,0
28560,0
28620,0
28680,0
28740,0
28800,0
28860,0
28920,0
28980,0
29040,0
29100,0
29160,0
29220,0
29280,0
29340,0
29400,0
29460,0
29520,0
29580,0
29640,0
29700,0
29760,0
29820,0
29880,0
29940,0
30000,0
30060,0
30120,0
30180,0
30240,0
30300,0
30360,0
30420,0
30480,0
30540,0
30600,0
30660,0
30720,0
30780,0
30840,0
30900,0
30960,0
31020,0
31080,0
31140,0
31200,0
31260,0
31320,5
31380,5
31440,5
31500,5
31560,5
31620,5
31680,5
31740,5
31800,-16
31860,-24
31920,-24
31980,-24
32040,-24
32100,-21
32160,-21
32220,-21
32280,-21
32340,-11
32400,-11
32460,-9
32520,-9
32580,-9
32640,-6
32700,-6
32760,-6
32820,-6
32880,-6
32940,-6
33000,-6
33060,8
33120,8
33180,2
33240,2
33300,-12
33360,-21
33420,-16
33480,-4
33540,-4
33600,-17
33660,-14
33720,-31
33780,-40
33840,-43
33900,-43
33960,-35
34020,-42
34080,-42
34140,-42
34200,-65
34260,-65
34320,-50
34380,-63
34440,-58
34500,-58
34560,-67
34620,-97
34680,-94
34740,-94
34800,-94
34860,-94
34920,-94
34980,-103
35040,-98
35100,-98
35160,-91
35220,-85
35280,-85
35340,-85
35400,-85
35460,-94
35520,-94
35580,-94
35640,-73
35700,-56
35760,-56
35820,-51
35880,-51
35940,-51
36000,-64
36060,-64
36120,-64
36180,-69
36240,-62
36300,-37
36360,-37
36420,-37
36480,-45
36540,-45
36600,-45
36660,-38
36720,-38
36780,-38
36840,-31
36900,-36
36960,-28
37020,-19
37080,-28
37140,-36
37200,-6
37260,11
37320,-12
37380,-55
37440,-45
37500,-61
37560,-69
37620,-53
37680,-37
37740,-31
37800,-20
37860,-20
37920,-3
37980,7
38040,1
38100,7
38160,-2
38220,-66
38280,-57
38340,-69
38400,-59
38460,-46
38520,-65
38580,-58
38640,-55
38700,-46
38760,-50
38820,-50
38880,-47
38940,-42
39000,-40
39060,-33
39120,-7
39180,-7
39240,-16
39300,-4
39360,-4
39420,-4
39480,-4
39540,-13
39600,4
39660,4
39720,19
39780,16
39840,18
39900,18
39960,18
40020,18
40080,14
40140,13
40200,13
40260,13
40320,40
40380,37
40440,15
40500,15
40560,-2
40620,-7
40680,-7
40740,-33
40800,-33
40860,-31
40920,-43
40980,-45
41040,-26
41100,-57
41160,-70
41220,12
41280,1
41340,4
41400,-22
41460,-57
41520,-62
41580,-67
41640,-52
41700,-47
41760,-42
41820,-48
41880,-61
41940,-70
42000,-70
42060,-70
42120,-67
42180,-64
42240,-64
42300,-23
42360,-32
42420,-32
42480,-42
42540,-42
42600,-42
42660,-55
42720,-61
42780,-68
42840,-77
42900,-77
42960,-71
43020,-74
43080,-74
43140,-74
43200,-74
43260,-74
43320,-67
43380,-94
43440,-94
43500,-140
43560,-157
43620,-157
43680,-154
43740,-154
43800,-154
43860,-154
43920,-157
43980,-160
44040,-160
44100,-160
44160,-160
44220,-160
44280,-134
44340,-134
44400,-127
44460,-127
44520,-142
44580,-136
44640,-127
44700,-127
44760,-130
44820,-130
44880,-127
44940,-127
45000,-127
45060,-122
45120,-127
45180,-127
45240,-114
45300,-133
45360,-122
45420,-124
45480,-143
45540,-148
45600,-148
45660,-129
45720,-129
45780,-132
45840,-132
45900,-132
45960,-132
46020,-132
46080,-142
46140,-142
46200,-141
46260,-120
46320,-112
46380,-112
46440,-114
46500,-114
46560,-105
46620,-88
46680,-121
46740,-127
46800,-126
46860,-124
46920,-129
46980,-137
47040,-152
47100,-152
47160,-151
47220,-156
47280,-159
47340,-113
47400,-113
47460,-113
47520,-84
47580,-87
47640,-82
47700,-77
47760,-68
47820,-80
47880,-79
47940,-79
48000,-92
48060,-72
48120,-69
48180,-69
48240,-70
48300,-80
48360,-39
48420,-48
48480,-48
48540,-48
48600,-59
48660,-31
48720,-31
48780,-44
48840,-44
48900,-44
48960,-40
49020,-40
49080,-22
49140,-22
49200,-22
49260,-22
49320,-18
49380,-17
49440,-17
49500,-14
49560,-14
49620,-14
49680,-14
49740,-14
49800,-14
49860,-22
49920,-9
49980,-9
50040,-9
50100,-9
50160,-9
50220,-9
50280,-9
50340,9
50400,9
50460,1
50520,21
50580,21
50640,12
50700,12
50760,12
50820,12
50880,18
50940,18
51000,18
51060,18
51120,12
51180,12
51240,12
51300,12
51360,12
51420,12
51480,12
51540,15
51600,21
51660,21
51720,0
51780,0
51840,0
51900,-2
51960,1
52020,11
52080,19
52140,-13
52200,-8
52260,-27
52320,-36
52380,-36
52440,-67
52500,-67
52560,-67
52620,-67
52680,-70
52740,-70
52800,-70
52860,-58
52920,-55
52980,-55
53040,-55
53100,-55
53160,-45
53220,-45
53280,-40
53340,-35
53400,-35
53460,-41
53520,-41
53580,-85
53640,-72
53700,-75
53760,-54
53820,-54
53880,-54
53940,-54
54000,-40
54060,-45
54120,-38
54180,-35
54240,-41
54300,-32
54360,-20
54420,-22
54480,-10
54540,-10
54600,-13
54660,-10
54720,-10
54780,-23
54840,-46
54900,-46
54960,-46
55020,-46
55080,-46
55140,-29
55200,-29
55260,-26
55320,-38
55380,-28
55440,-28
55500,-28
55560,-49
55620,-49
55680,-49
55740,-49
55800,-49
55860,-70
55920,-70
55980,-70
56040,-79
56100,-82
56160,-82
56220,-85
56280,-76
56340,-76
56400,-46
56460,-46
56520,-62
56580,-62
56640,-62
56700,-75
56760,-75
56820,-72
56880,-72
56940,-72
57000,-85
57060,-85
57120,-91
57180,-81
57240,-74
57300,-79
57360,-79
57420,-79
57480,-62
57540,-65
57600,-64
57660,-23
57720,-30
57780,-61
57840,-64
57900,-73
57960,-59
58020,-59
58080,-51
58140,-44
58200,-44
58260,-51
58320,-51
58380,-48
58440,-46
58500,-49
58560,-49
58620,-40
58680,-31
58740,-31
58800,-21
58860,-21
58920,-12
58980,-12
59040,-12
59100,-12
59160,-17
59220,-26
59280,-47
59340,-47
59400,-38
59460,-46
59520,-46
59580,-46
59640,-46
59700,-56
59760,-56
59820,-56
59880,-56
59940,-56
60000,-56
60060,-86
60120,-86
60180,-86
60240,-86
60300,-86
60360,-73
60420,-73
60480,-82
60540,-82
60600,-82
60660,-82
60720,-82
60780,-82
60840,-82
60900,-79
60960,-88
61020,-82
61080,-82
61140,-123
61200,-131
61260,-131
61320,-141
61380,-141
61440,-143
61500,-143
61560,-143
61620,-117
61680,-117
61740,-108
61800,-111
61860,-108
61920,-108
61980,-108
62040,-103
62100,-103
62160,-103
62220,-101
62280,-98
62340,-85
62400,-85
62460,-85
62520,-85
62580,-85
62640,-85
62700,-93
62760,-96
62820,-101
62880,-104
62940,-104
63000,-104
63060,-97
63120,-97
63180,-97
63240,-100
63300,-97
63360,-97
63420,-88
63480,-88
63540,-88
63600,-85
63660,-78
63720,-78
63780,-85
63840,-85
63900,-66
63960,-57
64020,-64
64080,-64
64140,-56
64200,-56
64260,-51
64320,-60
64380,-60
64440,-60
64500,-60
64560,-60
64620,-60
64680,-51
64740,-68
64800,-55
64860,-65
64920,-65
64980,-27
65040,-27
65100,-34
65160,-34
65220,-34
65280,-49
65340,-62
65400,-62
65460,-62
65520,-62
65580,-62
65640,-53
65700,-53
65760,-56
65820,-69
65880,-61
65940,-61
66000,-58
66060,-55
66120,-55
66180,-55
66240,-52
66300,-94
66360,-106
66420,-106
66480,-111
66540,-113
66600,-128
66660,-128
66720,-107
66780,-98
66840,-95
66900,-92
66960,-88
67020,-97
67080,-96
67140,-106
67200,-92
67260,-93
67320,-110
67380,-113
67440,-86
67500,-124
67560,-124
67620,-130
67680,-130
67740,-121
67800,-121
67860,-121
67920,-123
67980,-123
68040,-162
68100,-164
68160,-164
68220,-161
68280,-139
68340,-113
68400,-114
68460,-92
68520,-92
68580,-92
68640,-92
68700,-95
68760,-95
68820,-82
68880,-85
68940,-67
69000,-94
69060,-89
69120,-80
69180,-74
69240,-77
69300,-68
69360,-68
69420,-68
69480,-68
69540,-68
69600,-68
69660,-68
69720,-60
69780,-24
69840,-24
69900,-24
69960,-15
70020,-15
70080,-5
70140,-5
70200,-5
70260,-5
70320,-5
70380,-5
70440,-5
70500,-5
70560,-5
70620,-5
70680,13
70740,1
70800,1
70860,1
70920,-8
70980,-8
71040,35
71100,32
71160,29
71220,27
71280,17
71340,17
71400,17
71460,17
71520,17
71580,17
71640,17
71700,17
71760,17
71820,7
71880,3
71940,-2
72000,-2
72060,1
72120,-6
72180,10
72240,10
72300,10
72360,10
72420,0
72480,0
72540,-3
72600,-3
72660,-3
72720,0
72780,0
72840,0
72900,0
72960,0
73020,0
73080,0
73140,0
73200,0
73260,0
73320,0
73380,0
73440,0
73500,0
73560,0
73620,0
73680,0
73740,0
73800,0
73860,0
73920,0
73980,0
74040,0
74100,0
74160,0
74220,0
74280,0
74340,0
74400,0
74460,0
74520,0
74580,0
74640,0
74700,0
74760,0
74820,0
74880,0
74940,0
75000,0
75060,0
75120,0
75180,0
75240,0
75300,0
75360,0
75420,0
75480,0
75540,0
75600,0
75660,0
75720,0
75780,0
75840,0
75900,0
75960,0
76020,0
76080,0
76140,0
76200,0
76260,0
76320,0
76380,0
76440,0
76500,0
76560,0
76620,0
76680,0
76740,0
76800,0
76860,0
76920,0
76980,0
77040,0
77100,0
77160,0
77220,0
77280,0
77340,0
77400,0
77460,0
77520,0
77580,0
77640,0
77700,0
77760,0
77820,0
77880,0
77940,0
78000,0
78060,0
78120,0
78180,0
78240,0
78300,0
78360,0
78420,0
78480,0
78540,0
78600,0
78660,0
78720,0
78780,0
78840,0
78900,0
78960,0
79020,0
79080,0
79140,0
79200,0
79260,0
79320,0
79380,0
79440,0
79500,0
79560,0
79620,0
79680,0
79740,0
79800,0
79860,0
79920,0
79980,0
80040,0
80100,0
80160,0
80220,0
80280,0
80340,0
80400,0
80460,0
80520,0
80580,0
80640,0
80700,0
80760,0
80820,0
80880,0
80940,0
81000,0
81060,0
81120,0
81180,0
81240,0
81300,0
81360,0
81420,0
81480,0
81540,0
81600,0
81660,0
81720,0
81780,0
81840,0
81900,0
81960,0
82020,0
82080,0
82140,0
82200,0
82260,0
82320,0
82380,0
82440,0
82500,0
82560,0
82620,0
82680,0
82740,0
82800,0
82860,0
82920,0
82980,0
83040,0
83100,0
83160,0
83220,0
83280,0
83340,0
83400,0
83460,0
83520,0
83580,0
83640,0
83700,0
83760,0
83820,0
83880,0
83940,0
84000,0
84060,0
84120,0
84180,0
84240,0
84300,0
84360,0
84420,0
84480,0
84540,0
84600,0
84660,0
84720,0
84780,0
84840,0
84900,0
84960,0
85020,0
85080,0
85140,0
85200,0
85260,0
85320,0
85380,0
85440,0
85500,0
85560,0
85620,0
85680,0
85740,0
85800,0
85860,0
85920,0
85980,0
86040,0
86100,0
86160,0
86220,0
86280,0
86340,0
86400,0
86460,0
86520,0
86580,0
86640,0
86700,0
86760,0
86820,0
86880,0
86940,0
87000,0
87060,0
87120,0
87180,0
87240,0
87300,0
87360,0
87420,0
87480,0
87540,0
87600,0
87660,0
87720,0
87780,0
87840,0
87900,0
87960,0
88020,0
88080,0
88140,0
88200,0
88260,0
88320,0
88380,0
88440,0
88500,0
88560,0
88620,0
88680,0
88740,0
88800,0
88860,0
88920,0
88980,0
89040,0
89100,0
89160,0
89220,0
89280,0
89340,0
89400,0
89460,0
89520,0
89580,0
89640,0
89700,0
89760,0
89820,0
89880,0
89940,0
90000,0
90060,0
90120,0
90180,0
90240,0
90300,0
90360,0
90420,0
90480,0
90540,0
90600,0
90660,0
90720,0
90780,0
90840,0
90900,0
90960,0
91020,0
91080,0
91140,0
91200,0
91260,0
91320,0
91380,0
91440,0
91500,0
91560,0
91620,0
91680,0
91740,0
91800,0
91860,0
91920,0
91980,0
92040,0
92100,0
92160,0
92220,0
92280,0
92340,0
92400,0
92460,0
92520,0
92580,0
92640,0
92700,0
92760,0
92820,0
92880,0
92940,0
93000,0
93060,0
93120,0
93180,0
93240,0
93300,0
93360,0
93420,0
93480,0
93540,0
93600,0
93660,0
93720,0
93780,0
93840,0
93900,0
93960,0
94020,0
94080,0
94140,0
94200,0
94260,0
94320,0
94380,0
94440,0
94500,0
94560,0
94620,0
94680,0
94740,0
94800,0
94860,0
94920,0
94980,0
95040,0
95100,0
95160,0
95220,0
95280,0
95340,0
95400,0
95460,0
95520,0
95580,0
95640,0
95700,0
95760,0
95820,0
95880,0
95940,0
96000,0
96060,0
96120,0
96180,0
96240,0
96300,0
96360,0
96420,0
96480,0
96540,0
96600,0
96660,0
96720,0
96780,0
96840,0
96900,0
96960,0
97020,0
97080,0
97140,0
97200,0
97260,0
97320,0
97380,0
97440,0
97500,0
97560,0
97620,0
97680,0
97740,0
97800,0
97860,0
97920,0
97980,0
98040,0
98100,0
98160,0
98220,0
98280,0
98340,0
98400,0
98460,0
98520,0
98580,0
98640,0
98700,0
98760,0
98820,0
98880,0
98940,0
99000,0
99060,0
99120,0
99180,0
99240,0
99300,0
99360,0
99420,0
99480,0
99540,0
99600,0
99660,0
99720,0
99780,0
99840,0
99900,0
99960,0
100020,0
100080,0
100140,0
100200,0
100260,0
100320,0
100380,0
100440,0
100500,0
100560,0
100620,0
100680,0
100740,0
100800,0
100860,0
100920,0
100980,0
101040,0
101100,0
101160,0
101220,0
101280,0
101340,0
101400,0
101460,0
101520,0
101580,0
101640,0
101700,0
101760,0
101820,0
101880,0
101940,0
102000,0
102060,0
102120,0
102180,0
102240,0
102300,0
102360,0
102420,0
102480,0
102540,0
102600,0
102660,0
102720,0
102780,0
102840,0
102900,0
102960,0
103020,0
103080,0
103140,0
103200,0
103260,0
103320,0
103380,0
103440,0
103500,0
103560,0
103620,0
103680,0
103740,0
103800,0
103860,0
103920,0
103980,0
104040,0
104100,0
104160,0
104220,0
104280,0
104340,0
104400,0
104460,0
104520,0
104580,0
104640,0
104700,0
104760,0
104820,0
104880,0
104940,0
105000,0
105060,0
105120,0
105180,0
105240,0
105300,0
105360,0
105420,0
105480,0
105540,0
105600,0
105660,0
105720,0
105780,0
105840,0
105900,0
105960,0
106020,0
106080,0
106140,0
106200,0
106260,0
106320,0
106380,0
106440,0
106500,0
106560,0
106620,0
106680,0
106740,0
106800,0
106860,0
106920,0
106980,0
107040,0
107100,0
107160,0
107220,0
107280,0
107340,0
107400,0
107460,0
107520,0
107580,0
107640,0
107700,0
107760,0
107820,0
107880,0
107940,0
108000,0
108060,0
108120,0
108180,0
108240,0
108300,0
108360,0
108420,0
108480,0
108540,0
108600,0
108660,0
108720,0
108780,0
108840,0
108900,0
108960,0
109020,0
109080,0
109140,0
109200,0
109260,0
109320,0
109380,0
109440,0
109500,0
109560,0
109620,0
109680,0
109740,0
109800,0
109860,0
109920,0
109980,0
110040,0
110100,0
110160,0
110220,0
110280,0
110340,0
110400,0
110460,0
110520,0
110580,0
110640,0
110700,0
110760,0
110820,0
110880,0
110940,0
111000,0
111060,0
111120,0
111180,0
111240,0
111300,0
111360,0
111420,0
111480,0
111540,0
111600,0
111660,0
111720,0
111780,0
111840,0
111900,0
111960,0
112020,0
112080,0
112140,0
112200,0
112260,0
112320,0
112380,0
112440,0
112500,0
112560,0
112620,0
112680,0
112740,0
112800,0
112860,0
112920,0
112980,0
113040,0
113100,0
113160,0
113220,0
113280,0
113340,0
113400,0
113460,0
113520,0
113580,0
113640,0
113700,0
113760,0
113820,0
113880,0
113940,0
114000,0
114060,0
114120,0
114180,0
114240,0
114300,0
114360,0
114420,0
114480,0
114540,0
114600,0
114660,0
114720,0
114780,0
114840,0
114900,0
114960,0
115020,0
115080,0
115140,0
115200,0
115260,0
115320,0
115380,0
115440,0
115500,0
115560,0
115620,0
115680,0
115740,0
115800,0
115860,0
115920,0
115980,0
116040,0
116100,0
116160,0
116220,0
116280,0
116340,0
116400,0
116460,0
116520,0
116580,0
116640,0
116700,0
116760,0
116820,0
116880,0
116940,0
117000,0
117060,0
117120,0
117180,0
117240,0
117300,0
117360,0
117420,0
117480,0
117540,0
117600,0
117660,0
117720,12
117780,12
117840,12
117900,12
117960,12
118020,12
118080,12
118140,12
118200,-9
118260,-22
118320,-22
118380,-22
118440,-22
118500,-22
118560,-22
118620,-22
118680,-19
118740,-6
118800,-6
118860,-4
118920,-4
118980,-4
119040,-4
119100,1
119160,1
119220,1
119280,1
119340,1
119400,1
119460,15
119520,20
119580,20
119640,21
119700,14
119760,5
119820,10
119880,19
119940,-27
120000,-24
120060,-24
120120,-24
120180,-20
120240,-20
120300,-17
120360,-14
120420,-9
120480,-9
120540,-30
120600,-30
120660,-30
120720,-16
120780,-14
120840,-6
120900,-6
120960,-6
121020,-36
121080,-42
121140,-45
121200,-45
121260,-42
121320,-35
121380,-35
121440,-35
121500,-41
121560,-46
121620,-46
121680,-46
121740,-46
121800,-46
121860,-46
121920,-59
121980,-59
122040,-55
122100,-64
122160,-64
122220,-64
122280,-64
122340,-60
122400,-60
122460,-60
122520,-60
122580,-65
122640,-65
122700,-72
122760,-63
122820,-63
122880,-72
122940,-72
123000,-72
123060,-72
123120,-72
123180,-72
123240,-62
123300,-77
123360,-69
123420,-69
123480,-66
123540,-74
123600,-44
123660,-38
123720,-65
123780,-74
123840,-68
123900,-68
123960,-69
124020,-78
124080,-64
124140,-50
124200,-56
124260,-55
124320,-63
124380,-68
124440,-59
124500,-65
124560,-60
124620,-84
124680,-68
124740,-71
124800,-64
124860,-43
124920,-41
124980,-36
125040,-31
125100,10
125160,6
125220,-15
125280,-15
125340,-15
125400,-15
125460,-6
125520,-6
125580,-6
125640,-6
125700,-6
125760,-6
125820,-6
125880,-6
125940,-6
126000,12
126060,12
126120,12
126180,12
126240,11
126300,11
126360,11
126420,-6
126480,2
126540,-39
126600,-39
126660,-32
126720,-3
126780,18
126840,-3
126900,5
126960,-25
127020,-41
127080,-31
127140,-28
127200,-28
127260,-33
127320,-36
127380,-36
127440,-40
127500,-11
127560,-20
127620,10
127680,24
127740,37
127800,22
127860,-12
127920,-22
127980,-22
128040,-35
128100,-16
128160,-28
128220,-34
128280,-14
128340,-15
128400,-17
128460,-17
128520,-17
128580,-52
128640,-61
128700,-61
128760,-54
128820,-54
128880,-45
128940,-62
129000,-62
129060,-62
129120,-62
129180,-62
129240,-62
129300,-54
129360,-54
129420,-54
129480,-67
129540,-67
129600,-67
129660,-58
129720,-58
129780,-58
129840,-58
129900,-58
129960,-53
130020,-97
130080,-97
130140,-106
130200,-106
130260,-89
130320,-97
130380,-106
130440,-106
130500,-136
130560,-142
130620,-139
130680,-139
130740,-131
130800,-141
130860,-141
130920,-154
130980,-175
131040,-158
131100,-158
131160,-176
131220,-176
131280,-173
131340,-160
131400,-160
131460,-160
131520,-163
131580,-167
131640,-167
131700,-162
131760,-153
131820,-162
131880,-165
131940,-165
132000,-165
132060,-162
132120,-169
132180,-181
132240,-181
132300,-183
132360,-183
132420,-164
132480,-155
132540,-129
132600,-139
132660,-132
132720,-139
132780,-139
132840,-117
132900,-96
132960,-93
133020,-88
133080,-88
133140,-98
133200,-98
133260,-82
133320,-89
133380,-74
133440,-76
133500,-68
133560,-68
133620,-73
133680,-73
133740,-73
133800,-81
133860,-35
133920,-43
133980,-34
134040,-35
134100,-43
134160,-46
134220,-49
134280,-39
134340,-35
134400,-35
134460,-44
134520,-41
134580,-54
134640,-60
134700,-60
134760,-63
134820,-70
134880,-70
134940,-70
135000,-75
135060,-75
135120,-88
135180,-38
135240,-8
135300,-32
135360,-27
135420,-27
135480,-24
135540,-17
135600,-17
135660,-14
135720,-14
135780,7
135840,7
135900,7
135960,17
136020,12
136080,12
136140,12
136200,12
136260,12
136320,12
136380,20
136440,20
136500,20
136560,20
136620,9
136680,14
136740,14
136800,1
136860,1
136920,18
136980,18
137040,9
137100,9
137160,9
137220,9
137280,15
137340,15
137400,15
137460,15
137520,15
137580,5
137640,7
137700,7
137760,1
137820,1
137880,1
137940,5
138000,-12
138060,-12
138120,-33
138180,-20
138240,-12
138300,-8
138360,-24
138420,-21
138480,-13
138540,-43
138600,-43
138660,-52
138720,-45
138780,-45
138840,-66
138900,-75
138960,-75
139020,-73
139080,-67
139140,-67
139200,-62
139260,-70
139320,-64
139380,-64
139440,-57
139500,-57
139560,-47
139620,-47
139680,-83
139740,-76
139800,-73
139860,-56
139920,-56
139980,-56
140040,-53
140100,-56
140160,-65
140220,-74
140280,-74
140340,-68
140400,-65
140460,-81
140520,-77
140580,-42
140640,-42
140700,-42
140760,-41
140820,-33
140880,-7
140940,-4
141000,-11
141060,-8
141120,-14
141180,11
141240,20
141300,20
141360,20
141420,-12
141480,-19
141540,-4
141600,-4
141660,-4
141720,-7
141780,-7
141840,-7
141900,-14
141960,-14
142020,-11
142080,10
142140,10
142200,10
142260,10
142320,10
142380,4
142440,-13
142500,-13
142560,-16
142620,-3
142680,-16
142740,-16
142800,-16
142860,-25
142920,-28
142980,-20
143040,-25
143100,-20
143160,-12
143220,-12
143280,-12
143340,-12
143400,-12
143460,-12
143520,-12
143580,-12
143640,-11
143700,-14
143760,-5
143820,3
143880,8
143940,8
144000,12
144060,6
144120,13
144180,30
144240,30
144300,48
144360,43
144420,33
144480,45
144540,40
144600,40
144660,54
144720,54
144780,44
144840,44
144900,44
144960,31
145020,31
145080,22
145140,25
145200,20
145260,8
145320,-18
145380,-33
145440,-42
145500,-42
145560,-42
145620,-33
145680,-33
145740,-54
145800,-54
145860,-54
145920,-75
145980,-75
146040,-69
146100,-69
146160,-69
146220,-64
146280,-64
146340,-64
146400,-64
146460,-64
146520,-47
146580,-47
146640,-47
146700,-47
146760,-47
146820,-47
146880,-47
146940,-47
147000,-47
147060,-47
147120,-47
147180,-55
147240,-64
147300,-77
147360,-77
147420,-80
147480,-97
147540,-94
147600,-82
147660,-87
147720,-101
147780,-108
147840,-108
147900,-100
147960,-115
148020,-115
148080,-115
148140,-115
148200,-115
148260,-115
148320,-115
148380,-115
148440,-115
148500,-123
148560,-114
148620,-104
148680,-104
148740,-112
148800,-99
148860,-99
148920,-99
148980,-99
149040,-99
149100,-99
149160,-99
149220,-108
149280,-108
149340,-117
149400,-117
149460,-117
149520,-117
149580,-126
149640,-126
149700,-126
149760,-111
149820,-117
149880,-117
149940,-94
150000,-94
150060,-94
150120,-91
150180,-98
150240,-105
150300,-105
150360,-102
150420,-99
150480,-99
150540,-100
150600,-95
150660,-87
150720,-95
150780,-88
150840,-85
150900,-85
150960,-32
151020,-25
151080,-4
151140,-4
151200,-4
151260,-12
151320,-12
151380,-15
151440,-24
151500,-21
151560,-21
151620,-21
151680,-18
151740,-31
151800,-22
151860,-9
151920,-9
151980,-8
152040,-11
152100,-11
152160,-14
152220,-14
152280,-14
152340,-14
152400,-9
152460,-3
152520,4
152580,13
152640,13
152700,-7
152760,6
152820,-3
152880,0
152940,0
153000,-37
153060,-6
153120,10
153180,40
153240,53
153300,4
153360,4
153420,4
153480,11
153540,11
153600,14
153660,14
153720,-7
153780,1
153840,1
153900,-13
153960,-13
154020,-5
154080,-5
154140,-22
154200,-22
154260,-15
154320,-5
154380,-15
154440,-6
154500,-17
154560,-22
154620,-13
154680,-25
154740,-28
154800,-28
