sec,comfort
15120,0
15180,0
15240,0
15300,0
15360,0
15420,0
15480,0
15540,0
15600,0
15660,0
15720,0
15780,0
15840,0
15900,0
15960,0
16020,0
16080,0
16140,0
16200,0
16260,0
16320,0
16380,0
16440,0
16500,0
16560,0
16620,0
16680,0
16740,0
16800,0
16860,0
16920,0
16980,0
17040,0
17100,0
17160,0
17220,0
17280,0
17340,0
17400,0
17460,0
17520,0
17580,0
17640,0
17700,0
17760,0
17820,0
17880,0
17940,0
18000,0
18060,0
18120,0
18180,0
18240,0
18300,0
18360,0
18420,0
18480,0
18540,0
18600,0
18660,0
18720,0
18780,0
18840,0
18900,0
18960,0
19020,0
19080,0
19140,0
19200,0
19260,0
19320,0
19380,0
19440,0
19500,0
19560,0
19620,0
19680,0
19740,0
19800,0
19860,0
19920,0
19980,0
20040,0
20100,0
20160,0
20220,0
20280,0
20340,0
20400,0
20460,0
20520,0
20580,0
20640,0
20700,0
20760,0
20820,0
20880,0
20940,0
21000,0
21060,0
21120,0
21180,0
21240,0
21300,0
21360,0
21420,0
21480,0
21540,0
21600,0
21660,0
21720,0
21780,0
21840,0
21900,0
21960,0
22020,0
22080,0
22140,0
22200,0
22260,0
22320,0
22380,0
22440,0
22500,0
22560,0
22620,0
22680,0
22740,0
22800,0
22860,0
22920,0
22980,0
23040,0
23100,0
23160,0
23220,0
23280,0
23340,0
23400,0
23460,0
23520,0
23580,0
23640,0
23700,0
23760,0
23820,0
23880,0
23940,0
24000,0
24060,0
24120,0
24180,0
24240,0
24300,0
24360,0
24420,0
24480,0
24540,0
24600,0
24660,0
24720,0
24780,0
24840,0
24900,0
24960,0
25020,0
25080,0
25140,0
25200,0
25260,0
25320,0
25380,0
25440,0
25500,0
25560,0
25620,0
25680,0
25740,0
25800,0
25860,0
25920,0
25980,0
26040,0
26100,0
26160,0
26220,0
26280,0
26340,0
26400,0
26460,0
26520,0
26580,0
26640,0
26700,0
26760,0
26820,0
26880,0
26940,0
27000,0
27060,0
27120,0
27180,0
27240,0
27300,0
27360,0
27420,0
27480,0
27540,0
27600,0
27660,0
27720,0
27780,0
27840,0
27900,0
27960,0
28020,0
28080,0
28140,0
28200,0
28260,0
28320,0
28380,0
28440,0
28500,0
28560,0
28620,0
28680,0
28740,0
28800,0
28860,0
28920,0
28980,0
29040,0
29100,0
29160,0
29220,0
29280,0
29340,0
29400,0
29460,0
29520,0
29580,0
29640,0
29700,0
29760,0
29820,0
29880,0
29940,0
30000,0
30060,0
30120,0
30180,0
30240,0
30300,0
30360,0
30420,0
30480,0
30540,0
30600,0
30660,0
30720,0
30780,0
30840,0
30900,0
30960,0
31020,0
31080,0
31140,0
31200,0
31260,0
31320,0
31380,0
31440,0
31500,0
31560,0
31620,0
31680,0
31740,0
31800,0
31860,0
31920,0
31980,0
32040,0
32100,0
32160,0
32220,0
32280,0
32340,0
32400,0
32460,0
32520,0
32580,0
32640,84.99006913248394
32700,84.99006913248394
32760,84.99006913248394
32820,84.99006913248394
32880,84.99006913248394
32940,84.99006913248394
33000,90.17835916442498
33060,90.17835916442498
33120,90.17835916442498
33180,90.17835916442498
33240,90.17835916442498
33300,90.17835916442498
33360,90.41977357117082
33420,90.41977357117082
33480,89.33383268343346
33540,88.60987209160852
33600,89.43717487414769
33660,89.65953016123088
33720,89.65953016123088
33780,89.65953016123088
33840,90.27492492712332
33900,90.27492492712332
33960,91.83141193670562
34020,91.20947168177639
34080,91.20947168177639
34140,91.20947168177639
34200,92.3610987013103
34260,92.3610987013103
34320,92.38372660249652
34380,92.38372660249652
34440,92.67981521867601
34500,92.5518320164037
34560,92.69407505894054
34620,92.69407505894054
34680,92.96375826594229
34740,92.96375826594229
34800,93.25258815856316
34860,93.25258815856316
34920,93.00205163718053
34980,93.00205163718053
35040,93.47543222632855
35100,93.47543222632855
35160,93.7451154333303
35220,93.7451154333303
35280,93.76426211894942
35340,93.76426211894942
35400,93.78340880456852
35460,93.78340880456852
35520,93.80255549018764
35580,93.80255549018764
35640,93.80255549018764
35700,93.80255549018764
35760,94.05309201157027
35820,94.05309201157027
35880,94.0722386971894
35940,94.09572104520319
36000,93.86307998963362
36060,93.86307998963362
36120,93.84530092441585
36180,93.84530092441585
36240,93.84530092441585
36300,93.84530092441585
36360,93.84530092441585
36420,93.84530092441585
36480,93.84530092441585
36540,93.84530092441585
36600,93.84530092441585
36660,93.84530092441585
36720,93.84530092441585
36780,93.84530092441585
36840,93.7564055983271
36900,93.7564055983271
36960,93.7564055983271
37020,93.7564055983271
37080,93.73862653310937
37140,93.15538937306766
37200,93.15538937306766
37260,93.15538937306766
37320,93.15538937306766
37380,93.15538937306766
37440,93.04863872239886
37500,92.94461158032317
37560,92.82324658123487
37620,92.82324658123487
37680,93.60749011764311
37740,93.53535362203043
37800,85.46932625536338
37860,85.46932625536338
37920,85.44858401260933
37980,85.44858401260933
38040,86.13723074774573
38100,85.44858401260933
38160,84.6347287801754
38220,84.6347287801754
38280,83.9837999790521
38340,83.9837999790521
38400,84.30949745684953
38460,84.30949745684953
38520,84.30949745684953
38580,84.30949745684953
38640,83.9837999790521
38700,83.9837999790521
38760,83.68299319255951
38820,83.68299319255951
38880,83.68299319255951
38940,83.68299319255951
39000,83.70788388386435
39060,83.70788388386435
39120,83.70788388386435
39180,83.70788388386435
39240,84.03358136166179
39300,84.03358136166179
39360,84.03358136166179
39420,84.03358136166179
39480,84.05847205296664
39540,84.05847205296664
39600,84.05847205296664
39660,84.05847205296664
39720,84.05847205296664
39780,84.05847205296664
39840,83.7327745751692
39900,83.7327745751692
39960,84.40652386755458
40020,84.96798161120907
40080,85.26013841879431
40140,85.26013841879431
40200,85.26013841879431
40260,85.26013841879431
40320,85.51081074087146
40380,85.51081074087146
40440,85.51081074087146
40500,85.51081074087146
40560,85.51081074087146
40620,85.51081074087146
40680,85.51081074087146
40740,85.51081074087146
40800,85.94413428322045
40860,85.94413428322045
40920,85.94413428322045
40980,85.23939617604027
41040,85.26013841879431
41100,84.4065238675546
41160,84.7252403849203
41220,85.2601384187943
41280,85.53155298362549
41340,85.53155298362549
41400,85.80296754845666
41460,85.80296754845666
41520,85.80296754845666
41580,93.60323732558909
41640,93.13614563157415
41700,93.13614563157415
41760,93.13614563157415
41820,93.23344147294402
41880,93.48397799432668
41940,93.48397799432668
42000,93.97650526909382
42060,93.97650526909382
42120,93.99565195471293
42180,93.99565195471293
42240,93.35239603883942
42300,93.35239603883942
42360,93.35239603883942
42420,93.35239603883942
42480,93.37017510405717
42540,93.37017510405717
42600,93.79196372876261
42660,91.79046335877857
42720,92.83539723002623
42780,94.04238384954995
42840,94.04238384954995
42900,94.04238384954995
42960,93.80974279398035
43020,93.80974279398035
43080,94.04238384954995
43140,94.04238384954995
43200,94.02460478433218
43260,94.02460478433218
43320,94.02460478433218
43380,94.02460478433218
43440,94.23946677468402
43500,94.03310344246565
43560,93.81597179060068
43620,93.81597179060068
43680,93.79937799639745
43740,93.79937799639745
43800,93.50598547753975
43860,93.50598547753975
43920,93.48820641232201
43980,93.48820641232201
44040,93.25556535675241
44100,93.25556535675241
44160,93.48820641232201
44220,93.48820641232201
44280,93.73862653310935
44340,93.73862653310935
44400,93.5237645427575
44460,93.5237645427575
44520,93.29112348718793
44580,93.29112348718793
44640,93.2057490193268
44700,93.2057490193268
44760,93.43713885509032
44820,93.43713885509032
44880,93.43713885509032
44940,93.43713885509032
45000,93.2057490193268
45060,93.2057490193268
45120,93.2057490193268
45180,93.2057490193268
45240,93.22489570494592
45300,93.22489570494592
45360,93.22489570494592
45420,93.22489570494592
45480,93.2057490193268
45540,93.2057490193268
45600,93.2057490193268
45660,93.2057490193268
45720,93.47543222632855
45780,93.47543222632855
45840,93.72596874771118
45900,93.72596874771118
45960,93.72596874771118
46020,93.72596874771118
46080,93.49457891194766
46140,93.49457891194766
46200,93.47543222632854
46260,93.47543222632854
46320,93.30890255240568
46380,93.30890255240568
46440,93.54154360797527
46500,93.54154360797527
46560,93.75640559832709
46620,93.75640559832709
46680,93.77418466354484
46740,93.72596874771116
46800,93.62823236039713
46860,93.62823236039713
46920,93.89964692522834
46980,93.89964692522834
47040,93.87890468247429
47100,93.87890468247429
47160,93.89964692522834
47220,93.85407013939613
47280,93.85407013939613
47340,93.73253204384358
47400,93.64897460315119
47460,93.73253204384358
47520,94.09441813028516
47580,94.02498308626691
47640,94.02498308626691
47700,94.02498308626691
47760,94.02498308626691
47820,94.02498308626691
47880,93.97126758867896
47940,93.97126758867896
48000,93.97126758867896
48060,93.97126758867896
48120,93.54154360797527
48180,93.39830228107404
48240,93.39830228107404
48300,93.39830228107404
48360,93.94113141073642
48420,93.84915937900716
48480,93.84915937900716
48540,93.84915937900716
48600,93.84915937900716
48660,93.84915937900716
48720,93.84915937900716
48780,93.84915937900716
48840,93.84915937900716
48900,93.84915937900716
48960,93.84915937900716
49020,93.84915937900716
49080,93.84915937900716
49140,93.84915937900716
49200,93.79937799639747
49260,93.79937799639747
49320,93.79937799639747
49380,93.64897460315117
49440,93.64897460315117
49500,93.64897460315117
49560,93.64897460315117
49620,93.64897460315117
49680,93.79937799639747
49740,93.79937799639747
49800,93.79937799639747
49860,93.79937799639747
49920,93.79937799639747
49980,93.79937799639747
50040,93.64897460315117
50100,93.64897460315117
50160,93.6489746031512
50220,93.6489746031512
50280,93.6489746031512
50340,93.39830228107405
50400,93.39830228107405
50460,93.39830228107405
50520,93.39830228107405
50580,94.52544502590688
50640,94.52544502590688
50700,94.52544502590688
50760,94.52544502590688
50820,94.52544502590688
50880,94.52544502590688
50940,94.52544502590688
51000,88.32949153616936
51060,88.32949153616936
51120,87.2438332768446
51180,87.2438332768446
51240,87.2438332768446
51300,87.2438332768446
51360,84.41727109680703
51420,82.72133378878448
51480,82.72133378878448
51540,82.72133378878448
51600,84.24867926683068
51660,84.24867926683068
51720,84.608203775366
51780,84.608203775366
51840,83.36954388698432
51900,83.36954388698432
51960,84.66275596924
52020,84.66275596924
52080,84.66275596924
52140,83.57210954267178
52200,84.16191572766532
52260,84.16191572766532
52320,85.45512780992097
52380,85.45512780992097
52440,84.26543490326763
52500,84.26543490326763
52560,84.26543490326763
52620,84.26543490326763
52680,84.26543490326763
52740,84.26543490326763
52800,85.44180020787998
52860,85.44180020787998
52920,85.44180020787998
52980,85.3916078661693
53040,87.08121144780421
53100,87.08121144780421
53160,87.08121144780421
53220,87.08121144780421
53280,88.77081502943912
53340,88.77081502943912
53400,89.8164730779834
53460,89.8164730779834
53520,90.5002450400861
53580,90.5002450400861
53640,90.5002450400861
53700,90.5002450400861
53760,89.94922744932589
53820,89.94922744932589
53880,89.94922744932589
53940,89.94922744932589
54000,90.29981561842817
54060,90.29981561842817
54120,90.9152103843206
54180,90.9152103843206
54240,91.24090786211805
54300,90.67264979578768
54360,91.5281881991421
54420,91.5281881991421
54480,91.82427681532158
54540,89.48637526229494
54600,90.01994647662603
54660,90.01994647662603
54720,90.53277544820305
54780,90.53277544820305
54840,90.53277544820305
54900,90.57979401306501
54960,90.83033053444764
55020,90.83033053444764
55080,92.01687677719123
55140,90.86835590429858
55200,90.90391403473409
55260,90.90391403473409
55320,90.86629790629387
55380,90.86629790629387
55440,90.86629790629387
55500,90.86629790629387
55560,90.86629790629387
55620,90.86629790629387
55680,90.885444591913
55740,90.885444591913
55800,91.56264287366231
55860,91.56264287366231
55920,91.56264287366231
55980,91.56264287366231
56040,92.25898784103074
56100,92.25898784103074
56160,92.76006088379602
56220,92.76006088379602
56280,93.04889077641687
56340,93.04889077641687
56400,92.77920756941512
56460,92.77920756941512
56520,92.77920756941512
56580,92.77920756941512
56640,93.25258815856316
56700,93.25258815856316
56760,93.00205163718053
56820,93.00205163718053
56880,92.9829049515614
56940,92.9829049515614
57000,92.9829049515614
57060,92.9829049515614
57120,93.45628554070942
57180,93.45628554070942
57240,92.2049497561369
57300,92.2049497561369
57360,91.97230870056731
57420,91.97230870056731
57480,91.72188857977997
57540,91.72188857977997
57600,91.74719357018945
57660,91.74719357018945
57720,91.99773009157208
57780,91.99773009157208
57840,91.74719357018945
57900,91.74719357018945
57960,92.48183190879614
58020,92.48183190879614
58080,92.73236843017877
58140,92.73236843017877
58200,93.00205163718053
58260,93.00205163718053
58320,93.00205163718053
58380,93.00205163718053
58440,92.9829049515614
58500,92.9829049515614
58560,92.9829049515614
58620,92.9829049515614
58680,92.9829049515614
58740,92.9829049515614
58800,93.23344147294405
58860,93.23344147294405
58920,93.25258815856316
58980,93.25258815856316
59040,93.5031246799458
59100,93.5031246799458
59160,93.99565195471293
59220,93.99565195471293
59280,94.01479864033205
59340,94.01479864033205
59400,94.01479864033205
59460,94.01479864033205
59520,94.03394532595118
59580,94.03394532595118
59640,92.74134812814711
59700,92.74134812814711
59760,92.95621011849893
59820,92.95621011849893
59880,92.95621011849893
59940,92.95621011849893
60000,92.97398918371668
60060,92.97398918371668
60120,93.62059522484454
60180,93.62059522484454
60240,93.62059522484454
60300,93.62059522484454
60360,93.62059522484454
60420,93.62059522484454
60480,93.58503709440902
60540,93.58503709440902
60600,93.56725802919128
60660,93.56725802919128
60720,93.54947896397353
60780,93.54947896397353
60840,93.33461697362168
60900,93.33461697362168
60960,93.33461697362168
61020,93.33461697362168
61080,93.31683790840393
61140,93.31683790840393
61200,93.06641778761659
61260,93.06641778761659
61320,92.833776732047
61380,92.833776732047
61440,92.35071555569007
61500,92.35071555569007
61560,92.35071555569007
61620,92.35071555569007
61680,92.35071555569007
61740,92.35071555569007
61800,92.11807450012047
61860,92.11807450012047
61920,92.10029543490273
61980,92.10029543490273
62040,92.10029543490273
62100,92.10029543490273
62160,91.86765437933313
62220,91.86765437933313
62280,91.86765437933313
62340,91.86765437933313
62400,91.40237226819396
62460,91.40237226819396
62520,91.63501332376356
62580,91.63501332376356
62640,92.10029543490273
62700,91.92331880917352
62760,91.92331880917352
62820,91.92331880917352
62880,91.67278228779088
62940,91.67278228779088
63000,91.92331880917352
63060,91.92331880917352
63120,92.17385533055615
63180,92.17385533055615
63240,92.4243918519388
63300,92.4243918519388
63360,92.67492837332142
63420,92.67492837332142
63480,92.67492837332142
63540,92.67492837332142
63600,92.92546489470405
63660,92.92546489470405
63720,93.17600141608669
63780,93.17600141608669
63840,93.1951481017058
63900,93.1951481017058
63960,93.21429478732492
64020,93.21429478732492
64080,93.23344147294402
64140,93.23344147294402
64200,93.50312467994578
64260,93.50312467994578
64320,93.75366120132843
64380,93.75366120132843
64440,93.75366120132843
64500,93.75366120132843
64560,93.75366120132843
64620,93.75366120132843
64680,93.77280788694755
64740,93.14546940448585
64800,93.18102753492136
64860,93.18102753492136
64920,93.0871841476551
64980,93.0871841476551
65040,93.0871841476551
65100,93.0871841476551
65160,93.08718414765511
65220,93.08718414765511
65280,93.56056473680313
65340,93.56056473680313
65400,93.56056473680313
65460,93.56056473680313
65520,93.56056473680313
65580,93.56056473680313
65640,93.54141805118402
65700,93.54141805118402
65760,93.54141805118402
65820,93.54141805118402
65880,93.5222713655649
65940,93.5222713655649
66000,93.5222713655649
66060,93.5222713655649
66120,93.50312467994578
66180,93.50312467994578
66240,93.77280788694753
66300,93.77280788694753
66360,93.25258815856316
66420,93.25258815856316
66480,93.13614563157415
66540,93.13614563157415
66600,93.13614563157415
66660,93.13614563157415
66720,92.84398882398892
66780,92.84398882398892
66840,92.84398882398892
66900,92.84398882398892
66960,92.57257425915775
67020,92.57257425915775
67080,93.4487898272952
67140,93.4487898272952
67200,92.9534472236163
67260,92.9534472236163
67320,92.9534472236163
67380,90.90195755553981
67440,91.27675164822895
67500,92.98110354728834
67560,93.34298963372993
67620,93.34298963372993
67680,93.34298963372993
67740,90.38563648825715
67800,89.07217722175143
67860,89.07217722175143
67920,91.60244912602637
67980,91.60244912602637
68040,91.60244912602637
68100,91.65338605209504
68160,91.65338605209504
68220,91.65338605209504
68280,91.9281466038238
68340,91.9281466038238
68400,91.9281466038238
68460,91.9281466038238
68520,91.9281466038238
68580,91.65338605209504
68640,91.68104237576709
68700,91.68104237576709
68760,92.68687399529928
68820,92.68687399529928
68880,92.3249879088577
68940,92.06548745129207
69000,92.06548745129207
69060,92.06548745129207
69120,91.73184400585056
69180,91.73184400585056
69240,91.73184400585056
69300,91.73184400585056
69360,92.19712611698974
69420,92.37264433791997
69480,92.41412882342804
69540,92.41412882342804
69600,93.43978676658213
69660,92.23268424742524
69720,92.37264433791997
69780,92.37264433791997
69840,92.33115985241189
69900,92.33115985241189
69960,92.33115985241189
70020,92.33115985241189
70080,92.33115985241189
70140,92.33115985241189
70200,92.33115985241189
70260,91.91719350901774
70320,93.39830228107404
70380,93.39830228107404
70440,93.39830228107404
70500,93.39830228107404
70560,93.39830228107404
70620,93.39830228107404
70680,93.39830228107404
70740,93.39830228107404
70800,93.39830228107404
70860,93.39830228107404
70920,93.39830228107404
70980,93.39830228107404
71040,93.31533331005785
71100,93.31533331005785
71160,94.40099156938261
71220,94.40099156938261
71280,93.31533331005785
71340,93.31533331005785
71400,93.31533331005785
71460,93.31533331005785
71520,93.31533331005785
71580,93.31533331005785
71640,93.31533331005785
71700,93.31533331005785
71760,93.31533331005785
71820,93.31533331005785
71880,93.39830228107405
71940,93.39830228107405
72000,93.39830228107405
72060,93.39830228107405
72120,92.77250418039549
72180,94.40099156938263
72240,94.40099156938263
72300,94.40099156938263
72360,94.40099156938263
72420,94.40099156938263
72480,94.40099156938263
72540,94.40099156938263
72600,94.40099156938263
72660,94.40099156938263
72720,0
72780,0
72840,0
72900,0
72960,0
73020,0
73080,0
73140,0
73200,0
73260,0
73320,0
73380,0
73440,0
73500,0
73560,0
73620,0
73680,0
73740,0
73800,0
73860,0
73920,0
73980,0
74040,0
74100,0
74160,0
74220,0
74280,0
74340,0
74400,0
74460,0
74520,0
74580,0
74640,0
74700,0
74760,0
74820,0
74880,0
74940,0
75000,0
75060,0
75120,0
75180,0
75240,0
75300,0
75360,0
75420,0
75480,0
75540,0
75600,0
75660,0
75720,0
75780,0
75840,0
75900,0
75960,0
76020,0
76080,0
76140,0
76200,0
76260,0
76320,0
76380,0
76440,0
76500,0
76560,0
76620,0
76680,0
76740,0
76800,0
76860,0
76920,0
76980,0
77040,0
77100,0
77160,0
77220,0
77280,0
77340,0
77400,0
77460,0
77520,0
77580,0
77640,0
77700,0
77760,0
77820,0
77880,0
77940,0
78000,0
78060,0
78120,0
78180,0
78240,0
78300,0
78360,0
78420,0
78480,0
78540,0
78600,0
78660,0
78720,0
78780,0
78840,0
78900,0
78960,0
79020,0
79080,0
79140,0
79200,0
79260,0
79320,0
79380,0
79440,0
79500,0
79560,0
79620,0
79680,0
79740,0
79800,0
79860,0
79920,0
79980,0
80040,0
80100,0
80160,0
80220,0
80280,0
80340,0
80400,0
80460,0
80520,0
80580,0
80640,0
80700,0
80760,0
80820,0
80880,0
80940,0
81000,0
81060,0
81120,0
81180,0
81240,0
81300,0
81360,0
81420,0
81480,0
81540,0
81600,0
81660,0
81720,0
81780,0
81840,0
81900,0
81960,0
82020,0
82080,0
82140,0
82200,0
82260,0
82320,0
82380,0
82440,0
82500,0
82560,0
82620,0
82680,0
82740,0
82800,0
82860,0
82920,0
82980,0
83040,0
83100,0
83160,0
83220,0
83280,0
83340,0
83400,0
83460,0
83520,0
83580,0
83640,0
83700,0
83760,0
83820,0
83880,0
83940,0
84000,0
84060,0
84120,0
84180,0
84240,0
84300,0
84360,0
84420,0
84480,0
84540,0
84600,0
84660,0
84720,0
84780,0
84840,0
84900,0
84960,0
85020,0
85080,0
85140,0
85200,0
85260,0
85320,0
85380,0
85440,0
85500,0
85560,0
85620,0
85680,0
85740,0
85800,0
85860,0
85920,0
85980,0
86040,0
86100,0
86160,0
86220,0
86280,0
86340,0
86400,0
86460,0
86520,0
86580,0
86640,0
86700,0
86760,0
86820,0
86880,0
86940,0
87000,0
87060,0
87120,0
87180,0
87240,0
87300,0
87360,0
87420,0
87480,0
87540,0
87600,0
87660,0
87720,0
87780,0
87840,0
87900,0
87960,0
88020,0
88080,0
88140,0
88200,0
88260,0
88320,0
88380,0
88440,0
88500,0
88560,0
88620,0
88680,0
88740,0
88800,0
88860,0
88920,0
88980,0
89040,0
89100,0
89160,0
89220,0
89280,0
89340,0
89400,0
89460,0
89520,0
89580,0
89640,0
89700,0
89760,0
89820,0
89880,0
89940,0
90000,0
90060,0
90120,0
90180,0
90240,0
90300,0
90360,0
90420,0
90480,0
90540,0
90600,0
90660,0
90720,0
90780,0
90840,0
90900,0
90960,0
91020,0
91080,0
91140,0
91200,0
91260,0
91320,0
91380,0
91440,0
91500,0
91560,0
91620,0
91680,0
91740,0
91800,0
91860,0
91920,0
91980,0
92040,0
92100,0
92160,0
92220,0
92280,0
92340,0
92400,0
92460,0
92520,0
92580,0
92640,0
92700,0
92760,0
92820,0
92880,0
92940,0
93000,0
93060,0
93120,0
93180,0
93240,0
93300,0
93360,0
93420,0
93480,0
93540,0
93600,0
93660,0
93720,0
93780,0
93840,0
93900,0
93960,0
94020,0
94080,0
94140,0
94200,0
94260,0
94320,0
94380,0
94440,0
94500,0
94560,0
94620,0
94680,0
94740,0
94800,0
94860,0
94920,0
94980,0
95040,0
95100,0
95160,0
95220,0
95280,0
95340,0
95400,0
95460,0
95520,0
95580,0
95640,0
95700,0
95760,0
95820,0
95880,0
95940,0
96000,0
96060,0
96120,0
96180,0
96240,0
96300,0
96360,0
96420,0
96480,0
96540,0
96600,0
96660,0
96720,0
96780,0
96840,0
96900,0
96960,0
97020,0
97080,0
97140,0
97200,0
97260,0
97320,0
97380,0
97440,0
97500,0
97560,0
97620,0
97680,0
97740,0
97800,0
97860,0
97920,0
97980,0
98040,0
98100,0
98160,0
98220,0
98280,0
98340,0
98400,0
98460,0
98520,0
98580,0
98640,0
98700,0
98760,0
98820,0
98880,0
98940,0
99000,0
99060,0
99120,0
99180,0
99240,0
99300,0
99360,0
99420,0
99480,0
99540,0
99600,0
99660,0
99720,0
99780,0
99840,0
99900,0
99960,0
100020,0
100080,0
100140,0
100200,0
100260,0
100320,0
100380,0
100440,0
100500,0
100560,0
100620,0
100680,0
100740,0
100800,0
100860,0
100920,0
100980,0
101040,0
101100,0
101160,0
101220,0
101280,0
101340,0
101400,0
101460,0
101520,0
101580,0
101640,0
101700,0
101760,0
101820,0
101880,0
101940,0
102000,0
102060,0
102120,0
102180,0
102240,0
102300,0
102360,0
102420,0
102480,0
102540,0
102600,0
102660,0
102720,0
102780,0
102840,0
102900,0
102960,0
103020,0
103080,0
103140,0
103200,0
103260,0
103320,0
103380,0
103440,0
103500,0
103560,0
103620,0
103680,0
103740,0
103800,0
103860,0
103920,0
103980,0
104040,0
104100,0
104160,0
104220,0
104280,0
104340,0
104400,0
104460,0
104520,0
104580,0
104640,0
104700,0
104760,0
104820,0
104880,0
104940,0
105000,0
105060,0
105120,0
105180,0
105240,0
105300,0
105360,0
105420,0
105480,0
105540,0
105600,0
105660,0
105720,0
105780,0
105840,0
105900,0
105960,0
106020,0
106080,0
106140,0
106200,0
106260,0
106320,0
106380,0
106440,0
106500,0
106560,0
106620,0
106680,0
106740,0
106800,0
106860,0
106920,0
106980,0
107040,0
107100,0
107160,0
107220,0
107280,0
107340,0
107400,0
107460,0
107520,0
107580,0
107640,0
107700,0
107760,0
107820,0
107880,0
107940,0
108000,0
108060,0
108120,0
108180,0
108240,0
108300,0
108360,0
108420,0
108480,0
108540,0
108600,0
108660,0
108720,0
108780,0
108840,0
108900,0
108960,0
109020,0
109080,0
109140,0
109200,0
109260,0
109320,0
109380,0
109440,0
109500,0
109560,0
109620,0
109680,0
109740,0
109800,0
109860,0
109920,0
109980,0
110040,0
110100,0
110160,0
110220,0
110280,0
110340,0
110400,0
110460,0
110520,0
110580,0
110640,0
110700,0
110760,0
110820,0
110880,0
110940,0
111000,0
111060,0
111120,0
111180,0
111240,0
111300,0
111360,0
111420,0
111480,0
111540,0
111600,0
111660,0
111720,0
111780,0
111840,0
111900,0
111960,0
112020,0
112080,0
112140,0
112200,0
112260,0
112320,0
112380,0
112440,0
112500,0
112560,0
112620,0
112680,0
112740,0
112800,0
112860,0
112920,0
112980,0
113040,0
113100,0
113160,0
113220,0
113280,0
113340,0
113400,0
113460,0
113520,0
113580,0
113640,0
113700,0
113760,0
113820,0
113880,0
113940,0
114000,0
114060,0
114120,0
114180,0
114240,0
114300,0
114360,0
114420,0
114480,0
114540,0
114600,0
114660,0
114720,0
114780,0
114840,0
114900,0
114960,0
115020,0
115080,0
115140,0
115200,0
115260,0
115320,0
115380,0
115440,0
115500,0
115560,0
115620,0
115680,0
115740,0
115800,0
115860,0
115920,0
115980,0
116040,0
116100,0
116160,0
116220,0
116280,0
116340,0
116400,0
116460,0
116520,0
116580,0
116640,0
116700,0
116760,0
116820,0
116880,0
116940,0
117000,0
117060,0
117120,63.769458179002065
117180,63.769458179002065
117240,63.769458179002065
117300,63.769458179002065
117360,63.769458179002065
117420,75.9375845566943
117480,75.9375845566943
117540,75.9375845566943
117600,75.9375845566943
117660,75.9375845566943
117720,75.9375845566943
117780,75.9375845566943
117840,75.9375845566943
117900,75.9375845566943
117960,75.9375845566943
118020,74.379763655743
118080,74.379763655743
118140,74.379763655743
118200,74.379763655743
118260,74.379763655743
118320,74.379763655743
118380,80.46382684458912
